[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	10/13/2019 8:32:39 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_12	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 10:59:57 PM	1	1	NPOC	24.33	8.082	NPOC:7.625mg/L	1	80	
Unknown	NPOC	NPOC_12	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:02:36 PM	1	2	NPOC	23.21	7.710	NPOC:7.625mg/L	0	80	
Unknown	NPOC	NPOC_12	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:05:15 PM	1	3	NPOC	22.35	7.424	NPOC:7.625mg/L	1	80	
Unknown	NPOC	NPOC_12	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:07:44 PM	1	4	NPOC	22.41	7.444	NPOC:7.625mg/L	0	80	
Unknown	NPOC	NPOC_12	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:10:15 PM	1	5	NPOC	23.25	7.723	NPOC:7.625mg/L	0	80	
Unknown	NPOC	NPOC_13	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:15:34 PM	1	1	NPOC	23.02	7.646	NPOC:7.526mg/L	0	80	
Unknown	NPOC	NPOC_13	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:17:59 PM	1	2	NPOC	22.47	7.464	NPOC:7.526mg/L	0	80	
Unknown	NPOC	NPOC_13	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:20:31 PM	1	3	NPOC	22.48	7.467	NPOC:7.526mg/L	0	80	
Unknown	NPOC	NPOC_14	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:25:54 PM	1	1	NPOC	23.26	7.726	NPOC:7.610mg/L	0	80	
Unknown	NPOC	NPOC_14	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:28:33 PM	1	2	NPOC	23.00	7.640	NPOC:7.610mg/L	0	80	
Unknown	NPOC	NPOC_14	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:30:57 PM	1	3	NPOC	21.95	7.291	NPOC:7.610mg/L	1	80	
Unknown	NPOC	NPOC_14	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:33:21 PM	1	4	NPOC	22.47	7.464	NPOC:7.610mg/L	0	80	
Unknown	NPOC	NPOC_15	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:38:45 PM	1	1	NPOC	22.96	7.627	NPOC:7.527mg/L	0	80	
Unknown	NPOC	NPOC_15	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:41:10 PM	1	2	NPOC	21.92	7.281	NPOC:7.527mg/L	1	80	
Unknown	NPOC	NPOC_15	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:43:39 PM	1	3	NPOC	22.43	7.450	NPOC:7.527mg/L	0	80	
Unknown	NPOC	NPOC_15	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:46:10 PM	1	4	NPOC	22.59	7.504	NPOC:7.527mg/L	0	80	
Unknown	NPOC	NPOC_16	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:51:35 PM	1	1	NPOC	22.98	7.633	NPOC:7.536mg/L	0	80	
Unknown	NPOC	NPOC_16	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:54:01 PM	1	2	NPOC	22.00	7.308	NPOC:7.536mg/L	1	80	
Unknown	NPOC	NPOC_16	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:56:26 PM	1	3	NPOC	22.63	7.517	NPOC:7.536mg/L	0	80	
Unknown	NPOC	NPOC_16	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/13/2019 11:58:47 PM	1	4	NPOC	21.42	7.115	NPOC:7.536mg/L	1	80	
Unknown	NPOC	NPOC_16	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/14/2019 12:01:15 AM	1	5	NPOC	22.45	7.457	NPOC:7.536mg/L	0	80	
Unknown	NPOC	NPOC_17	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/14/2019 12:06:29 AM	1	1	NPOC	22.76	7.560	NPOC:7.503mg/L	0	80	
Unknown	NPOC	NPOC_17	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/14/2019 12:08:56 AM	1	2	NPOC	22.35	7.424	NPOC:7.503mg/L	0	80	
Unknown	NPOC	NPOC_17	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/14/2019 12:11:20 AM	1	3	NPOC	21.68	7.201	NPOC:7.503mg/L	1	80	
Unknown	NPOC	NPOC_17	Leech-Oct11-12	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		10/14/2019 12:13:50 AM	1	4	NPOC	22.65	7.524	NPOC:7.503mg/L	0	80	
