[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	12/31/2019 5:08:35 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_7	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:40:54 PM	1	4	NPOC	15.37	5.105	NPOC:5.118mg/L	0	80	
Unknown	NPOC	NPOC_8	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:46:01 PM	1	1	NPOC	10.47	3.478	NPOC:3.996mg/L	1	80	
Unknown	NPOC	NPOC_8	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:48:27 PM	1	2	NPOC	12.15	4.036	NPOC:3.996mg/L	0	80	
Unknown	NPOC	NPOC_8	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:50:56 PM	1	3	NPOC	11.93	3.963	NPOC:3.996mg/L	0	80	
Unknown	NPOC	NPOC_8	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:53:18 PM	1	4	NPOC	10.80	3.587	NPOC:3.996mg/L	1	80	
Unknown	NPOC	NPOC_8	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 6:55:46 PM	1	5	NPOC	12.01	3.989	NPOC:3.996mg/L	0	80	
Unknown	NPOC	NPOC_9	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:00:44 PM	1	1	NPOC	9.327	3.098	NPOC:3.752mg/L	1	80	
Unknown	NPOC	NPOC_9	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:03:06 PM	1	2	NPOC	11.49	3.817	NPOC:3.752mg/L	0	80	
Unknown	NPOC	NPOC_9	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:05:26 PM	1	3	NPOC	10.98	3.647	NPOC:3.752mg/L	0	80	
Unknown	NPOC	NPOC_9	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:07:51 PM	1	4	NPOC	11.42	3.793	NPOC:3.752mg/L	0	80	
Unknown	NPOC	NPOC_9	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:10:17 PM	1	5	NPOC	12.76	4.238	NPOC:3.752mg/L	1	80	
Unknown	NPOC	NPOC_10	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:15:27 PM	1	1	NPOC	12.56	4.172	NPOC:5.286mg/L	1	80	
Unknown	NPOC	NPOC_10	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:17:54 PM	1	2	NPOC	15.88	5.275	NPOC:5.286mg/L	0	80	
Unknown	NPOC	NPOC_10	LeechTrip20	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		12/31/2019 7:20:27 PM	1	3	NPOC	15.90	5.281	NPOC:5.286mg/L	0	80	
