[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	6/3/2019 3:26:12 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_7	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:04:04 PM	1	3	NPOC	34.13	12.56	NPOC:12.30mg/L	0	80	
Unknown	NPOC	NPOC_8	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:09:14 PM	1	1	NPOC	14.89	5.477	NPOC:5.355mg/L	0	80	
Unknown	NPOC	NPOC_8	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:11:35 PM	1	2	NPOC	14.53	5.345	NPOC:5.355mg/L	0	80	
Unknown	NPOC	NPOC_8	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:13:58 PM	1	3	NPOC	14.25	5.242	NPOC:5.355mg/L	0	80	
Unknown	NPOC	NPOC_8	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:16:16 PM	1	4	NPOC	13.17	4.845	NPOC:5.355mg/L	1	80	
Unknown	NPOC	NPOC_8	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:18:32 PM	1	5	NPOC	13.25	4.874	NPOC:5.355mg/L	1	80	
Unknown	NPOC	NPOC_9	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:23:38 PM	1	1	NPOC	12.34	4.539	NPOC:4.523mg/L	0	80	
Unknown	NPOC	NPOC_9	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:25:46 PM	1	2	NPOC	9.066	3.335	NPOC:4.523mg/L	1	80	
Unknown	NPOC	NPOC_9	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:28:05 PM	1	3	NPOC	12.38	4.554	NPOC:4.523mg/L	0	80	
Unknown	NPOC	NPOC_9	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:30:19 PM	1	4	NPOC	11.67	4.293	NPOC:4.523mg/L	1	80	
Unknown	NPOC	NPOC_9	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:32:36 PM	1	5	NPOC	12.17	4.477	NPOC:4.523mg/L	0	80	
Unknown	NPOC	NPOC_10	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:37:41 PM	1	1	NPOC	11.51	4.234	NPOC:4.282mg/L	0	80	
Unknown	NPOC	NPOC_10	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:40:01 PM	1	2	NPOC	11.59	4.263	NPOC:4.282mg/L	0	80	
Unknown	NPOC	NPOC_10	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:42:24 PM	1	3	NPOC	11.82	4.348	NPOC:4.282mg/L	0	80	
Unknown	NPOC	NPOC_11	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:47:38 PM	1	1	NPOC	13.27	4.881	NPOC:4.935mg/L	0	80	
Unknown	NPOC	NPOC_11	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:50:02 PM	1	2	NPOC	13.51	4.970	NPOC:4.935mg/L	0	80	
Unknown	NPOC	NPOC_11	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:52:23 PM	1	3	NPOC	13.47	4.955	NPOC:4.935mg/L	0	80	
Unknown	NPOC	NPOC_12	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 5:57:57 PM	1	1	NPOC	14.85	5.463	NPOC:6.792mg/L	1	80	
Unknown	NPOC	NPOC_12	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:00:37 PM	1	2	NPOC	17.99	6.618	NPOC:6.792mg/L	0	80	
Unknown	NPOC	NPOC_12	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:03:23 PM	1	3	NPOC	18.54	6.820	NPOC:6.792mg/L	0	80	
Unknown	NPOC	NPOC_12	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:06:07 PM	1	4	NPOC	18.86	6.938	NPOC:6.792mg/L	0	80	
Unknown	NPOC	NPOC_12	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:08:49 PM	1	5	NPOC	17.23	6.338	NPOC:6.792mg/L	1	80	
Unknown	NPOC	NPOC_13	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:14:11 PM	1	1	NPOC	46.18	16.99	NPOC:17.25mg/L	0	80	
Unknown	NPOC	NPOC_13	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:16:39 PM	1	2	NPOC	38.70	14.24	NPOC:17.25mg/L	1	80	
Unknown	NPOC	NPOC_13	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:19:24 PM	1	3	NPOC	47.91	17.62	NPOC:17.25mg/L	0	80	
Unknown	NPOC	NPOC_13	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:22:11 PM	1	4	NPOC	46.55	17.12	NPOC:17.25mg/L	0	80	
Unknown	NPOC	NPOC_14	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:27:34 PM	1	1	NPOC	36.04	13.26	NPOC:12.47mg/L	1	80	
Unknown	NPOC	NPOC_14	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:30:07 PM	1	2	NPOC	34.10	12.54	NPOC:12.47mg/L	0	80	
Unknown	NPOC	NPOC_14	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:32:39 PM	1	3	NPOC	34.17	12.57	NPOC:12.47mg/L	0	80	
Unknown	NPOC	NPOC_14	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:34:58 PM	1	4	NPOC	33.43	12.30	NPOC:12.47mg/L	0	80	
Unknown	NPOC	NPOC_15	LeechTrip8	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/3/2019 6:40:07 PM	1	1	NPOC	19.61	7.214	NPOC:7.085mg/L	0	80	
