[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	7/29/2019 9:47:56 AM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_9	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 4:00:14 PM	1	1	NPOC	14.88	4.943	NPOC:5.446mg/L	1	80	
Unknown	NPOC	NPOC_9	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 4:02:44 PM	1	2	NPOC	16.75	5.564	NPOC:5.446mg/L	0	80	
Unknown	NPOC	NPOC_9	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 4:05:09 PM	1	3	NPOC	16.18	5.374	NPOC:5.446mg/L	0	80	
Unknown	NPOC	NPOC_9	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 4:07:41 PM	1	4	NPOC	16.26	5.401	NPOC:5.446mg/L	0	80	
Unknown	NPOC	NPOC_10	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:11:53 PM	1	1	NPOC	15.85	5.265	NPOC:5.800mg/L	1	80	
Unknown	NPOC	NPOC_10	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:14:20 PM	1	2	NPOC	17.36	5.766	NPOC:5.800mg/L	0	80	
Unknown	NPOC	NPOC_10	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:16:53 PM	1	3	NPOC	17.47	5.803	NPOC:5.800mg/L	0	80	
Unknown	NPOC	NPOC_10	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:19:15 PM	1	4	NPOC	16.45	5.464	NPOC:5.800mg/L	1	80	
Unknown	NPOC	NPOC_10	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:21:41 PM	1	5	NPOC	17.55	5.830	NPOC:5.800mg/L	0	80	
Unknown	NPOC	NPOC_11	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:26:59 PM	1	1	NPOC	17.59	5.843	NPOC:6.383mg/L	1	80	
Unknown	NPOC	NPOC_11	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:29:32 PM	1	2	NPOC	19.01	6.314	NPOC:6.383mg/L	0	80	
Unknown	NPOC	NPOC_11	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:32:06 PM	1	3	NPOC	19.16	6.364	NPOC:6.383mg/L	0	80	
Unknown	NPOC	NPOC_11	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:34:40 PM	1	4	NPOC	19.48	6.471	NPOC:6.383mg/L	0	80	
Unknown	NPOC	NPOC_12	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:40:03 PM	1	1	NPOC	18.50	6.145	NPOC:6.641mg/L	1	80	
Unknown	NPOC	NPOC_12	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:42:33 PM	1	2	NPOC	19.86	6.597	NPOC:6.641mg/L	0	80	
Unknown	NPOC	NPOC_12	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:45:04 PM	1	3	NPOC	19.90	6.610	NPOC:6.641mg/L	0	80	
Unknown	NPOC	NPOC_12	trip13	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\forWater\2019-07-09_forWater-CalCurve(current-cal).cal	1.00		7/29/2019 3:47:37 PM	1	4	NPOC	20.22	6.716	NPOC:6.641mg/L	0	80	
