Trip,Parameters,UNITS,MAC,AO,OG,site,metals_values,NPOC_ppm,sample_type,sample,dt_sampled,fillStage_cm,analysis,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,pseudo254,SlopeRatio,E2E3,E4E6,two_seasons,SUVA,pseudo_SUVA,Site,metal_parameters
8,Total Uranium (U),ug/L,20,NA,NA,WEEKSOUT,NA,7.54,Grab,Grab,2019-05-15T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Uranium (U)
8,Total Uranium (U),ug/L,20,NA,NA,TUNNEL,NA,1.737,Grab,Grab,2019-05-15T20:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Uranium (U)
8,Total Uranium (U),ug/L,20,NA,NA,LEECHHEAD,NA,3.994,Grab,Grab,2019-05-15T16:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Uranium (U)
8,Total Uranium (U),ug/L,20,NA,NA,CRAGGCREEK,NA,1.788,Grab,Grab,2019-05-15T19:15:00Z,10,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Uranium (U)
8,Total Uranium (U),ug/L,20,NA,NA,CHRISCREEK,NA,1.914,Grab,Grab,2019-05-15T18:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Uranium (U)
8,Total Vanadium (V),ug/L,NA,NA,NA,WESTLEECH,NA,1.997,Grab,Grab,2019-05-15T21:30:00Z,17,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Vanadium (V)
8,Total Vanadium (V),ug/L,NA,NA,NA,WEEKSOUT,NA,7.54,Grab,Grab,2019-05-15T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Vanadium (V)
8,Total Vanadium (V),ug/L,NA,NA,NA,TUNNEL,NA,1.737,Grab,Grab,2019-05-15T20:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Vanadium (V)
8,Total Vanadium (V),ug/L,NA,NA,NA,LEECHHEAD,NA,3.994,Grab,Grab,2019-05-15T16:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Vanadium (V)
8,Total Vanadium (V),ug/L,NA,NA,NA,CRAGGCREEK,NA,1.788,Grab,Grab,2019-05-15T19:15:00Z,10,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Vanadium (V)
8,Total Vanadium (V),ug/L,NA,NA,NA,CHRISCREEK,NA,1.914,Grab,Grab,2019-05-15T18:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Vanadium (V)
8,Total Zinc (Zn),ug/L,NA,5000,NA,WESTLEECH,NA,1.997,Grab,Grab,2019-05-15T21:30:00Z,17,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Zinc (Zn)
8,Total Zinc (Zn),ug/L,NA,5000,NA,WEEKSOUT,NA,7.54,Grab,Grab,2019-05-15T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Zinc (Zn)
8,Total Zinc (Zn),ug/L,NA,5000,NA,TUNNEL,NA,1.737,Grab,Grab,2019-05-15T20:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Zinc (Zn)
8,Total Zinc (Zn),ug/L,NA,5000,NA,LEECHHEAD,NA,3.994,Grab,Grab,2019-05-15T16:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Zinc (Zn)
8,Total Zinc (Zn),ug/L,NA,5000,NA,CRAGGCREEK,NA,1.788,Grab,Grab,2019-05-15T19:15:00Z,10,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Zinc (Zn)
8,Total Zinc (Zn),ug/L,NA,5000,NA,CHRISCREEK,NA,1.914,Grab,Grab,2019-05-15T18:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Zinc (Zn)
8,Total Zirconium (Zr),ug/L,NA,NA,NA,WESTLEECH,NA,1.997,Grab,Grab,2019-05-15T21:30:00Z,17,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Zirconium (Zr)
8,Total Zirconium (Zr),ug/L,NA,NA,NA,WEEKSOUT,NA,7.54,Grab,Grab,2019-05-15T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Zirconium (Zr)
8,Total Zirconium (Zr),ug/L,NA,NA,NA,TUNNEL,NA,1.737,Grab,Grab,2019-05-15T20:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Zirconium (Zr)
8,Total Zirconium (Zr),ug/L,NA,NA,NA,LEECHHEAD,NA,3.994,Grab,Grab,2019-05-15T16:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Zirconium (Zr)
8,Total Zirconium (Zr),ug/L,NA,NA,NA,CRAGGCREEK,NA,1.788,Grab,Grab,2019-05-15T19:15:00Z,10,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Zirconium (Zr)
8,Total Zirconium (Zr),ug/L,NA,NA,NA,CHRISCREEK,NA,1.914,Grab,Grab,2019-05-15T18:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Zirconium (Zr)
8,Total Calcium (Ca),mg/L,NA,NA,NA,WESTLEECH,2.93,1.997,Grab,Grab,2019-05-15T21:30:00Z,17,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Calcium (Ca)
8,Total Calcium (Ca),mg/L,NA,NA,NA,WEEKSOUT,2.17,7.54,Grab,Grab,2019-05-15T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Calcium (Ca)
8,Total Calcium (Ca),mg/L,NA,NA,NA,TUNNEL,4.31,1.737,Grab,Grab,2019-05-15T20:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Calcium (Ca)
8,Total Calcium (Ca),mg/L,NA,NA,NA,LEECHHEAD,2.85,3.994,Grab,Grab,2019-05-15T16:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Calcium (Ca)
8,Total Calcium (Ca),mg/L,NA,NA,NA,CRAGGCREEK,3.16,1.788,Grab,Grab,2019-05-15T19:15:00Z,10,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Calcium (Ca)
8,Total Calcium (Ca),mg/L,NA,NA,NA,CHRISCREEK,3.12,1.914,Grab,Grab,2019-05-15T18:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Calcium (Ca)
8,Total Magnesium (Mg),mg/L,NA,NA,NA,WESTLEECH,0.576,1.997,Grab,Grab,2019-05-15T21:30:00Z,17,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WESTLEECH,Total Magnesium (Mg)
8,Total Magnesium (Mg),mg/L,NA,NA,NA,WEEKSOUT,0.563,7.54,Grab,Grab,2019-05-15T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,WEEKSOUT,Total Magnesium (Mg)
8,Total Magnesium (Mg),mg/L,NA,NA,NA,TUNNEL,0.7,1.737,Grab,Grab,2019-05-15T20:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,TUNNEL,Total Magnesium (Mg)
8,Total Magnesium (Mg),mg/L,NA,NA,NA,LEECHHEAD,0.734,3.994,Grab,Grab,2019-05-15T16:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,LEECHHEAD,Total Magnesium (Mg)
8,Total Magnesium (Mg),mg/L,NA,NA,NA,CRAGGCREEK,0.799,1.788,Grab,Grab,2019-05-15T19:15:00Z,10,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CRAGGCREEK,Total Magnesium (Mg)
8,Total Magnesium (Mg),mg/L,NA,NA,NA,CHRISCREEK,0.94,1.914,Grab,Grab,2019-05-15T18:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA,CHRISCREEK,Total Magnesium (Mg)
10,Total Hardness (CaCO3),mg/L,NA,NA,NA,WESTLEECH,16.9,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Hardness (CaCO3)
10,Total Hardness (CaCO3),mg/L,NA,NA,NA,WEEKSOUT,NA,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Hardness (CaCO3)
10,Total Hardness (CaCO3),mg/L,NA,NA,NA,TUNNEL,19.3,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Hardness (CaCO3)
10,Total Hardness (CaCO3),mg/L,NA,NA,NA,LEECHHEAD,14.1,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Hardness (CaCO3)
10,Total Hardness (CaCO3),mg/L,NA,NA,NA,CRAGGCREEK,13.1,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Hardness (CaCO3)
10,Total Hardness (CaCO3),mg/L,NA,NA,NA,CHRISCREEK,15,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Hardness (CaCO3)
10,Total Mercury (Hg),ug/L,1,NA,NA,WESTLEECH,NA,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Mercury (Hg)
10,Total Mercury (Hg),ug/L,1,NA,NA,WEEKSOUT,NA,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Mercury (Hg)
10,Total Mercury (Hg),ug/L,1,NA,NA,TUNNEL,NA,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Mercury (Hg)
10,Total Mercury (Hg),ug/L,1,NA,NA,LEECHHEAD,NA,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Mercury (Hg)
10,Total Mercury (Hg),ug/L,1,NA,NA,CRAGGCREEK,NA,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Mercury (Hg)
10,Total Mercury (Hg),ug/L,1,NA,NA,CHRISCREEK,NA,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Mercury (Hg)
10,Total Calcium (Ca),mg/L,NA,NA,NA,WESTLEECH,5.37,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Calcium (Ca)
10,Total Calcium (Ca),mg/L,NA,NA,NA,WEEKSOUT,2.55,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Calcium (Ca)
10,Total Calcium (Ca),mg/L,NA,NA,NA,TUNNEL,6.16,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Calcium (Ca)
10,Total Calcium (Ca),mg/L,NA,NA,NA,LEECHHEAD,4.16,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Calcium (Ca)
10,Total Calcium (Ca),mg/L,NA,NA,NA,CRAGGCREEK,3.68,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Calcium (Ca)
10,Total Calcium (Ca),mg/L,NA,NA,NA,CHRISCREEK,4.08,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Calcium (Ca)
10,Total Magnesium (Mg),mg/L,NA,NA,NA,WESTLEECH,0.851,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Magnesium (Mg)
10,Total Magnesium (Mg),mg/L,NA,NA,NA,WEEKSOUT,0.687,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Magnesium (Mg)
10,Total Magnesium (Mg),mg/L,NA,NA,NA,TUNNEL,0.949,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Magnesium (Mg)
10,Total Magnesium (Mg),mg/L,NA,NA,NA,LEECHHEAD,0.907,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Magnesium (Mg)
10,Total Magnesium (Mg),mg/L,NA,NA,NA,CRAGGCREEK,0.945,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Magnesium (Mg)
10,Total Magnesium (Mg),mg/L,NA,NA,NA,CHRISCREEK,1.16,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Magnesium (Mg)
10,Total Potassium (K),mg/L,NA,NA,NA,WESTLEECH,0.506,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Potassium (K)
10,Total Potassium (K),mg/L,NA,NA,NA,WEEKSOUT,0.093,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Potassium (K)
10,Total Potassium (K),mg/L,NA,NA,NA,TUNNEL,0.363,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Potassium (K)
10,Total Potassium (K),mg/L,NA,NA,NA,LEECHHEAD,0.078,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Potassium (K)
10,Total Potassium (K),mg/L,NA,NA,NA,CRAGGCREEK,0.06,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Potassium (K)
10,Total Potassium (K),mg/L,NA,NA,NA,CHRISCREEK,0.067,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Potassium (K)
10,Total Sodium (Na),mg/L,NA,200,NA,WESTLEECH,4.48,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Sodium (Na)
10,Total Sodium (Na),mg/L,NA,200,NA,WEEKSOUT,1.92,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Sodium (Na)
10,Total Sodium (Na),mg/L,NA,200,NA,TUNNEL,4.32,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Sodium (Na)
10,Total Sodium (Na),mg/L,NA,200,NA,LEECHHEAD,1.89,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Sodium (Na)
10,Total Sodium (Na),mg/L,NA,200,NA,CRAGGCREEK,2.24,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Sodium (Na)
10,Total Sodium (Na),mg/L,NA,200,NA,CHRISCREEK,1.88,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Sodium (Na)
10,Total Sulphur (S),mg/L,NA,NA,NA,WESTLEECH,NA,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Sulphur (S)
10,Total Sulphur (S),mg/L,NA,NA,NA,WEEKSOUT,NA,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Sulphur (S)
10,Total Sulphur (S),mg/L,NA,NA,NA,TUNNEL,NA,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Sulphur (S)
10,Total Sulphur (S),mg/L,NA,NA,NA,LEECHHEAD,NA,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Sulphur (S)
10,Total Sulphur (S),mg/L,NA,NA,NA,CRAGGCREEK,NA,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Sulphur (S)
10,Total Sulphur (S),mg/L,NA,NA,NA,CHRISCREEK,NA,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Sulphur (S)
10,Total Aluminum (Al),ug/L,NA,NA,100,WESTLEECH,33.9,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Aluminum (Al)
10,Total Aluminum (Al),ug/L,NA,NA,100,WEEKSOUT,125,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Aluminum (Al)
10,Total Aluminum (Al),ug/L,NA,NA,100,TUNNEL,17.2,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Aluminum (Al)
10,Total Aluminum (Al),ug/L,NA,NA,100,LEECHHEAD,29.5,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Aluminum (Al)
10,Total Aluminum (Al),ug/L,NA,NA,100,CRAGGCREEK,30.4,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Aluminum (Al)
10,Total Aluminum (Al),ug/L,NA,NA,100,CHRISCREEK,14.9,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Aluminum (Al)
10,Total Antimony (Sb),ug/L,6,NA,NA,WESTLEECH,NA,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Antimony (Sb)
10,Total Antimony (Sb),ug/L,6,NA,NA,WEEKSOUT,NA,12.81,Grab,Grab,2019-06-12T20:45:00Z,NA,DOC,0.562,14.369,11.367999999999999,27.7265,34.427525,1.0002069947337053,4.228953667999198,-3.966991341991342,dry,2.1644418423106946,2.687550741608119,WEEKSOUT,Total Antimony (Sb)
10,Total Antimony (Sb),ug/L,6,NA,NA,TUNNEL,NA,6.369,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,2.586,2.205,5.378,6.22045,1.0076360288456523,4.311850776276109,0.4257718939163001,dry,0.8444025749725232,0.9766760872978489,TUNNEL,Total Antimony (Sb)
10,Total Antimony (Sb),ug/L,6,NA,NA,LEECHHEAD,NA,6.842,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,3.8516666666666666,3.2796666666666665,7.999333333333333,9.2669,1.002935161370043,4.452810871183917,0.26456678017404467,dry,1.1691513202767223,1.3544139140602163,LEECHHEAD,Total Antimony (Sb)
10,Total Antimony (Sb),ug/L,6,NA,NA,CRAGGCREEK,NA,5.02,Grab,Grab,2019-06-12T18:15:00Z,NA,DOC,0,2.5549999999999997,2.257,5.504333333333333,6.158566666666667,1.0098762822767895,4.472083607946521,0.5020154517971112,dry,1.096480743691899,1.2268061088977427,CRAGGCREEK,Total Antimony (Sb)
10,Total Antimony (Sb),ug/L,6,NA,NA,CHRISCREEK,NA,6.766,Grab,Grab,2019-06-12T21:00:00Z,NA,DOC,0,3.094666666666667,2.6936666666666667,6.570333333333333,7.453516666666666,1.0058668837628453,4.463377741578917,0.41553454185076594,dry,0.9710808946694255,1.1016134594541334,CHRISCREEK,Total Antimony (Sb)
10,Total Arsenic (As),ug/L,10,NA,NA,WESTLEECH,0.22,5.549,Grab,Grab,2019-06-12T16:30:00Z,NA,DOC,0,2.5116666666666667,2.146,5.234666666666667,6.048616666666667,1.0077270391597866,4.345039935177683,0.4568309922161582,dry,0.9433531567249354,1.0900372439478585,WESTLEECH,Total Arsenic (As)
