"Plot Title: cragg-crk_dry"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10635130, SEN S/N: 10635130)","Coupler Detached (LGR S/N: 10635130, SEN S/N: 10635130)","Coupler Attached (LGR S/N: 10635130, SEN S/N: 10635130)","Stopped (LGR S/N: 10635130, SEN S/N: 10635130)","End Of File (LGR S/N: 10635130, SEN S/N: 10635130)"
424,08/30/19 05:30:00  AM,14.792,,,,
425,08/30/19 06:00:00  AM,14.840,,,,
426,08/30/19 06:30:00  AM,15.151,,,,
427,08/30/19 07:00:00  AM,15.724,,,,
428,08/30/19 07:30:00  AM,16.010,,,,
429,08/30/19 08:00:00  AM,16.225,,,,
430,08/30/19 08:30:00  AM,16.368,,,,
431,08/30/19 09:00:00  AM,17.058,,,,
432,08/30/19 09:30:00  AM,17.320,,,,
433,08/30/19 10:00:00  AM,19.318,,,,
434,08/30/19 10:30:00  AM,19.888,,,,
435,08/30/19 11:00:00  AM,21.485,,,,
436,08/30/19 11:30:00  AM,21.294,,,,
437,08/30/19 12:00:00  PM,19.960,,,,
438,08/30/19 12:30:00  PM,21.461,,,,
439,08/30/19 01:00:00  PM,21.581,,,,
440,08/30/19 01:30:00  PM,20.698,,,,
441,08/30/19 02:00:00  PM,19.674,,,,
442,08/30/19 02:30:00  PM,19.103,,,,
443,08/30/19 03:00:00  PM,19.222,,,,
444,08/30/19 03:30:00  PM,19.460,,,,
445,08/30/19 04:00:00  PM,18.081,,,,
446,08/30/19 04:30:00  PM,17.701,,,,
447,08/30/19 05:00:00  PM,17.653,,,,
448,08/30/19 05:30:00  PM,17.344,,,,
449,08/30/19 06:00:00  PM,16.534,,,,
450,08/30/19 06:30:00  PM,16.153,,,,
451,08/30/19 07:00:00  PM,15.724,,,,
452,08/30/19 07:30:00  PM,14.912,,,,
453,08/30/19 08:00:00  PM,14.337,,,,
454,08/30/19 08:30:00  PM,14.002,,,,
455,08/30/19 09:00:00  PM,13.642,,,,
456,08/30/19 09:30:00  PM,13.305,,,,
457,08/30/19 10:00:00  PM,12.871,,,,
458,08/30/19 10:30:00  PM,12.775,,,,
459,08/30/19 11:00:00  PM,12.678,,,,
460,08/30/19 11:30:00  PM,12.437,,,,
461,08/31/19 12:00:00  AM,12.243,,,,
462,08/31/19 12:30:00  AM,12.389,,,,
463,08/31/19 01:00:00  AM,12.509,,,,
464,08/31/19 01:30:00  AM,12.606,,,,
465,08/31/19 02:00:00  AM,12.703,,,,
466,08/31/19 02:30:00  AM,12.799,,,,
467,08/31/19 03:00:00  AM,12.727,,,,
468,08/31/19 03:30:00  AM,12.534,,,,
469,08/31/19 04:00:00  AM,12.485,,,,
470,08/31/19 04:30:00  AM,12.316,,,,
471,08/31/19 05:00:00  AM,12.340,,,,
472,08/31/19 05:30:00  AM,12.292,,,,
473,08/31/19 06:00:00  AM,12.292,,,,
474,08/31/19 06:30:00  AM,12.654,,,,
475,08/31/19 07:00:00  AM,13.233,,,,
476,08/31/19 07:30:00  AM,14.122,,,,
477,08/31/19 08:00:00  AM,15.605,,,,
478,08/31/19 08:30:00  AM,15.986,,,,
479,08/31/19 09:00:00  AM,16.796,,,,
480,08/31/19 09:30:00  AM,17.677,,,,
481,08/31/19 10:00:00  AM,18.129,,,,
482,08/31/19 10:30:00  AM,19.246,,,,
483,08/31/19 11:00:00  AM,20.174,,,,
484,08/31/19 11:30:00  AM,20.746,,,,
485,08/31/19 12:00:00  PM,20.222,,,,
486,08/31/19 12:30:00  PM,18.652,,,,
487,08/31/19 01:00:00  PM,18.747,,,,
488,08/31/19 01:30:00  PM,21.175,,,,
489,08/31/19 02:00:00  PM,20.746,,,,
490,08/31/19 02:30:00  PM,19.698,,,,
491,08/31/19 03:00:00  PM,19.270,,,,
492,08/31/19 03:30:00  PM,19.841,,,,
493,08/31/19 04:00:00  PM,18.747,,,,
494,08/31/19 04:30:00  PM,18.747,,,,
495,08/31/19 05:00:00  PM,18.866,,,,
496,08/31/19 05:30:00  PM,18.366,,,,
497,08/31/19 06:00:00  PM,17.391,,,,
498,08/31/19 06:30:00  PM,16.296,,,,
499,08/31/19 07:00:00  PM,15.175,,,,
500,08/31/19 07:30:00  PM,14.385,,,,
501,08/31/19 08:00:00  PM,14.553,,,,
502,08/31/19 08:30:00  PM,14.768,,,,
503,08/31/19 09:00:00  PM,15.199,,,,
504,08/31/19 09:30:00  PM,14.050,,,,
505,08/31/19 10:00:00  PM,12.920,,,,
506,08/31/19 10:30:00  PM,12.147,,,,
507,08/31/19 11:00:00  PM,11.783,,,,
508,08/31/19 11:30:00  PM,11.370,,,,
509,09/01/19 12:00:00  AM,10.883,,,,
510,09/01/19 12:30:00  AM,10.345,,,,
511,09/01/19 01:00:00  AM,9.879,,,,
512,09/01/19 01:30:00  AM,9.706,,,,
513,09/01/19 02:00:00  AM,9.509,,,,
514,09/01/19 02:30:00  AM,9.163,,,,
515,09/01/19 03:00:00  AM,8.817,,,,
516,09/01/19 03:30:00  AM,8.494,,,,
517,09/01/19 04:00:00  AM,8.145,,,,
518,09/01/19 04:30:00  AM,8.270,,,,
519,09/01/19 05:00:00  AM,8.792,,,,
520,09/01/19 05:30:00  AM,9.139,,,,
521,09/01/19 06:00:00  AM,9.114,,,,
522,09/01/19 06:30:00  AM,8.941,,,,
523,09/01/19 07:00:00  AM,10.271,,,,
524,09/01/19 07:30:00  AM,11.637,,,,
525,09/01/19 08:00:00  AM,12.944,,,,
526,09/01/19 08:30:00  AM,14.146,,,,
527,09/01/19 09:00:00  AM,15.461,,,,
528,09/01/19 09:30:00  AM,17.629,,,,
529,09/01/19 10:00:00  AM,18.747,,,,
530,09/01/19 10:30:00  AM,20.650,,,,
531,09/01/19 11:00:00  AM,24.363,,,,
532,09/01/19 11:30:00  AM,22.369,,,,
533,09/01/19 12:00:00  PM,21.772,,,,
534,09/01/19 12:30:00  PM,22.705,,,,
535,09/01/19 01:00:00  PM,23.521,,,,
536,09/01/19 01:30:00  PM,23.617,,,,
