[Header]	
System	UBCECO_TOCVcsh	
File Ver.	2.00	
User		
Date of Creation	6/13/2019 2:47:04 PM	
Comments		

[System]	
Detector	Combustion	
Catalyst	High Sensitivity	
ASI Tray	40 mL Vials	

[Data]	
Type	Anal.	Sample Name	Sample ID	Origin	Cal. Curve	Manual Dilution	Notes	Date / Time	Spl. No.	Inj. No.	Analysis(Inj.)	Area	Conc.	Result	Excluded	Inj. Vol.	
Unknown	NPOC	NPOC_7	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:30:02 PM	1	4	NPOC	28.08	10.33	NPOC:10.26mg/L	0	80	
Unknown	NPOC	NPOC_8	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:35:14 PM	1	1	NPOC	20.84	7.666	NPOC:7.171mg/L	1	80	
Unknown	NPOC	NPOC_8	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:37:40 PM	1	2	NPOC	19.85	7.302	NPOC:7.171mg/L	0	80	
Unknown	NPOC	NPOC_8	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:40:02 PM	1	3	NPOC	19.23	7.074	NPOC:7.171mg/L	0	80	
Unknown	NPOC	NPOC_8	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:42:22 PM	1	4	NPOC	19.40	7.136	NPOC:7.171mg/L	0	80	
Unknown	NPOC	NPOC_9	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:47:40 PM	1	1	NPOC	34.70	12.76	NPOC:12.68mg/L	0	80	
Unknown	NPOC	NPOC_9	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:50:08 PM	1	2	NPOC	34.04	12.52	NPOC:12.68mg/L	0	80	
Unknown	NPOC	NPOC_9	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:52:36 PM	1	3	NPOC	34.66	12.75	NPOC:12.68mg/L	0	80	
Unknown	NPOC	NPOC_10	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:57:33 PM	1	1	NPOC	3.305	1.216	NPOC:0.8923mg/L	1	80	
Unknown	NPOC	NPOC_10	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 4:59:42 PM	1	2	NPOC	3.273	1.204	NPOC:0.8923mg/L	1	80	
Unknown	NPOC	NPOC_10	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 5:01:50 PM	1	3	NPOC	2.398	0.8821	NPOC:0.8923mg/L	0	80	
Unknown	NPOC	NPOC_10	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 5:03:55 PM	1	4	NPOC	2.234	0.8218	NPOC:0.8923mg/L	0	80	
Unknown	NPOC	NPOC_10	Leech-trip9	C:\TOC3201\Methods\forWater_HMc_NPOC_pH2.met	C:\TOC3201\CalCurves\2019-04-04_forWater_NPOC_6pt-cal._USE-THIS-CURVE_2019_04_04_17_09_19.cal	1.00		6/13/2019 5:06:01 PM	1	5	NPOC	2.645	0.9730	NPOC:0.8923mg/L	0	80	
