trip,NPOC_ppm,site,sample_type,sample,dt_sampled,fillStage_cm,analysis,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,pseudo254,SlopeRatio,E2E3,E4E6,two_seasons,SUVA,pseudo_SUVA
17,9.055,ChrisCrk,Rack,L2,NA,38,DOC,0.753,15.197,12.594,30.717,25.2442,0.999586592533445,4.637835174889155,-2.345764854614412,wet,3.392269464384318,2.7878741027056875
17,3.334,ChrisCrk,Grab,Grab,2019-10-24T17:01:00Z,NA,DOC,0,5.199,4.511,11.003,36.41905,0.8304379740832837,4.71652214612997,-6.307728781412992,wet,3.300239952009598,10.92353029394121
17,5.308,CraggCrk,Grab,Grab,2019-10-23T19:25:00Z,NA,DOC,0.165,8.684,7.426,18.112,12.5135,0.3211921747772027,4.611667438794056,0.14110517962775934,wet,3.4122079879427276,2.357479276563678
17,4.313,CraggCrk,Rack,L1,NA,25,DOC,0.157,6.596,5.559,13.559,20.868499999999997,1.0003290112122465,4.7054563643085485,-0.4895206852560598,wet,3.14375144910735,4.8385114769302104
17,6.593,CraggCrk,Rack,L2,NA,43,DOC,0.597,11.078,9.383,22.886,15.85915,0.9996966551924946,4.661907046307531,-0.6714905933429811,wet,3.471257394205976,2.4054527529197633
17,7.396,CraggCrk,Rack,L3,NA,65,DOC,0.486,12.03,10.198,24.873,26.57595,0.9993839520081237,4.836504617529186,-1.7939972714870396,wet,3.3630340724716064,3.59328691184424
17,4.99,CraggCrk,Grab,Grab,2019-10-24T17:30:00Z,NA,DOC,0.146,8.004,6.748,16.457,28.85135,0.3211921747772027,4.89980449657869,-1.1333831496357183,wet,3.297995991983968,5.781833667334669
17,4.855,Tunnel,Rack,L1,NA,0,DOC,0.109,7.577,6.219,15.169,19.22555,1.000072942441973,4.660572337042926,-1.102239789196311,wet,3.124407826982492,3.959948506694129
17,4.692,Tunnel,Rack,L2,NA,6,DOC,0.181,8.652,7.06,17.219,18.21365,0.9998617006453073,4.26355384372818,-3.4700485698866705,wet,3.6698635976129586,3.8818520886615517
17,7.485,Tunnel,Rack,L3,NA,19,DOC,0.567,13.351,11.04,26.926,20.788899999999998,0.9996393312891534,4.321496967762528,-2.0137765798143157,wet,3.5973279893119567,2.777408149632598
17,7.78,Tunnel,Rack,L4,NA,39,DOC,0.607,13.618,11.272,27.492,32.041349999999994,0.9996578578715575,4.50305230603738,-4.373169766521567,wet,3.533676092544987,4.118425449871465
17,8.12,Tunnel,Rack,L5,NA,56,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,5.896,Tunnel,Rack,L6,NA,71,DOC,0.371,10.766,8.783,21.421,35.873900000000006,0.9997351328919339,4.217294676229922,3.4655712050078247,wet,3.6331411126187243,6.084447082767979
17,5.067,Tunnel,Grab,Grab,2019-10-24T19:11:00Z,NA,DOC,0.168,8.627,7.283,17.762,25.83995,0.999807873546349,4.419387654645096,-10.246575342465752,wet,3.5054272745214132,5.099654627985001
17,4.95,Lab,QA-QC,Cal-ver1_4.562ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,6.531,Lazar,Grab,Grab,2019-10-23T17:00:00Z,NA,DOC,0.315,10.462,8.884,21.669,13.46255,0.873838104555981,20.19584699453552,0.5973586728941859,wet,3.317868626550299,2.061330577246976
17,3.852,Rithet,Grab,Grab,2019-10-23T16:00:00Z,NA,DOC,0.17,6.326,5.397,13.162,25.12695,1.000016215443373,4.804936496525281,-0.7263574847334544,wet,3.4169262720664593,6.523091900311527
17,11.18,Jarvis,Grab,Grab,2019-10-23T18:00:00Z,NA,DOC,0.558,20.309,16.661,40.636,15.21575,1.0001703535085158,4.589884199165767,-0.3007504329420819,wet,3.6347048300536677,1.360979427549195
17,4.747,WestLeech,Grab,Grab,2019-10-23T16:45:00Z,NA,DOC,0.108,8.087,6.85,16.708,48.3243,0.37429260558538224,4.490036600244001,-3.4632255206025695,wet,3.5196966505161154,10.17996629450179
17,5.432,WestLeech,Rack,L1,NA,23,DOC,0.238,9.715,8.048,19.628,19.4301,1.0004871048055624,4.5709289915298505,-0.4278581267217631,wet,3.6134020618556697,3.576969808541973
17,9.742,WestLeech,Rack,L2,NA,36,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,9.471,WestLeech,Rack,L3,NA,53,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,7.173,WestLeech,Rack,L4,NA,65,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,4.371,WestLeech,Grab,Grab,2019-10-24T18:25:00Z,NA,DOC,0.092,7.541,6.293,15.349,29.099899999999998,0.37429260558538224,4.234461504134767,10.757509157509157,wet,3.5115534202699608,6.657492564630518
17,5.455,Tunnel,QA-QC,HoldTime-B1,2019-10-23T18:00:00Z,NA,DOC,0.222,9.35,7.806,19.04,18.1054,1.0004885277095037,4.648783746999579,-0.6537612838515547,wet,3.4903758020164983,3.3190467461044912
17,5.512,Tunnel,QA-QC,HoldTime-B2,2019-10-23T18:00:00Z,NA,DOC,0.214,9.282,7.873,19.203,22.454300000000003,1.0001032310272573,4.525589709711265,-1.13454157782516,wet,3.4838534107402035,4.0737119013062415
17,5.314,Tunnel,QA-QC,HoldTime-B3,2019-10-23T18:00:00Z,NA,DOC,0.206,9.302,7.838,19.117,22.294,1.0002521440284284,4.643839742946079,-0.47730757436369214,wet,3.597478359051562,4.195333082423787
17,5.297,Tunnel,QA-QC,HoldTime-B4,2019-10-23T18:00:00Z,NA,DOC,0.202,9.403,7.877,19.213,22.34845,1.0001873093845826,4.584806771884024,-0.6306632213608957,wet,3.627147441948273,4.2190768359448745
17,5.287,Tunnel,QA-QC,HoldTime-B5,2019-10-23T18:00:00Z,NA,DOC,0.201,9.35,7.84,19.123,22.59705,1.0001505939200552,4.511414468610211,-1.1265766762558087,wet,3.6169850576886704,4.274077926990732
17,4.103,Tunnel,QA-QC,HoldTime-A6,2019-10-23T18:00:00Z,NA,DOC,0.115,7.015,5.982,14.59,22.4482,1.0001146642301617,4.608134803050057,-0.9608076009501187,wet,3.555934681940044,5.471167438459664
17,4.114,Tunnel,QA-QC,HoldTime-A7,2019-10-23T18:00:00Z,NA,DOC,0.11,6.894,5.922,14.444,16.86725,1.0000818323008662,4.71435879486282,-0.3089200212803689,wet,3.5109382596013616,4.099963539134662
17,4.11,Tunnel,QA-QC,HoldTime-A8,2019-10-23T18:00:00Z,NA,DOC,0.114,6.986,5.981,14.588,16.5799,1.0003673944435285,4.791738573734899,-0.11852573469719109,wet,3.5493917274939166,4.0340389294403884
17,4.133,Tunnel,QA-QC,HoldTime-A9,2019-10-23T18:00:00Z,NA,DOC,0.111,6.964,5.968,14.556,16.8126,1.0001135698168047,4.75852846460346,-0.3062737298860965,wet,3.5218969271715457,4.067892571981611
17,4.396,Tunnel,QA-QC,HoldTime-A10,2019-10-23T18:00:00Z,NA,DOC,0.113,6.964,5.918,14.433,16.75385,1.0003572712166529,4.734735580197804,-0.20479673413845892,wet,3.2832120109190175,3.8111578707916287
17,5.987,Lab,QA-QC,Cal-ver2_5.566ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,0.6751,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,0.5814,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
17,0.5384,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
18,5.115,Leech-downstreamconf,Grab,Grab,2019-11-13T18:20:00Z,NA,DOC,0.147,6.91,5.81,14.171,16.61425,1.0005640762706596,4.528484912041528,-0.29141940657578186,wet,2.7704789833822088,3.2481427174975557
18,3.689,Lazar,Grab,Grab,2019-11-14T19:00:00Z,NA,DOC,0.123,5.951,5.138,12.531,14.29765,1.001878586158069,4.95340310645957,0.06494475962974022,wet,3.3968555164001084,3.8757522363784225
18,4.228,WestLeech,Grab,Grab,2019-11-13T18:10:00Z,20,DOC,0.205,7.816,6.535,15.94,18.74035,1.0002115431672627,4.507385063449137,-0.458553500660502,wet,3.7701040681173135,4.432438505203406
18,2.498,Survey-East,Grab,Grab,2019-11-14T19:30:00Z,NA,DOC,0,3.842,3.356,8.185,18.804450000000003,1.0001827172686943,4.493348955820525,-0.550292800551154,wet,3.27662129703763,7.527802241793435
18,10,Weeks,Grab,Grab,2019-11-14T18:00:00Z,43,DOC,0.751,18.829,15.2,37.073,9.243649999999999,1.002989583366254,4.729716375135882,0.31574888169057536,wet,3.7073,0.9243649999999999
18,2.743,ChrisCrk,Grab,Grab,2019-11-14T18:30:00Z,21,DOC,0,4.53,3.913,9.543,44.88125,1.0000482862577267,4.426430428213478,-8.795574795574796,wet,3.479037550127597,16.362103536274155
18,6.188,LeechHead,Grab,Grab,2019-11-14T17:00:00Z,99,DOC,0.405,11.889,9.828,23.972,10.89285,1.001504962888106,4.607365716383212,0.17560363750391972,wet,3.873949579831933,1.7603183581124757
18,3.576,CraggCrk,Grab,Algae,2019-11-13T08:00:00Z,NA,DOC,0.391,11.856,9.841,24.003,28.53365,1.0000411362337294,4.526518391787853,-1.7957013073343675,wet,6.7122483221476505,7.979208612975392
18,2.89,CraggCrk,Grab,Grab,2019-11-13T23:30:00Z,17,DOC,0.0105,4.7620000000000005,4.0975,9.993500000000001,20.131275000000002,0.4051416269112002,4.566989252009787,-0.9391559325583831,wet,3.4579584775086505,6.965839100346021
18,2.833,CraggCrk,Grab,Grab,2019-11-13T23:30:00Z,17,DOC,0.0105,4.7620000000000005,4.0975,9.993500000000001,20.131275000000002,0.4051416269112002,4.566989252009787,-0.9391559325583831,wet,3.527532650900106,7.105991881397812
18,2.842,CraggCrk,Grab,Grab,2019-11-14T21:00:00Z,NA,DOC,0,4.653,4.084,9.96,11.07815,0.4051416269112002,4.823903075175634,0.2305157593123209,wet,3.5045742434905,3.898011963406052
18,3.019,Tunnel,Grab,Treatability,2019-11-12T19:30:00Z,0,DOC,0.014,5.2265,4.541,11.0755,11.072,1.0028020781412073,4.864933135215453,0.32075603291951454,wet,3.668598873799271,3.6674395495197083
18,3.426,Tunnel,Grab,Treatability,2019-11-12T19:30:00Z,0,DOC,0.014,5.2265,4.541,11.0755,11.072,1.0028020781412073,4.864933135215453,0.32075603291951454,wet,3.2327787507297137,3.2317571511967307
18,5.258,Tunnel,QA-QC,HoldTime-B6,2019-11-12T18:00:00Z,NA,DOC,0.058,6.023,4.969,12.119,14.1894,1.0007049838703788,4.479043009770797,0.012773722627737226,wet,2.304868771395968,2.698630658044884
18,5.443,Tunnel,QA-QC,HoldTime-B7,2019-11-12T18:00:00Z,NA,DOC,0.223,9.216,7.706,18.795,14.475549999999998,1.0002076225992687,4.343119106843293,-0.5545609548167093,wet,3.4530589748300575,2.659480066139996
18,5.482,Tunnel,QA-QC,HoldTime-B8,2019-11-12T18:00:00Z,NA,DOC,0.212,9.21,7.761,18.928,22.11105,1.0001440305076543,4.724843929686216,-1.0635353323547914,wet,3.4527544691718353,4.033391098139365
18,5.542,Tunnel,QA-QC,HoldTime-B9,2019-11-12T18:00:00Z,NA,DOC,0.218,9.319,7.877,19.211,22.09985,1.0001818618195357,4.680928223621214,-0.7045578354821137,wet,3.4664381089859253,3.987702995308553
18,5.537,Tunnel,QA-QC,HoldTime-B10,2019-11-12T18:00:00Z,NA,DOC,0.215,9.205,7.817,19.066,22.3936,1.000238251174981,4.658280293022697,-0.6733539094650205,wet,3.4433808921798805,4.044356149539461
18,3.47,Tunnel,QA-QC,HoldTime-C1,2019-11-12T18:00:00Z,NA,DOC,0.218,9.225,7.736,18.869,22.101799999999997,1.0003904640586985,4.722189075198025,-0.38016528925619836,wet,5.437752161383285,6.369394812680114
18,3.436,Tunnel,QA-QC,HoldTime-C2,2019-11-12T18:00:00Z,NA,DOC,0.046,5.97,5.024,12.254,22.12385,1.0001938273021933,4.622136023796125,-0.9497546614327773,wet,3.5663562281722934,6.4388387660069855
18,3.221,Tunnel,QA-QC,HoldTime-C3,2019-11-12T18:00:00Z,NA,DOC,0.023,5.983,5.017,12.238,14.34315,1.0005346197564027,4.449432157800358,-0.1622869883739449,wet,3.7994411673393356,4.453011487115802
18,3.349,Tunnel,QA-QC,HoldTime-C4,2019-11-12T18:00:00Z,NA,DOC,0.029,5.917,4.99,12.171,14.39135,1.0001335658369126,4.332741921410081,-0.28794352591491734,wet,3.6342191699014625,4.297208121827411
18,3.078,Tunnel,QA-QC,HoldTime-C5,2019-11-12T18:00:00Z,NA,DOC,0.049,5.884,4.956,12.087,14.2234,1.000713634202482,4.499389760175749,-0.017797713789610765,wet,3.926900584795322,4.620987654320988
18,3.7,Tunnel,Grab,R1,2019-11-13T22:00:00Z,NA,DOC,0.033,6.008,5.027,12.262,14.138649999999998,1.0004138365129056,4.5232149463559015,-0.10745542949756888,wet,3.314054054054054,3.8212567567567564
18,3.58,Tunnel,Grab,R2,2019-11-13T22:00:00Z,NA,DOC,0.088,6.601,5.511,13.443,14.441099999999999,1.0002861958809155,4.42240056650537,-0.22157434402332365,wet,3.7550279329608935,4.033826815642458
18,3.7,Tunnel,Grab,R3,2019-11-13T22:00:00Z,NA,DOC,0.069,6.536,5.528,13.484,15.86635,1.0001563938811526,4.448073543328376,-0.5694050991501416,wet,3.644324324324324,4.288202702702702
18,4.628,Tunnel,Grab,R4,2019-11-13T22:00:00Z,NA,DOC,0.077,6.578,5.531,13.491,15.709,1.000588554644375,4.587914098342199,-0.11211761211761212,wet,2.9150821089023333,3.3943388072601555
18,3.628,Tunnel,Grab,R5,2019-11-13T22:00:00Z,NA,DOC,0.086,6.56,5.505,13.427,15.8141,1.0004929214237173,4.4693460490463215,-0.3694829760403531,wet,3.7009371554575523,4.358902976846747
18,7.569,Judge,Grab,Treatability,2019-11-12T23:00:00Z,NA,DOC,0.32925,10.076,8.441,20.587500000000002,15.758049999999999,1.0002137033862906,4.562304600267978,-0.2627572360716079,wet,2.7199762187871586,2.081919672347734
18,7.438,Judge,Grab,Treatability,2019-11-12T23:00:00Z,NA,DOC,0.32925,10.076,8.441,20.587500000000002,15.758049999999999,1.0002137033862906,4.562304600267978,-0.2627572360716079,wet,2.7678811508470025,2.1185869857488573
18,2.39,Rithet,Grab,Treatability,2019-11-12T22:00:00Z,NA,DOC,0,4.0135000000000005,3.4139999999999997,8.327,32.565525,0.9997648348312979,4.643662779583255,-1.6720916214587103,wet,3.4841004184100415,13.625742677824267
18,2.283,Rithet,Grab,Treatability,2019-11-12T22:00:00Z,NA,DOC,0,4.0135000000000005,3.4139999999999997,8.327,32.565525,0.9997648348312979,4.643662779583255,-1.6720916214587103,wet,3.647393780113885,14.264356110381078
18,2.528,Rithet,Grab,Grab,2019-11-14T08:00:00Z,NA,DOC,0.07,4.542,3.939,9.607,9.60605,1.0013813612248474,4.240200273878808,0.278644356211004,wet,3.8002373417721516,3.799861550632911
18,3.102,Deception-res,Grab,Treatability,2019-11-12T18:00:00Z,NA,DOC,0,4.479,3.7969999999999997,9.261,10.309199999999999,1.0011013841107257,4.4249761202707765,0.2020079099482811,wet,2.985493230174081,3.3234042553191485
18,3.124,Deception-res,Grab,Treatability,2019-11-12T18:00:00Z,NA,DOC,0,4.479,3.7969999999999997,9.261,10.309199999999999,1.0011013841107257,4.4249761202707765,0.2020079099482811,wet,2.9644686299615874,3.2999999999999994
18,2.164,Deception-crk,Grab,Grab,2019-11-12T18:30:00Z,NA,DOC,0,3.593,3.156,7.698,10.738399999999999,1.001536252691262,4.308914455662518,-0.04105909439754413,wet,3.557301293900185,4.962292051756006
18,0.65,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
18,6.128,Lab,QA-QC,Cal-Ver,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
18,0.5701,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
18,0.6102,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
19,5.83,Rithet,Grab,Grab,2019-11-22T22:30:00Z,NA,DOC,0.022,4.225,3.704,9.035,10.16215,1.003450552907678,4.854081209383786,0.3926589303733603,wet,1.5497427101200687,1.7430789022298456
19,9.512,Jarvis,Grab,Grab,2019-11-22T22:00:00Z,NA,DOC,0.775,17.302,14.257,34.773,41.29805,1.0002392142448042,4.512471655328799,-1.6350095856068425,wet,3.655698065601346,4.341678931875526
19,4.894,Lazar,Grab,Grab,2019-11-22T21:30:00Z,NA,DOC,0.18,8.116,6.963,16.984,19.482999999999997,1.000858536701128,4.821332315691559,-0.027649193043913427,wet,3.470371883939518,3.9809971393543107
19,9.016,Weeks,Grab,Grab,2019-11-22T20:30:00Z,NA,DOC,0.709,17.379,14.069,34.314,41.45525,1.0002491038333483,4.428083762164365,-3.0754795663052543,wet,3.8059006211180124,4.597964729370009
19,10.06,Weeks,Rack,L1,NA,49,DOC,0.791,19.438,15.792,38.516,46.31895,1.0000261374203698,4.442006785613037,-3.073690270581462,wet,3.8286282306163018,4.604269383697813
19,10.1,Weeks,Rack,L2,NA,63,DOC,0.766,19.096,15.286,37.283,45.48095,0.9999869054803959,4.3954489431761745,-5.306927798889213,wet,3.6913861386138618,4.503064356435644
19,10.62,Weeks,Rack,L3,NA,79,DOC,0.77,20.276,16.324,39.816,48.385400000000004,1.0000748073176682,4.384903538368371,-5.792803598200899,wet,3.7491525423728818,4.556064030131828
19,2.822,ChrisCrk,Grab,Grab,2019-11-22T21:00:00Z,25,DOC,0,4.403,3.87,9.439,10.6033,1.0035095091653343,4.840597648306958,0.3992757996378998,wet,3.3447909284195605,3.7573706591070164
19,5.634,ChrisCrk,Rack,L1,NA,28,DOC,0.393,9.58,7.981,19.466,22.9861,0.9993290187398762,4.620445129588592,-0.82171581769437,wet,3.45509407170749,4.079889953851615
19,6.746,ChrisCrk,Rack,L2,NA,37,DOC,0.577,11.714,9.632,23.493,28.0665,0.9992244820946109,4.577896346219851,-1.7848900500762028,wet,3.482508152979543,4.160465461013934
19,6.761,LeechHead,Grab,Grab,2019-11-22T19:50:00Z,115,DOC,0.411,12.515,10.331,25.197,30.028100000000002,1.0000644073065794,4.531768497147586,-1.5300037271710771,wet,3.7268155598284274,4.441369619878716
19,7.262,LeechHead,Rack,L1,NA,105,DOC,0.524,13.799,11.194,27.303,33.06395,1.000149078251319,4.396444727620262,-5.444259567387687,wet,3.759708069402369,4.553008812999174
19,8.115,LeechHead,Rack,L2,NA,117,DOC,0.711,14.425,11.904,29.034,34.49395,0.9997250255313178,4.630149968623131,-1.6804459691252145,wet,3.577818853974122,4.250640788662969
19,4.02,CraggCrk,Grab,Grab,2019-11-22T19:00:00Z,37,DOC,0.069,6.527,5.708,13.921,15.682649999999999,1.0018931687005304,4.948463342572569,0.2026331538001197,wet,3.4629353233830846,3.9011567164179106
19,3.528,CraggCrk,Rack,L1,NA,24,DOC,0.084,5.752,4.975,12.135,13.8284,1.0014889247765888,4.804516820801501,0.1594295991778006,wet,3.439625850340136,3.9196145124716555
19,4.624,CraggCrk,Rack,L2,NA,41,DOC,0.364,8.25,6.99,17.049,19.79185,1.000158758536078,4.820980002338908,-0.26377196869000147,wet,3.687067474048443,4.28024437716263
19,6.778,CraggCrk,Rack,L3,NA,60,DOC,0.635,11.603,9.773,23.835,27.82635,0.9993509067626845,4.764549395691014,-0.9075643951744375,wet,3.5165240483918563,4.105392446149307
19,3.728,WestLeech,Grab,Grab,2019-11-22T16:45:00Z,28,DOC,0.06,6.559,5.691,13.879,15.77035,1.0016635786680208,4.653123485302085,0.16799999999999998,wet,3.722907725321888,4.230244098712446
19,4.485,WestLeech,Rack,L1,NA,27,DOC,0.214,8.33,6.959,16.973,19.99935,1.0002313052856195,4.498483929654335,-0.3952603861907548,wet,3.7843924191750276,4.459163879598662
19,6.391,WestLeech,Rack,L2,NA,47,DOC,0.572,12.252,9.935,24.232,29.311349999999997,0.9995017853781955,4.357042303590473,-1.9690807221415232,wet,3.79158191206384,4.586347989360037
19,8.296,WestLeech,Rack,L3,NA,65,DOC,0.84,15.764,12.783,31.178,37.6819,0.9995728146837786,4.38870590853455,-3.828390993959363,wet,3.7581967213114758,4.542176952748313
19,9.479,WestLeech,Rack,L4,NA,76,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
19,4.31,Tunnel,Grab,Grab,2019-11-22T18:00:00Z,23,DOC,0.136,7.503,6.382,15.565,18.0354,1.0007535784542105,4.670225,-0.08582860092927207,wet,3.6113689095127612,4.184547563805104
19,6.843,Tunnel,Rack,L1,NA,19,DOC,0.505,11.777,9.723,23.716,28.268700000000003,0.999951191246345,4.568194873546444,-1.387858347386172,wet,3.4657314043548153,4.131039017974573
19,5.372,Tunnel,Rack,L2,NA,35,DOC,0.372,9.951,8.104,19.766,23.887050000000002,0.9996525275879888,4.287308855291577,-1.6934256055363321,wet,3.6794489947877884,4.4465841399851085
19,6.39,Tunnel,Rack,L3,NA,54,DOC,0.518,11.766,9.573,23.348,28.194499999999998,0.9994439952863674,4.348593997307812,-2.303146769156858,wet,3.653834115805947,4.4122848200312985
19,9.024,Tunnel,Rack,L4,NA,68,DOC,0.669,13.811,11.165,27.232,33.0838,0.9992584833165211,4.358845165516199,-11.565929565929565,wet,3.017730496453901,3.6662012411347518
19,7.584,Tunnel,Rack,L5,NA,79,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
19,0.6061,Lab,QA-QC,tap-water,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
19,0.4427,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
20,4.261,Tunnel,QA-QC,HoldTime-C6,2019-12-17T06:00:00Z,NA,DOC,0.008,5.574,4.539,11.07,13.3872,1.0002957248148174,4.1892479613409845,-0.5114645734352407,wet,2.5979816944379253,3.141797700070406
20,1.927,Tunnel,QA-QC,HoldTime-C7,2019-12-17T06:00:00Z,NA,DOC,0,3.946,3.187,7.773,9.477599999999999,1.001134041079676,3.76559618930547,-0.38505473584007616,wet,4.033731188375714,4.91831862999481
20,1.786,Tunnel,QA-QC,HoldTime-C8,2019-12-17T06:00:00Z,NA,DOC,0,3.686,2.987,7.285,8.8601,1.0009915877269646,3.68530904988315,-0.2958313595452392,wet,4.078947368421052,4.960862262038074
20,3.13,Tunnel,QA-QC,HoldTime-C9,2019-12-17T06:00:00Z,NA,DOC,0,5.761,4.676,11.404,13.8419,1.0003911566185573,4.005444950157764,-0.9025974025974026,wet,3.643450479233227,4.4223322683706074
20,1.698,Tunnel,QA-QC,HoldTime-C10,2019-12-17T06:00:00Z,NA,DOC,0,3.536,2.872,7.005,8.500250000000001,1.0015068641090252,3.8399319044916846,-0.08782473827064753,wet,4.125441696113074,5.006036513545348
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,0.271,9.38,7.797,19.016,22.513550000000002,0.5328232827594279,4.459734167318217,-1.441711988649799,wet,3.5683993244511165,4.224723212610247
20,5.118,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,DOC,0.243,9.065,7.551,18.416,21.762349999999998,0.5328232827594279,4.513529717414765,-1.0321595766334215,wet,3.598280578350918,4.252119968737787
20,3.996,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,NA,DOC,0.103,7.059,5.911,14.418,16.94755,0.5328232827594279,4.466292277590019,-0.5605972464611207,wet,3.608108108108108,4.241128628628629
20,3.752,Tunnel,Rack,L1,NA,33,DOC,0.106,7.266,5.962,14.542,17.43965,1.0000533519689876,4.233394186209802,-1.0714119562688997,wet,3.875799573560768,4.6480943496801705
20,5.286,Tunnel,Rack,L2,NA,53,DOC,0.409,10.085,8.36,20.39,24.1933,0.9997269368062255,4.445588988815661,-0.8455192494338403,wet,3.8573590616723425,4.576863412788499
20,5.648,Tunnel,Rack,L3,NA,69,DOC,0.41,10.608,8.713,21.251,25.426650000000002,0.9994010512045891,4.426669339614761,-2.199508062312107,wet,3.7625708215297453,4.501885623229462
20,3.668,Tunnel,Grab,Grab,2019-12-17T18:30:00Z,NA,DOC,0.079,6.656,5.615,13.696,16.006050000000002,0.5328232827594279,4.474319097719958,-0.16223880597014925,wet,3.73391494002181,4.363699563794984
20,3.722,CraggCrk,Grab,Grab,2019-12-16T20:00:00Z,NA,DOC,0.046,6.425,5.571,13.589,15.45145,0.9813926714220456,4.776023444274992,0.07411780139052866,wet,3.6509940891993553,4.151383664696399
20,4.297,CraggCrk,Rack,L1,NA,43,DOC,0.14,7.492,6.398,15.606,17.992849999999997,1.0004082875658362,4.6961088024178315,-0.12758996728462377,wet,3.631836164766116,4.187305096579008
20,5.346,CraggCrk,Rack,L2,NA,59,DOC,0.369,9.676,8.148,19.873,23.21725,0.9993631108267423,4.554634855320032,-1.2119220308250227,wet,3.7173587729143285,4.3429199401421625
20,6.365,CraggCrk,Rack,L3,NA,72,DOC,0.42,10.587,8.791,21.442,25.3624,0.999465087226356,4.479166313649072,-6.5811209439528024,wet,3.368735271013354,3.9846661429693637
20,2.615,ChrisCrk,Grab,Grab,2019-12-17T19:45:00Z,26,DOC,NA,NA,NA,NA,NA,NA,NA,NA,wet,NA,NA
20,3.7,CraggCrk,Grab,Grab,2019-12-17T22:00:00Z,NA,DOC,0.008,6.173,5.362,13.078,14.84755,0.9813926714220456,4.666758049285692,0.114247311827957,wet,3.5345945945945942,4.012851351351351
21,4.464,CraggCrk,Grab,Grab,2019-12-19T20:00:00Z,NA,DOC,0.158,7.91,6.786,16.552,18.9878,1.0005994537535627,4.614354403658966,-0.22385348872408053,wet,3.7078853046594977,4.2535394265232975
21,3.763,CraggCrk,Rack,L1,NA,45,DOC,0.066,6.469,5.517,13.457,15.5412,1.0007057896352258,4.676953476883735,-0.11180027911304077,wet,3.576136061652937,4.130002657454159
21,4.395,CraggCrk,Rack,L2,NA,63,DOC,0.205,8.443,7.033,17.153,20.26445,0.999829516747589,4.487213939898053,-1.4961496149614963,wet,3.902844141069397,4.610796359499432
20,2.573,ChrisCrk,Grab,Grab,2019-12-16T21:35:00Z,NA,DOC,0,4.528,3.888,9.482,10.8732,0.9835508126216549,4.5362394746384105,0.14955040227165167,wet,3.6851923824329575,4.225884181888846
20,4.785,ChrisCrk,Rack,L1,NA,26,DOC,0.31,8.761,7.266,17.721,21.0191,0.9984534797871341,4.556006831625427,-0.9418094858509366,wet,3.703448275862069,4.392706374085685
20,4.565,ChrisCrk,Rack,L2,NA,36,DOC,0.187,8.031,6.76,16.489,19.292650000000002,0.9996632635016822,4.524396577028156,-0.6746761779613292,wet,3.612048192771084,4.226210295728368
20,6.056,LeechHead,Grab,Grab,2019-12-16T21:00:00Z,NA,DOC,0.388,11.668,9.477,23.114,27.950200000000002,0.9742130853329378,4.341722645170921,-5.244966442953021,wet,3.8167107001321003,4.615290620871863
20,6.67,LeechHead,Rack,L1,NA,122,DOC,0.584,12.747,10.458,25.508,30.58685,0.9994659193041076,4.4281761041272665,-3.2988293284041896,wet,3.824287856071964,4.585734632683658
20,7.693,LeechHead,Rack,L2,NA,139,DOC,0.58,12.561,10.306,25.138,30.1018,0.9996759718301702,4.500774526678141,-2.2333174451858917,wet,3.267645911867932,3.912881840634343
20,5.715,LeechHead,Grab,Grab,2019-12-17T20:00:00Z,NA,DOC,0.395,11.212,9.119,22.242,26.87235,0.9742130853329378,4.3897141959798995,-2.4294181034482762,wet,3.8918635170603677,4.702073490813649
