StationName,DateTime,Wspd,Dir,Rn15,Temp,uDir,uWspd,Rh,sDir,sWspd,WSpd_1,Mx_Spd,Rn_1,RhMax,RhMin,TMax,TMin,PYRavg,Telem,uMx_Spd,uWSpd_1,Precip,SDist,sMx_Spd,sWSpd_1,Mx_Dir,sMx_Dir,uMx_Dir,SQual
,DateTime,kph,deg,mm,C,deg,kph,%,deg,kph,kph,kph,mm,%,%,C,C,W/m2,V,kph,kph,mm,m,kph,kph,deg,deg,deg,
FWx Martins Gulch,2019/02/19 22:15:00,5.1,290,0,0,293,4.8,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/19 22:30:00,3.8,278,0,-0.3,282,3.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/19 22:45:00,0.9,320,0,-0.8,320,1.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/19 23:00:00,4.8,295,0,-0.8,299,4.4,98,,,4,7.8,0,98,98,0,-0.9,0,12.9,8.2,3.8,1431,0,,,319,,302,0
FWx Martins Gulch,2019/02/19 23:15:00,5.8,287,0,-0.9,292,5.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/19 23:30:00,4,315,0,-0.6,320,3.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/19 23:45:00,3.3,104,0,-1.4,114,3.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 00:00:00,4.7,301,0,-1.1,306,4.2,98,,,4.7,9.3,0,98,97,-0.5,-1.5,0,12.9,10,4.4,1432,0,,,97,,112,0
FWx Martins Gulch,2019/02/20 00:15:00,1.7,282,0,-1.2,301,1.9,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 00:30:00,4.5,248,0,-1.5,251,4.4,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 00:45:00,4,283,0,-1,285,3.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 01:00:00,3.7,243,0,-1.1,244,3.5,98,,,3.7,7.3,0,99,98,-1,-1.5,0,12.8,7.9,3.6,1433,0,,,275,,274,0
FWx Martins Gulch,2019/02/20 01:15:00,1.9,242,0,-1.1,242,2.6,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 01:30:00,3.3,265,0,-1.1,268,3,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 01:45:00,3.4,275,0,-1.2,278,3,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 02:00:00,4.4,263,0,-1.3,265,4.1,98,,,3,6.5,0,99,98,-1.1,-1.3,0,12.8,6.9,3,1437,0,,,254,,256,0
FWx Martins Gulch,2019/02/20 02:15:00,3,268,0,-1.7,270,2.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 02:30:00,3.5,273,0,-1.8,275,3.1,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 02:45:00,0.6,286,0,-2.2,299,1.5,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 03:00:00,2.7,299,0,-2.5,303,2.6,98,,,2.8,6.2,0,98,98,-1.3,-2.5,0,12.8,6.9,2.8,1442,0,,,252,,264,0
FWx Martins Gulch,2019/02/20 03:15:00,0.1,139,0,-2.7,164,0.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 03:30:00,0,32,0,-3,27,1.1,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 03:45:00,0.9,283,0,-3.1,283,1.7,98,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 04:00:00,0,293,0,-3.4,296,1.1,97,,,0.5,3.8,0,98,97,-2.5,-3.4,0,12.8,4.3,1.3,1447,0,,,55,,288,0
FWx Martins Gulch,2019/02/20 04:15:00,2.8,255,0,-3.5,261,3.2,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 04:30:00,3.9,229,0,-3.5,230,3.9,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 04:45:00,2.3,226,0,-3.7,229,2.4,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 05:00:00,4,238,0,-3.6,236,4.1,97,,,2.9,5.1,0,98,97,-3.3,-3.8,0,12.7,5.8,3.1,1451,0,,,249,,263,0
FWx Martins Gulch,2019/02/20 05:15:00,3.8,236,0,-3.5,239,3.7,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 05:30:00,3.8,241,0,-3.3,243,3.7,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 05:45:00,1.3,219,0,-3.2,221,2,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 06:00:00,4.6,248,0,-3,252,4.7,97,,,3.4,6,0,97,97,-3,-3.6,0,12.7,6,3.5,1453,0,,,294,,304,0
FWx Martins Gulch,2019/02/20 06:15:00,4.5,244,0,-3,246,4.5,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 06:30:00,3.6,236,0,-2.8,239,3.6,97,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 06:45:00,1,132,0,-2.7,149,1.6,96,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 07:00:00,4.6,290,0,-2.5,294,4.4,97,,,3.5,7.2,0,97,96,-2.5,-3,0,12.7,8.2,3.6,1454,0,,,220,,226,0
FWx Martins Gulch,2019/02/20 07:15:00,3.8,293,0,-2.3,298,3.5,96,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 07:30:00,4.7,260,0,-2.3,262,4.6,96,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 07:45:00,4.1,295,0,-2.2,300,3.9,96,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 08:00:00,3.7,303,0,-2,307,3.4,96,,,4.3,7.2,0,97,96,-2,-2.5,7,12.8,8,4.1,1455,0,,,319,,324,0
FWx Martins Gulch,2019/02/20 08:15:00,4,328,0,-1.6,332,3.7,95,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 08:30:00,3.8,287,0,-1.4,292,3.5,94,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 08:45:00,3.7,358,0,-1,3,3.5,94,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 09:00:00,2.2,40,0,-0.5,47,2.3,92,,,3.4,7.1,0,96,92,-0.5,-2,49,13.6,7.6,3.2,1444,0,,,338,,2,0
FWx Martins Gulch,2019/02/20 09:15:00,3.7,76,0,0.2,79,3.4,91,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 09:30:00,5.4,115,0,0.5,122,5.2,90,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 09:45:00,6,116,0,1.4,123,5.8,87,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 10:00:00,5.2,113,0.25,1.5,120,4.9,86,,,4.7,8.4,0.25,93,84,1.9,-0.4,178,14.8,8.9,4.6,1438,0,,,114,,126,0
FWx Martins Gulch,2019/02/20 10:15:00,7,111,0,1.3,118,6.8,89,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 10:30:00,7,112,0,1.6,119,6.7,87,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 10:45:00,8.9,120,0,1.1,127,9,88,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 11:00:00,6.8,120,0,1.1,126,6.6,87,,,7.1,12.9,0,89,85,1.6,1,207,14.7,13.9,7,1431,0,,,135,,157,0
FWx Martins Gulch,2019/02/20 11:15:00,9.1,84,0,1.1,90,8.7,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 11:30:00,7.7,67,0,1.2,70,7.2,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 11:45:00,7,91,0,1.2,97,6.7,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 12:00:00,7.8,106,0,1.3,111,7.5,84,,,7.7,13.2,0,87,83,1.4,1.1,183,14.7,14.1,7.4,1428,0,,,65,,64,288
FWx Martins Gulch,2019/02/20 12:15:00,6.1,91,0,1.3,96,5.6,84,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 12:30:00,6.8,29,0,1.8,34,6.3,79,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 12:45:00,9.1,38,0,2.3,43,8.5,74,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 13:00:00,7.9,31,0,2.9,36,7.7,69,,,7,17.2,0,86,68,2.9,1.1,224,14.1,17.4,6.5,1425,0,,,355,,36,0
FWx Martins Gulch,2019/02/20 13:15:00,9,19,0,1.7,19,8.6,78,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 13:30:00,5.3,0,0,2,357,4.6,77,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 13:45:00,8.5,17,0,2,20,7.9,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 14:00:00,8.4,32,0,2,36,7.8,74,,,7.7,18.9,0,78,69,2.9,1.7,146,14.1,19,7.2,1428,2.806,,,64,,50,305
FWx Martins Gulch,2019/02/20 14:15:00,8.4,37,0,2,38,8,73,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 14:30:00,10.4,45,0,2,48,10,72,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 14:45:00,11.6,53,0,2,57,11.3,74,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 15:00:00,8.2,33,0,2.5,38,8,71,,,9.6,21,0,74,70,2.5,1.9,128,14.2,21.8,9.2,1426,0,,,48,,55,0
FWx Martins Gulch,2019/02/20 15:15:00,5.9,69,0,3.1,75,5.3,68,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 15:30:00,6.9,359,0,3.2,3,6.3,68,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 15:45:00,9.9,60,0,2.8,62,9.5,66,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 16:00:00,8.8,62,0,4.1,66,8.3,63,,,8.4,17,0,71,62,4.1,2.5,208,14.1,18,7.9,1423,2.8,,,37,,47,314
FWx Martins Gulch,2019/02/20 16:15:00,8.4,52,0,4.4,56,7.8,63,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 16:30:00,7.1,45,0,4.2,48,6.6,64,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 16:45:00,7.3,36,0,3.7,40,6.9,65,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 17:00:00,7.5,18,0,2.9,19,7.3,68,,,7.9,14.9,0,68,62,4.5,2.9,177,14.2,14.6,7.4,1427,0,,,40,,33,0
FWx Martins Gulch,2019/02/20 17:15:00,6.8,1,0,2.5,3,6.7,67,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 17:30:00,4.8,328,0,2.4,329,4.3,70,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 17:45:00,7.2,332,0,1.4,335,6.5,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 18:00:00,6.7,338,0,0.5,341,6.2,81,,,6.6,13.1,0,81,66,2.8,0.5,21,13.7,15.1,6.2,1428,0,,,46,,16,0
FWx Martins Gulch,2019/02/20 18:15:00,6.6,341,0,0.1,345,6.1,83,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 18:30:00,5.8,353,0,-0.3,354,5.5,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 18:45:00,6.9,338,0,-0.4,342,6.2,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 19:00:00,7.6,331,0,-0.6,333,6.9,84,,,6.6,11.8,0,86,81,0.5,-0.6,0,13.1,12.6,6.1,1430,0,,,330,,331,0
FWx Martins Gulch,2019/02/20 19:15:00,6,345,0,-0.7,348,5.6,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 19:30:00,7.5,327,0,-0.7,331,6.8,85,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 19:45:00,6.1,321,0,-1.1,325,5.5,87,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 20:00:00,4.9,319,0,-1.7,322,4.3,88,,,6.3,13.4,0,88,83,-0.5,-1.7,0,13,13.3,5.7,1435,0,,,344,,327,0
FWx Martins Gulch,2019/02/20 20:15:00,2.7,313,0,-2.2,316,2.5,90,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 20:30:00,7.2,342,0,-1,345,6.8,80,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 20:45:00,5.3,338,0,-0.8,340,4.8,79,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 21:00:00,5.3,351,0,-1.1,353,4.9,79,,,5.1,11.6,0,91,79,-0.8,-2.3,0,13,12.3,4.7,1439,0,,,340,,2,0
FWx Martins Gulch,2019/02/20 21:15:00,7,321,0,-1.3,326,6.3,80,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 21:30:00,9.2,333,0,-1.1,337,8.5,78,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 21:45:00,8,349,0,-0.9,352,7.7,77,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 22:00:00,5.5,356,0,-1,0,5.2,79,,,7.3,14.9,0,80,76,-0.9,-1.3,0,12.9,14,6.8,1443,0,,,347,,352,0
FWx Martins Gulch,2019/02/20 22:15:00,5,351,0,-1.7,354,4.7,86,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 22:30:00,7.6,353,0,-1.6,353,7.4,79,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 22:45:00,8.1,356,0,-1.1,357,7.9,74,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 23:00:00,9.3,356,0,-0.7,358,9.1,70,,,7.2,16.3,0,87,70,-0.7,-1.9,0,12.9,15.7,7,1447,0,,,352,,10,0
FWx Martins Gulch,2019/02/20 23:15:00,7.6,345,0,-0.7,346,7.3,72,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 23:30:00,6.3,317,0,-1.5,318,5.6,76,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/20 23:45:00,7.7,333,0,-1.6,337,7.1,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 00:00:00,8,359,0,-1.3,2,7.9,74,,,7.4,14.6,0,79,70,-0.6,-2,0,12.9,15.9,7,1454,0,,,351,,36,0
FWx Martins Gulch,2019/02/21 00:15:00,7.8,359,0,-1.3,1,8,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 00:30:00,7.7,357,0,-1.2,358,7.5,74,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 00:45:00,6.9,355,0,-1.5,358,7,76,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 01:00:00,7.6,351,0,-1.6,353,7.5,77,,,7.5,14.6,0,78,73,-1.2,-1.7,0,12.8,15.1,7.5,1457,0,,,46,,3,0
FWx Martins Gulch,2019/02/21 01:15:00,8.7,351,0,-1.4,353,8.5,76,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 01:30:00,8.3,347,0,-1.2,349,7.9,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 01:45:00,7.6,329,0,-1,333,7.2,74,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 02:00:00,7.3,335,0,-1.1,339,6.9,75,,,8.2,14.5,0,77,74,-0.9,-1.6,0,12.8,14.2,7.8,1459,0,,,342,,339,390
FWx Martins Gulch,2019/02/21 02:15:00,6.6,341,0,-1.5,345,6.2,77,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 02:30:00,7.3,342,0,-1.5,346,6.9,76,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 02:45:00,6.9,333,0,-1.1,336,6.5,73,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 03:00:00,7.9,314,0,-0.9,318,7.1,73,,,7.1,11.4,0,78,73,-0.9,-1.6,0,12.8,13,6.6,1462,0,,,310,,324,0
FWx Martins Gulch,2019/02/21 03:15:00,6.5,291,0,-1.2,295,6.2,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 03:30:00,5.1,296,0,-1.3,300,4.7,74,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 03:45:00,4.6,309,0,-1.5,313,4.2,75,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 04:00:00,4.1,292,0,-2.3,299,3.5,81,,,5.4,11.8,0,81,73,-0.9,-2.3,0,12.8,12.3,5,1465,0,,,322,,325,0
FWx Martins Gulch,2019/02/21 04:15:00,4.3,330,0,-3,331,3.7,82,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 04:30:00,6.9,359,0,-1.9,359,6.9,72,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 04:45:00,5.9,9,0,-1.5,11,6.3,70,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 05:00:00,7,23,0,-1.2,27,7.1,67,,,5.8,13.5,0,83,67,-1.2,-3,0,12.7,15.5,5.8,1467,0,,,347,,24,0
FWx Martins Gulch,2019/02/21 05:15:00,7,28,0,-0.9,29,6.9,65,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 05:30:00,6.3,30,0,-0.9,32,6.2,65,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 05:45:00,9.4,38,0,-0.9,43,9.1,65,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 06:00:00,8,33,0,-1.1,36,7.9,66,,,7.5,19.8,0,68,64,-0.8,-1.2,0,12.7,20.7,7.4,1468,0,,,46,,50,0
FWx Martins Gulch,2019/02/21 06:15:00,8.2,25,0,-1.1,29,8.4,68,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 06:30:00,6.8,1,0,-1.4,2,6.7,70,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 06:45:00,7.9,350,0,-1.9,352,7.6,72,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 07:00:00,8.3,345,0,-2,349,8,72,,,7.7,14.6,0,73,66,-1,-2,0,12.7,15.5,7.6,1471,0,,,340,,6,0
FWx Martins Gulch,2019/02/21 07:15:00,8.9,344,0,-2.2,347,8.5,73,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 07:30:00,6.8,356,0,-2.5,356,6.6,74,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 07:45:00,3.8,336,0,-3,340,3.3,80,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 08:00:00,4.5,309,0,-2.5,313,4.1,76,,,6.2,16.8,0,81,72,-2.1,-3,14,13.2,15.8,5.8,1446,0,,,333,,341,0
FWx Martins Gulch,2019/02/21 08:15:00,6.4,308,0,-1.5,314,5.7,70,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 08:30:00,6.9,328,0,-0.2,330,6.2,64,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 08:45:00,4.9,314,0,1,317,4.3,61,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 09:00:00,3.4,18,0,2.5,20,3.1,55,,,5.7,11.7,0,75,55,2.5,-2.4,159,14.7,11.7,5.1,1412,0,,,326,,326,0
FWx Martins Gulch,2019/02/21 09:15:00,2.8,5,0,3.6,16,2.2,51,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 09:30:00,4.3,357,0,4.1,4,3.6,48,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 09:45:00,5.8,93,0,4.3,98,5.5,47,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 10:00:00,9.4,25,0,3.6,25,9.3,48,,,5.3,16.7,0,55,47,4.8,2.6,333,14.5,16.2,4.9,1412,0,,,34,,43,0
FWx Martins Gulch,2019/02/21 10:15:00,7.9,20,0,3.8,24,7.8,48,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 10:30:00,9.6,40,0,3.9,43,9.3,45,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 10:45:00,7.6,22,0,4.4,27,7,43,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 11:00:00,5.8,78,0,5,82,5,40,,,7.7,19.6,0,48,40,5,3.6,433,14.4,18.3,7.3,1399,0,,,335,,344,0
FWx Martins Gulch,2019/02/21 11:15:00,7.5,49,0,4.9,57,6.7,39,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 11:30:00,11.4,61,0,4.4,67,10.7,39,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 11:45:00,12.1,77,0,4.1,84,11.5,40,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 12:00:00,11.1,83,0,4.1,90,10.5,44,,,10.9,21.9,0,44,36,5.1,3.9,507,14,23.3,10.3,1426,0,,,82,,89,0
FWx Martins Gulch,2019/02/21 12:15:00,9.4,99,0,4.1,104,9,40,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 12:30:00,8.8,83,0,4.4,85,8.2,42,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 12:45:00,6.1,69,0,4.3,73,5.6,42,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 13:00:00,8.5,81,0,4.4,85,7.9,41,,,7.7,14.2,0,43,41,4.4,4.2,373,14.1,14.1,7.2,1426,0,,,75,,102,0
FWx Martins Gulch,2019/02/21 13:15:00,8.1,72,0,4.3,78,7.6,43,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 13:30:00,7.2,66,0,4.9,70,6.6,39,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 13:45:00,9.5,76,0,4.4,79,9.2,42,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 14:00:00,7.5,100,0,4.9,105,6.9,44,,,8.4,15.7,0,46,39,5,4.1,424,13.9,16.6,7.9,1426,0,,,76,,73,0
FWx Martins Gulch,2019/02/21 14:15:00,7.6,126,0,4.7,132,7.1,43,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 14:30:00,6.1,88,0,5,96,5.5,44,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 14:45:00,4.6,41,0,5.4,44,4,43,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 15:00:00,5.6,71,0,5.3,80,5,42,,,6.3,14,0,46,40,5.6,4.6,376,13.9,15.4,5.7,1426,2.799,,,120,,145,409
FWx Martins Gulch,2019/02/21 15:15:00,3.6,99,0,6,102,3.2,39,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 15:30:00,8,116,0,5.5,121,7.6,42,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 15:45:00,6.4,107,0,4.6,113,5.7,42,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 16:00:00,5.7,87,0,4.8,93,5.1,40,,,5.7,13.9,0,43,39,6.1,4.5,307,13.9,14.5,5.2,1426,0,,,118,,133,0
FWx Martins Gulch,2019/02/21 16:15:00,6.4,91,0,5,97,5.9,38,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 16:30:00,4,139,0,3.8,145,3.4,40,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 16:45:00,2.1,150,0,3.3,155,2.1,42,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 17:00:00,4.7,214,0,2.7,216,4.3,52,,,4.4,11.1,0,52,36,5.2,2.7,124,14,12.5,4,1426,2.804,,,77,,82,0
FWx Martins Gulch,2019/02/21 17:15:00,6.1,230,0,2.2,232,5.7,55,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 17:30:00,6,226,0,1.9,228,5.8,56,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 17:45:00,2.1,206,0,1.4,199,1.9,59,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 18:00:00,0.5,350,0,0.1,356,1.3,67,,,4,11.6,0,68,53,2.7,0.1,31,13.5,12.5,3.9,1427,0,,,242,,221,0
FWx Martins Gulch,2019/02/21 18:15:00,2.2,82,0,-0.9,80,2.5,73,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 18:30:00,0.3,337,0,-1.7,301,1,77,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 18:45:00,3.3,253,0,-2.1,255,3.4,80,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 19:00:00,3,260,0,-2,262,3.1,77,,,2,6.3,0,80,67,0,-2.1,0,13.1,6.7,2.3,1429,0,,,251,,243,0
FWx Martins Gulch,2019/02/21 19:15:00,3.4,263,0,-2.1,265,3.1,81,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 19:30:00,4.5,248,0,-1.8,250,4.2,78,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 19:45:00,4.8,258,0,-1.6,259,4.5,80,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 20:00:00,3.9,265,0,-1.7,266,3.6,80,,,4,7,0,83,77,-1.6,-2.1,0,13,7.6,3.7,1431,0,,,272,,255,0
FWx Martins Gulch,2019/02/21 20:15:00,3.4,267,0,-1.7,269,3.1,79,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 20:30:00,4.6,281,0,-1.4,284,4.3,77,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 20:45:00,4.4,284,0,-1.1,287,4,76,,,,,,,,,,,,,,,,,,,,,
FWx Martins Gulch,2019/02/21 21:00:00,5.1,277,0,-1,279,4.9,77,,,4.4,8.4,0,81,73,-1,-1.7,0,12.9,8.3,4,1432,0,,,290,,295,0
FWx Martins Gulch,2019/02/21 21:15:00,4.9,258,0,-1.2,261,4.7,79,,,,,,,,,,,,,,,,,,,,,
