StationName,DateTime,Temp_C,Rh_percent,Rn_mm,Mx_Spd_kph,Dir_deg
FWx Chris Creek,2019-01-25 18:30,3.7,95,0,1,39
FWx Chris Creek,2019-01-25 18:45,3.7,95,0,2.5,99
FWx Chris Creek,2019-01-25 19:00,3.7,95,0,2.2,206
FWx Chris Creek,2019-01-25 19:15,3.7,95,0,3.5,280
FWx Chris Creek,2019-01-25 19:30,3.7,95,0,3.3,285
FWx Chris Creek,2019-01-25 19:45,3.7,95,0,5,288
FWx Chris Creek,2019-01-25 20:00,3.6,95,0,3.9,260
FWx Chris Creek,2019-01-25 20:15,3.5,96,0,4.3,280
FWx Chris Creek,2019-01-25 20:30,3.5,95,0,5.8,310
FWx Chris Creek,2019-01-25 20:45,3.5,94,0,4.3,323
FWx Chris Creek,2019-01-25 21:00,3.4,95,0,4,25
FWx Chris Creek,2019-01-25 21:15,3.2,95,0,3.4,15
FWx Chris Creek,2019-01-25 21:30,3,95,0,5.4,39
FWx Chris Creek,2019-01-25 21:45,2.8,96,0,5.1,32
FWx Chris Creek,2019-01-25 22:00,2.5,95,0,6,46
FWx Chris Creek,2019-01-25 22:15,2.3,95,0,6.6,42
FWx Chris Creek,2019-01-25 22:30,2,95,0,7,28
FWx Chris Creek,2019-01-25 22:45,1.8,96,0,6.2,43
FWx Chris Creek,2019-01-25 23:00,1.7,95,0,6.6,34
FWx Chris Creek,2019-01-25 23:15,1.7,94,0,4.4,40
FWx Chris Creek,2019-01-25 23:30,1.5,95,0,5.6,48
FWx Chris Creek,2019-01-25 23:45,1.5,95,0,3,66
FWx Chris Creek,2019-01-26 0:00,1.2,94,0,4.7,59
FWx Chris Creek,2019-01-26 0:15,1.3,96,0,4.8,34
FWx Chris Creek,2019-01-26 0:30,1.4,96,0,6.6,19
FWx Chris Creek,2019-01-26 0:45,1.1,96,0,7.5,17
FWx Chris Creek,2019-01-26 1:00,1.1,96,0,7.6,22
FWx Chris Creek,2019-01-26 1:15,1,96,0,8,26
FWx Chris Creek,2019-01-26 1:30,0.9,97,0,8.9,19
FWx Chris Creek,2019-01-26 1:45,0.8,97,0,6.5,3
FWx Chris Creek,2019-01-26 2:00,0.8,97,0,3.5,31
FWx Chris Creek,2019-01-26 2:15,1,97,0,5.4,41
FWx Chris Creek,2019-01-26 2:30,1.2,97,0,3.1,239
FWx Chris Creek,2019-01-26 2:45,1.2,97,0,3.1,220
FWx Chris Creek,2019-01-26 3:00,1.2,98,0,3.7,222
FWx Chris Creek,2019-01-26 3:15,1.2,98,0,3.2,196
FWx Chris Creek,2019-01-26 3:30,1.3,98,0,2.4,114
FWx Chris Creek,2019-01-26 3:45,1.3,98,0,1.5,332
FWx Chris Creek,2019-01-26 4:00,1.4,98,0,5.1,296
FWx Chris Creek,2019-01-26 4:15,1.5,98,0,3.6,285
FWx Chris Creek,2019-01-26 4:30,1.5,98,0,2.9,226
FWx Chris Creek,2019-01-26 4:45,1.5,98,0,2.6,134
FWx Chris Creek,2019-01-26 5:00,1.6,98,0,0.1,98
FWx Chris Creek,2019-01-26 5:15,1.6,98,0,1.1,64
FWx Chris Creek,2019-01-26 5:30,1.6,98,0,1.4,25
FWx Chris Creek,2019-01-26 5:45,1.6,98,0,1.8,78
FWx Chris Creek,2019-01-26 6:00,1.6,98,0,2.3,182
FWx Chris Creek,2019-01-26 6:15,1.6,98,0,2.1,74
FWx Chris Creek,2019-01-26 6:30,1.6,98,0,2.6,145
FWx Chris Creek,2019-01-26 6:45,1.5,98,0,2.2,85
FWx Chris Creek,2019-01-26 7:00,1.4,98,0,2.6,34
FWx Chris Creek,2019-01-26 7:15,1.3,98,0,1.3,319
FWx Chris Creek,2019-01-26 7:30,0.9,98,0,5.4,16
FWx Chris Creek,2019-01-26 7:45,0.8,98,0,4.5,350
FWx Chris Creek,2019-01-26 8:00,0.6,98,0,2.2,351
FWx Chris Creek,2019-01-26 8:15,0.1,98,0,3,46
FWx Chris Creek,2019-01-26 8:30,0.4,98,0,2.2,6
FWx Chris Creek,2019-01-26 8:45,0.4,98,0,2.1,51
FWx Chris Creek,2019-01-26 9:00,0.6,98,0,3,64
FWx Chris Creek,2019-01-26 9:15,1,98,0,2.4,46
FWx Chris Creek,2019-01-26 9:30,1.5,98,0,1.8,83
FWx Chris Creek,2019-01-26 9:45,1.8,98,0,2.3,58
FWx Chris Creek,2019-01-26 10:00,2.5,98,0,3.6,243
FWx Chris Creek,2019-01-26 10:15,2.5,98,0,6.7,241
FWx Chris Creek,2019-01-26 10:30,2.6,98,0,5.9,249
FWx Chris Creek,2019-01-26 10:45,2.8,98,0,5.4,248
FWx Chris Creek,2019-01-26 11:00,3,98,0,4.9,257
FWx Chris Creek,2019-01-26 11:15,3.1,98,0,5.5,276
FWx Chris Creek,2019-01-26 11:30,3,98,0,6.1,250
FWx Chris Creek,2019-01-26 11:45,3.2,98,0,5.8,250
FWx Chris Creek,2019-01-26 12:00,3.3,98,0,5.2,233
FWx Chris Creek,2019-01-26 12:15,3.5,98,0,5.7,240
FWx Chris Creek,2019-01-26 12:30,3.6,98,0,7.3,240
FWx Chris Creek,2019-01-26 12:45,3.7,98,0,5.5,242
FWx Chris Creek,2019-01-26 13:00,3.8,97,0,5,225
FWx Chris Creek,2019-01-26 13:15,4,97,0,7.1,264
FWx Chris Creek,2019-01-26 13:30,4,97,0,6.1,249
FWx Chris Creek,2019-01-26 13:45,4.3,97,0,5.8,248
FWx Chris Creek,2019-01-26 14:00,4.4,96,0,6.5,243
FWx Chris Creek,2019-01-26 14:15,4.1,95,0,6.5,250
FWx Chris Creek,2019-01-26 14:30,4.2,96,0,2.6,271
FWx Chris Creek,2019-01-26 14:45,4.3,95,0,4.4,257
FWx Chris Creek,2019-01-26 15:00,4.1,96,0,4.2,273
FWx Chris Creek,2019-01-26 15:15,4,96,0,5.4,258
FWx Chris Creek,2019-01-26 15:30,3.9,96,0,5.7,240
FWx Chris Creek,2019-01-26 15:45,3.8,97,0,4.9,227
FWx Chris Creek,2019-01-26 16:00,4,97,0,3.2,204
FWx Chris Creek,2019-01-26 16:15,3.9,97,0,3.7,238
FWx Chris Creek,2019-01-26 16:30,3.6,97,0,4.1,245
FWx Chris Creek,2019-01-26 16:45,3.4,98,0,5.3,253
FWx Chris Creek,2019-01-26 17:00,3.2,98,0,3.7,231
FWx Chris Creek,2019-01-26 17:15,3.1,98,0,2.3,236
FWx Chris Creek,2019-01-26 17:30,3,98,0,3.6,245
FWx Chris Creek,2019-01-26 17:45,2.8,98,0,4,252
FWx Chris Creek,2019-01-26 18:00,2.7,98,0,2.7,247
FWx Chris Creek,2019-01-26 18:15,2.7,98,0,3.4,149
FWx Chris Creek,2019-01-26 18:30,2.6,98,0,2.8,76
FWx Chris Creek,2019-01-26 18:45,2.4,98,0,2.5,236
FWx Chris Creek,2019-01-26 19:00,2.3,98,0,4.7,273
FWx Chris Creek,2019-01-26 19:15,2.2,98,0,5.2,249
FWx Chris Creek,2019-01-26 19:30,2.2,98,0,2.3,113
FWx Chris Creek,2019-01-26 19:45,2,98,0,3.5,26
FWx Chris Creek,2019-01-26 20:00,1.9,98,0,3.9,48
FWx Chris Creek,2019-01-26 20:15,1.7,98,0,2.7,29
FWx Chris Creek,2019-01-26 20:30,1.8,98,0,3.3,192
FWx Chris Creek,2019-01-26 20:45,1.6,98,0,3.7,32
FWx Chris Creek,2019-01-26 21:00,1.6,98,0,3.1,45
FWx Chris Creek,2019-01-26 21:15,1.4,98,0,4.3,29
FWx Chris Creek,2019-01-26 21:30,1.4,98,0,3.3,44
FWx Chris Creek,2019-01-26 21:45,1.2,98,0,2.6,28
FWx Chris Creek,2019-01-26 22:00,1.1,98,0,2.5,67
FWx Chris Creek,2019-01-26 22:15,1.2,98,0,3,22
FWx Chris Creek,2019-01-26 22:30,1,98,0,1,53
FWx Chris Creek,2019-01-26 22:45,0.8,98,0,3.6,348
FWx Chris Creek,2019-01-26 23:00,0.7,98,0,2,52
FWx Chris Creek,2019-01-26 23:15,0.4,98,0,3.1,48
FWx Chris Creek,2019-01-26 23:30,0,98,0,2.8,357
FWx Chris Creek,2019-01-26 23:45,-0.2,98,0,3.3,352
FWx Chris Creek,2019-01-27 0:00,-0.2,98,0,2.3,354
FWx Chris Creek,2019-01-27 0:15,-0.4,98,0,0.6,35
FWx Chris Creek,2019-01-27 0:30,-0.5,98,0,0,310
FWx Chris Creek,2019-01-27 0:45,-0.3,98,0,3.2,281
FWx Chris Creek,2019-01-27 1:00,-0.6,98,0,2.2,255
FWx Chris Creek,2019-01-27 1:15,-0.4,98,0,3.3,278
FWx Chris Creek,2019-01-27 1:30,-0.5,98,0,1,307
FWx Chris Creek,2019-01-27 1:45,-0.5,98,0,1.5,282
FWx Chris Creek,2019-01-27 2:00,-0.8,98,0,2.9,253
FWx Chris Creek,2019-01-27 2:15,-1.1,98,0,1.9,71
FWx Chris Creek,2019-01-27 2:30,-0.9,98,0,1.1,50
FWx Chris Creek,2019-01-27 2:45,-0.6,98,0,2.1,21
FWx Chris Creek,2019-01-27 3:00,-0.6,98,0,1.3,46
FWx Chris Creek,2019-01-27 3:15,-0.5,98,0,4,319
FWx Chris Creek,2019-01-27 3:30,-0.5,98,0,1.9,123
FWx Chris Creek,2019-01-27 3:45,-0.8,98,0,0,244
FWx Chris Creek,2019-01-27 4:00,-1,98,0,1.8,10
FWx Chris Creek,2019-01-27 4:15,-1.2,98,0,5.1,200
FWx Chris Creek,2019-01-27 4:30,-1.2,98,0,1.5,327
FWx Chris Creek,2019-01-27 4:45,-1,98,0,3.3,264
FWx Chris Creek,2019-01-27 5:00,-1,98,0,5.6,302
FWx Chris Creek,2019-01-27 5:15,-1.1,98,0,2.7,74
FWx Chris Creek,2019-01-27 5:30,-1.1,98,0,3.5,307
FWx Chris Creek,2019-01-27 5:45,-1.1,98,0,3.2,118
FWx Chris Creek,2019-01-27 6:00,-1,99,0,1.6,303
FWx Chris Creek,2019-01-27 6:15,-1,99,0,2.1,11
FWx Chris Creek,2019-01-27 6:30,-1.1,98,0,3.6,31
FWx Chris Creek,2019-01-27 6:45,-1.4,98,0,2.4,45
FWx Chris Creek,2019-01-27 7:00,-1.5,98,0,1.8,174
FWx Chris Creek,2019-01-27 7:15,-0.5,99,0,6.2,75
FWx Chris Creek,2019-01-27 7:30,-1,98,0,4.2,247
FWx Chris Creek,2019-01-27 7:45,-0.6,99,0,4.6,305
FWx Chris Creek,2019-01-27 8:00,-0.4,99,0,2,14
FWx Chris Creek,2019-01-27 8:15,-0.5,99,0,3.5,59
FWx Chris Creek,2019-01-27 8:30,-0.6,98,0,1.8,25
FWx Chris Creek,2019-01-27 8:45,-0.8,98,0,2.3,244
FWx Chris Creek,2019-01-27 9:00,-0.3,98,0,3.3,286
FWx Chris Creek,2019-01-27 9:15,-0.2,98,0,1.1,156
FWx Chris Creek,2019-01-27 9:30,-0.2,98,0,2.1,142
FWx Chris Creek,2019-01-27 9:45,0.2,98,0.25,2.2,9
FWx Chris Creek,2019-01-27 10:00,0.3,98,0,2.9,241
FWx Chris Creek,2019-01-27 10:15,0.7,98,0,2.9,227
FWx Chris Creek,2019-01-27 10:30,0.9,98,0,2.8,188
FWx Chris Creek,2019-01-27 10:45,1.8,98,0,4.9,221
FWx Chris Creek,2019-01-27 11:00,2,98,0,5.8,229
FWx Chris Creek,2019-01-27 11:15,2.2,98,0,5.7,232
FWx Chris Creek,2019-01-27 11:30,2.6,98,0,5,216
FWx Chris Creek,2019-01-27 11:45,2.9,98,0,4.6,218
FWx Chris Creek,2019-01-27 12:00,3.4,98,0,4.5,226
FWx Chris Creek,2019-01-27 12:15,3.6,98,0,5.5,197
FWx Chris Creek,2019-01-27 12:30,3.9,97,0,3.2,205
FWx Chris Creek,2019-01-27 12:45,4.1,97,0,4.1,211
FWx Chris Creek,2019-01-27 13:00,4.3,97,0,4.7,251
FWx Chris Creek,2019-01-27 13:15,4.7,97,0,5.8,218
FWx Chris Creek,2019-01-27 13:30,4.4,97,0,6.5,230
FWx Chris Creek,2019-01-27 13:45,5.1,96,0,5.5,236
FWx Chris Creek,2019-01-27 14:00,5.2,96,0,7.7,226
FWx Chris Creek,2019-01-27 14:15,5.3,96,0,5,263
FWx Chris Creek,2019-01-27 14:30,5.8,96,0,5.7,230
FWx Chris Creek,2019-01-27 14:45,5.1,97,0,6.4,240
FWx Chris Creek,2019-01-27 15:00,4.7,97,0,5.2,226
FWx Chris Creek,2019-01-27 15:15,4.4,97,0,5.4,232
FWx Chris Creek,2019-01-27 15:30,4,97,0,5.2,227
FWx Chris Creek,2019-01-27 15:45,3.8,97,0,3.4,203
FWx Chris Creek,2019-01-27 16:00,3.4,98,0,6.4,235
FWx Chris Creek,2019-01-27 16:15,3.2,98,0,2.5,163
FWx Chris Creek,2019-01-27 16:30,2.9,98,0,3.4,115
FWx Chris Creek,2019-01-27 16:45,2.8,98,0,3.9,231
FWx Chris Creek,2019-01-27 17:00,2.6,98,0,6.5,279
FWx Chris Creek,2019-01-27 17:15,2.3,98,0,5.7,331
FWx Chris Creek,2019-01-27 17:30,2.1,98,0,8.2,305
FWx Chris Creek,2019-01-27 17:45,2.1,98,0,5.8,290
FWx Chris Creek,2019-01-27 18:00,1.9,98,0,8.6,343
FWx Chris Creek,2019-01-27 18:15,2.1,98,0,8.3,282
FWx Chris Creek,2019-01-27 18:30,2.1,98,0,5.7,283
FWx Chris Creek,2019-01-27 18:45,2.1,98,0,5.7,268
FWx Chris Creek,2019-01-27 19:00,2.3,99,0,5.3,277
FWx Chris Creek,2019-01-27 19:15,2.4,99,0,7.2,304
FWx Chris Creek,2019-01-27 19:30,2.5,99,0,7.8,334
FWx Chris Creek,2019-01-27 19:45,2.6,99,0,8.2,329
FWx Chris Creek,2019-01-27 20:00,2.6,99,0,8.5,350
FWx Chris Creek,2019-01-27 20:15,2.6,99,0,12,319
FWx Chris Creek,2019-01-27 20:30,2.5,98,0,10.7,281
FWx Chris Creek,2019-01-27 20:45,2.2,98,0,3.6,272
FWx Chris Creek,2019-01-27 21:00,2,98,0,8.9,293
FWx Chris Creek,2019-01-27 21:15,1.7,98,0,3.6,284
FWx Chris Creek,2019-01-27 21:30,1.4,98,0,3.3,37
FWx Chris Creek,2019-01-27 21:45,1.6,98,0,3.1,344
FWx Chris Creek,2019-01-27 22:00,2,98,0,5.8,264
FWx Chris Creek,2019-01-27 22:15,1.4,98,0,2.7,3
FWx Chris Creek,2019-01-27 22:30,1.1,98,0,3.6,270
FWx Chris Creek,2019-01-27 22:45,0.6,98,0,3,34
FWx Chris Creek,2019-01-27 23:00,0.6,98,0,3.8,257
FWx Chris Creek,2019-01-27 23:15,0.6,98,0,5.2,282
FWx Chris Creek,2019-01-27 23:30,0.5,98,0,5.2,16
FWx Chris Creek,2019-01-27 23:45,1.6,98,0,8.3,66
FWx Chris Creek,2019-01-28 0:00,2.2,81,0,7.5,70
FWx Chris Creek,2019-01-28 0:15,2.9,74,0,5.7,97
FWx Chris Creek,2019-01-28 0:30,2.3,80,0,5.1,228
FWx Chris Creek,2019-01-28 0:45,1.7,82,0,5.5,249
FWx Chris Creek,2019-01-28 1:00,0.2,88,0,5.6,225
FWx Chris Creek,2019-01-28 1:15,0.5,88,0,6.5,279
FWx Chris Creek,2019-01-28 1:30,0.4,80,0,4.5,313
FWx Chris Creek,2019-01-28 1:45,-0.1,91,0,4.4,246
FWx Chris Creek,2019-01-28 2:00,-0.8,93,0,3.7,277
FWx Chris Creek,2019-01-28 2:15,-0.2,87,0,4.7,286
FWx Chris Creek,2019-01-28 2:30,0.3,79,0,4.8,258
FWx Chris Creek,2019-01-28 2:45,0.4,75,0,3.3,202
FWx Chris Creek,2019-01-28 3:00,0.2,80,0,3.6,97
FWx Chris Creek,2019-01-28 3:15,0.3,71,0,4.8,43
FWx Chris Creek,2019-01-28 3:30,0.4,77,0,4.4,48
FWx Chris Creek,2019-01-28 3:45,0.4,71,0,4,283
FWx Chris Creek,2019-01-28 4:00,0.4,67,0,4.7,314
FWx Chris Creek,2019-01-28 4:15,-0.4,82,0,4.8,357
FWx Chris Creek,2019-01-28 4:30,-0.5,82,0,7.5,290
FWx Chris Creek,2019-01-28 4:45,-0.9,80,0,3.2,134
FWx Chris Creek,2019-01-28 5:00,-1,79,0,3.5,63
FWx Chris Creek,2019-01-28 5:15,-1,76,0,6.5,245
FWx Chris Creek,2019-01-28 5:30,-0.3,69,0,5.4,302
FWx Chris Creek,2019-01-28 5:45,0,65,0,8.6,301
FWx Chris Creek,2019-01-28 6:00,-0.3,73,0,3.8,26
FWx Chris Creek,2019-01-28 6:15,-1.4,83,0,3.3,73
FWx Chris Creek,2019-01-28 6:30,-1.3,79,0,3.8,255
FWx Chris Creek,2019-01-28 6:45,-0.3,74,0,7.5,307
FWx Chris Creek,2019-01-28 7:00,-1,78,0,4.4,60
FWx Chris Creek,2019-01-28 7:15,-1.5,80,0,4.4,1
FWx Chris Creek,2019-01-28 7:30,-1.2,70,0,5.5,294
FWx Chris Creek,2019-01-28 7:45,-1.4,72,0,4.4,9
FWx Chris Creek,2019-01-28 8:00,-0.1,62,0,7.8,305
FWx Chris Creek,2019-01-28 8:15,0.3,75,0,7,326
FWx Chris Creek,2019-01-28 8:30,-0.3,78,0,2.9,147
FWx Chris Creek,2019-01-28 8:45,-0.4,80,0,3.7,104
FWx Chris Creek,2019-01-28 9:00,0.2,67,0,1.9,242
FWx Chris Creek,2019-01-28 9:15,1,65,0,4.6,244
FWx Chris Creek,2019-01-28 9:30,1.6,65,0,3.4,159
FWx Chris Creek,2019-01-28 9:45,2.5,61,0,3.6,209
FWx Chris Creek,2019-01-28 10:00,3.4,57,0,5,191
FWx Chris Creek,2019-01-28 10:15,3.7,56,0,6.4,220
FWx Chris Creek,2019-01-28 10:30,3.9,56,0,5.4,195
FWx Chris Creek,2019-01-28 10:45,4.2,42,0,6.3,324
FWx Chris Creek,2019-01-28 11:00,4.6,48,0,7.7,246
FWx Chris Creek,2019-01-28 11:15,5.2,46,0,5.8,239
FWx Chris Creek,2019-01-28 11:30,5.4,40,0,7.1,244
FWx Chris Creek,2019-01-28 11:45,5.3,38,0,10.2,238
FWx Chris Creek,2019-01-28 12:00,5.7,42,0,7.1,254
FWx Chris Creek,2019-01-28 12:15,6,41,0,7,248
FWx Chris Creek,2019-01-28 12:30,6.3,39,0,9,259
FWx Chris Creek,2019-01-28 12:45,6.9,35,0,8.1,268
FWx Chris Creek,2019-01-28 13:00,7.3,28,0,12,60
FWx Chris Creek,2019-01-28 13:15,7.5,28,0,10.9,45
FWx Chris Creek,2019-01-28 13:30,7.4,28,0,11.3,50
FWx Chris Creek,2019-01-28 13:45,6.9,31,0,14,67
FWx Chris Creek,2019-01-28 14:00,6.8,31,0,11.3,63
FWx Chris Creek,2019-01-28 14:15,6.5,32,0,10.4,71
FWx Chris Creek,2019-01-28 14:30,6.7,32,0,6.4,132
FWx Chris Creek,2019-01-28 14:45,7,32,0,6.5,231
FWx Chris Creek,2019-01-28 15:00,6.7,31,0,6.9,317
FWx Chris Creek,2019-01-28 15:15,6.7,33,0,7,317
FWx Chris Creek,2019-01-28 15:30,5.8,36,0,9.7,292
FWx Chris Creek,2019-01-28 15:45,5.9,36,0,8.7,316
FWx Chris Creek,2019-01-28 16:00,5.8,39,0,7.6,315
FWx Chris Creek,2019-01-28 16:15,5.6,37,0,6.5,341
FWx Chris Creek,2019-01-28 16:30,5.1,42,0,3.7,356
FWx Chris Creek,2019-01-28 16:45,4,49,0,2.4,290
FWx Chris Creek,2019-01-28 17:00,3.5,47,0,6.1,319
FWx Chris Creek,2019-01-28 17:15,2.4,54,0,2.8,44
FWx Chris Creek,2019-01-28 17:30,2.5,51,0,7.8,341
FWx Chris Creek,2019-01-28 17:45,2.4,61,0,6,308
FWx Chris Creek,2019-01-28 18:00,1.4,64,0,5,288
FWx Chris Creek,2019-01-28 18:15,0.4,71,0,5.1,68
FWx Chris Creek,2019-01-28 18:30,-0.1,73,0,2.9,38
FWx Chris Creek,2019-01-28 18:45,-0.3,69,0,2.8,46
FWx Chris Creek,2019-01-28 19:00,-0.3,68,0,2.5,258
FWx Chris Creek,2019-01-28 19:15,0.1,65,0,7.6,296
FWx Chris Creek,2019-01-28 19:30,-0.4,71,0,3,330
FWx Chris Creek,2019-01-28 19:45,-0.7,64,0,2.5,304
FWx Chris Creek,2019-01-28 20:00,-0.5,67,0,2.8,318
FWx Chris Creek,2019-01-28 20:15,-1,70,0,1.5,51
FWx Chris Creek,2019-01-28 20:30,-0.8,64,0,2.9,19
FWx Chris Creek,2019-01-28 20:45,-0.6,62,0,4.3,276
FWx Chris Creek,2019-01-28 21:00,-0.4,63,0,5.2,302
FWx Chris Creek,2019-01-28 21:15,-0.3,60,0,5,308
FWx Chris Creek,2019-01-28 21:30,-0.9,71,0,2.5,129
FWx Chris Creek,2019-01-28 21:45,-1.7,78,0,1.3,159
FWx Chris Creek,2019-01-28 22:00,-1.7,71,0,3.4,309
FWx Chris Creek,2019-01-28 22:15,-1,70,0,4.1,325
FWx Chris Creek,2019-01-28 22:30,-1.4,71,0,2.5,327
FWx Chris Creek,2019-01-28 22:45,-1.7,72,0,2.1,36
FWx Chris Creek,2019-01-28 23:00,-2,76,0,2.4,103
FWx Chris Creek,2019-01-28 23:15,-1.6,67,0,4.6,38
FWx Chris Creek,2019-01-28 23:30,-1.4,78,0,5.7,53
FWx Chris Creek,2019-01-28 23:45,-1.7,73,0,3.9,57
FWx Chris Creek,2019-01-29 0:00,-1.6,75,0,3.4,12
FWx Chris Creek,2019-01-29 0:15,-1.1,65,0,6.9,58
FWx Chris Creek,2019-01-29 0:30,-1.2,70,0,6.8,67
FWx Chris Creek,2019-01-29 0:45,-1.3,73,0,5.2,60
FWx Chris Creek,2019-01-29 1:00,-1.5,73,0,3.6,352
FWx Chris Creek,2019-01-29 1:15,-1.8,80,0,4.6,38
FWx Chris Creek,2019-01-29 1:30,-2,74,0,2.6,350
FWx Chris Creek,2019-01-29 1:45,-2,71,0,3.7,37
FWx Chris Creek,2019-01-29 2:00,-2.1,76,0,2.1,262
FWx Chris Creek,2019-01-29 2:15,-1.7,63,0,2.7,309
FWx Chris Creek,2019-01-29 2:30,-0.1,59,0,6.9,300
FWx Chris Creek,2019-01-29 2:45,0.2,55,0,6.6,290
FWx Chris Creek,2019-01-29 3:00,-1,71,0,2.2,70
FWx Chris Creek,2019-01-29 3:15,-1.2,67,0,2.8,336
FWx Chris Creek,2019-01-29 3:30,-1.3,71,0,2.5,320
FWx Chris Creek,2019-01-29 3:45,-1.7,72,0,2.9,19
FWx Chris Creek,2019-01-29 4:00,-1.2,68,0,3.8,10
FWx Chris Creek,2019-01-29 4:15,-1.5,70,0,1.7,12
FWx Chris Creek,2019-01-29 4:30,-1.4,72,0,2.2,316
FWx Chris Creek,2019-01-29 4:45,-1.9,75,0,2.4,32
FWx Chris Creek,2019-01-29 5:00,-1.3,68,0,5.6,297
FWx Chris Creek,2019-01-29 5:15,-1.4,74,0,3.4,262
FWx Chris Creek,2019-01-29 5:30,-1.5,75,0,2.5,59
FWx Chris Creek,2019-01-29 5:45,-1.3,69,0,1.7,5
FWx Chris Creek,2019-01-29 6:00,-1.9,73,0,2.5,34
FWx Chris Creek,2019-01-29 6:15,-2.2,73,0,3.1,33
FWx Chris Creek,2019-01-29 6:30,-2,77,0,4.5,307
FWx Chris Creek,2019-01-29 6:45,-2.1,73,0,3,50
FWx Chris Creek,2019-01-29 7:00,-1.8,73,0,2.5,11
FWx Chris Creek,2019-01-29 7:15,-2,75,0,2.9,266
FWx Chris Creek,2019-01-29 7:30,-1.9,80,0,3.9,233
FWx Chris Creek,2019-01-29 7:45,-2.2,79,0,2.1,54
FWx Chris Creek,2019-01-29 8:00,-2.2,78,0,2.2,331
FWx Chris Creek,2019-01-29 8:15,-2.1,81,0,3.8,89
FWx Chris Creek,2019-01-29 8:30,-1.7,77,0,4.2,53
FWx Chris Creek,2019-01-29 8:45,-1,69,0,2.9,39
FWx Chris Creek,2019-01-29 9:00,0.9,65,0,3.6,51
FWx Chris Creek,2019-01-29 9:15,2.1,64,0,2.9,279
FWx Chris Creek,2019-01-29 9:30,2.1,67,0,4.1,212
FWx Chris Creek,2019-01-29 9:45,2.9,56,0,6.4,239
FWx Chris Creek,2019-01-29 10:00,4.4,52,0,6.7,246
FWx Chris Creek,2019-01-29 10:15,5.5,52,0,5.2,209
FWx Chris Creek,2019-01-29 10:30,5.3,43,0,9.1,241
FWx Chris Creek,2019-01-29 10:45,5.6,44,0,8.6,252
FWx Chris Creek,2019-01-29 11:00,6.1,35,0,6.2,198
FWx Chris Creek,2019-01-29 11:15,5.9,29,0,9.5,57
FWx Chris Creek,2019-01-29 11:30,6,30,0,10.7,6
FWx Chris Creek,2019-01-29 11:45,6.7,30,0,6,342
FWx Chris Creek,2019-01-29 12:00,7.6,29,0,9.3,348
FWx Chris Creek,2019-01-29 12:15,8.3,27,0,7,8
FWx Chris Creek,2019-01-29 12:30,8.6,31,0,10.7,205
FWx Chris Creek,2019-01-29 12:45,8.6,30,0,8.5,239
FWx Chris Creek,2019-01-29 13:00,8.9,31,0,7.1,250
FWx Chris Creek,2019-01-29 13:15,8.7,30,0,9.1,245
FWx Chris Creek,2019-01-29 13:30,8.9,30,0,8.1,251
FWx Chris Creek,2019-01-29 13:45,9.3,30,0,7.4,237
FWx Chris Creek,2019-01-29 14:00,9.3,32,0,6.5,251
FWx Chris Creek,2019-01-29 14:15,9.2,34,0,8.6,248
FWx Chris Creek,2019-01-29 14:30,9,35,0,7.9,247
FWx Chris Creek,2019-01-29 14:45,9.6,32,0,4.9,231
FWx Chris Creek,2019-01-29 15:00,9.5,34,0,5.6,230
FWx Chris Creek,2019-01-29 15:15,9.1,33,0,4.7,242
FWx Chris Creek,2019-01-29 15:30,8.7,35,0,7.2,258
FWx Chris Creek,2019-01-29 15:45,8.2,39,0,6.5,227
FWx Chris Creek,2019-01-29 16:00,7.6,42,0,4.4,170
FWx Chris Creek,2019-01-29 16:15,7,44,0,3.7,173
FWx Chris Creek,2019-01-29 16:30,6.5,45,0,1.8,128
FWx Chris Creek,2019-01-29 16:45,5.8,54,0,1.1,126
FWx Chris Creek,2019-01-29 17:00,4,68,0,1.7,60
FWx Chris Creek,2019-01-29 17:15,2.5,67,0,3.2,27
FWx Chris Creek,2019-01-29 17:30,1.5,67,0,3.4,31
FWx Chris Creek,2019-01-29 17:45,0.7,65,0,2.5,27
FWx Chris Creek,2019-01-29 18:00,0.3,70,0,3.5,39
FWx Chris Creek,2019-01-29 18:15,-0.3,71,0,3.6,38
FWx Chris Creek,2019-01-29 18:30,-0.5,70,0,2.1,10
FWx Chris Creek,2019-01-29 18:45,-0.5,71,0,2.5,9
FWx Chris Creek,2019-01-29 19:00,-0.7,71,0,1.6,26
FWx Chris Creek,2019-01-29 19:15,-0.8,73,0,1.9,257
FWx Chris Creek,2019-01-29 19:30,-0.6,70,0,0.3,11
FWx Chris Creek,2019-01-29 19:45,-0.9,68,0,0.6,105
FWx Chris Creek,2019-01-29 20:00,-1,69,0,0.8,5
FWx Chris Creek,2019-01-29 20:15,-1,69,0,0,274
FWx Chris Creek,2019-01-29 20:30,-1.1,72,0,2.3,68
FWx Chris Creek,2019-01-29 20:45,-1.2,71,0,0.3,273
FWx Chris Creek,2019-01-29 21:00,-1.2,72,0,1.2,308
FWx Chris Creek,2019-01-29 21:15,-1.1,72,0,0.7,50
FWx Chris Creek,2019-01-29 21:30,-1.2,71,0,0.1,33
FWx Chris Creek,2019-01-29 21:45,-1,70,0,1.4,69
FWx Chris Creek,2019-01-29 22:00,-1.2,71,0,0.5,145
