StationName,DateTime,Temp,TMin,TMax,SnowDep,Rn_1,Rn24,Rn15,Prec_24,Prec_1
FWx Chris Creek,17/03/2018 13:15,7.8,,,,,,0,,
FWx Chris Creek,17/03/2018 13:30,6.1,,,,,,0.25,,
FWx Chris Creek,17/03/2018 13:45,5.4,,,,,,0,,
FWx Chris Creek,17/03/2018 14:00,6,5.3,8.3,0,0.25,,0,,0
FWx Chris Creek,17/03/2018 14:15,7.3,,,,,,0,,
FWx Chris Creek,17/03/2018 14:30,7,,,,,,0,,
FWx Chris Creek,17/03/2018 14:45,6.8,,,,,,0,,
FWx Chris Creek,17/03/2018 15:00,6.8,6.1,7.7,0,0,,0,,0
FWx Chris Creek,17/03/2018 15:15,6.8,,,,,,0,,
FWx Chris Creek,17/03/2018 15:30,7.7,,,,,,0,,
FWx Chris Creek,17/03/2018 15:45,7.1,,,,,,0,,
FWx Chris Creek,17/03/2018 16:00,7,6.7,7.7,0,0,,0,,0
FWx Chris Creek,17/03/2018 16:15,6.8,,,,,,0,,
FWx Chris Creek,17/03/2018 16:30,6.6,,,,,,0,,
FWx Chris Creek,17/03/2018 16:45,6.4,,,,,,0,,
FWx Chris Creek,17/03/2018 17:00,5.9,5.9,7.2,0,0,,0,,-1
FWx Chris Creek,17/03/2018 17:15,5.5,,,,,,0,,
FWx Chris Creek,17/03/2018 17:30,5.1,,,,,,0,,
FWx Chris Creek,17/03/2018 17:45,4.6,,,,,,0,,
FWx Chris Creek,17/03/2018 18:00,4.3,4.3,5.9,0,0,,0,,0
FWx Chris Creek,17/03/2018 18:15,4,,,,,,0,,
FWx Chris Creek,17/03/2018 18:30,3.7,,,,,,0,,
FWx Chris Creek,17/03/2018 18:45,3.6,,,,,,0,,
FWx Chris Creek,17/03/2018 19:00,3.1,3.1,4.3,0,0,,0,,0
FWx Chris Creek,17/03/2018 19:15,2.9,,,,,,0,,
FWx Chris Creek,17/03/2018 19:30,2.4,,,,,,0,,
FWx Chris Creek,17/03/2018 19:45,2.1,,,,,,0,,
FWx Chris Creek,17/03/2018 20:00,2,2,3,0,0,,0,,0
FWx Chris Creek,17/03/2018 20:15,2,,,,,,0,,
FWx Chris Creek,17/03/2018 20:30,1.8,,,,,,0,,
FWx Chris Creek,17/03/2018 20:45,2,,,,,,0,,
FWx Chris Creek,17/03/2018 21:00,1.9,1.7,2.1,0,0,,0,,0
FWx Chris Creek,17/03/2018 21:15,1.7,,,,,,0,,
FWx Chris Creek,17/03/2018 21:30,1.7,,,,,,0,,
FWx Chris Creek,17/03/2018 21:45,1.5,,,,,,0,,
FWx Chris Creek,17/03/2018 22:00,1.6,1.5,1.9,0,0,,0,,0
FWx Chris Creek,17/03/2018 22:15,1.2,,,,,,0,,
FWx Chris Creek,17/03/2018 22:30,0.5,,,,,,0,,
FWx Chris Creek,17/03/2018 22:45,0.1,,,,,,0,,
FWx Chris Creek,17/03/2018 23:00,-0.2,-0.2,1.6,0,0,,0,,0
FWx Chris Creek,17/03/2018 23:15,-0.3,,,,,,0,,
FWx Chris Creek,17/03/2018 23:30,-0.4,,,,,,0,,
FWx Chris Creek,17/03/2018 23:45,-0.3,,,,,,0,,
FWx Chris Creek,18/03/2018 0:00,-0.2,-0.4,-0.2,0,0,,0,,0
FWx Chris Creek,18/03/2018 0:15,0,,,,,,0,,
FWx Chris Creek,18/03/2018 0:30,0.1,,,,,,0,,
FWx Chris Creek,18/03/2018 0:45,0.4,,,,,,0,,
FWx Chris Creek,18/03/2018 1:00,0.5,-0.1,0.5,0,0,,0,,0
FWx Chris Creek,18/03/2018 1:15,0.6,,,,,,0,,
FWx Chris Creek,18/03/2018 1:30,0.7,,,,,,0,,
FWx Chris Creek,18/03/2018 1:45,0.7,,,,,,0,,
FWx Chris Creek,18/03/2018 2:00,0.7,0.5,0.7,0,0.51,,0.51,,1
FWx Chris Creek,18/03/2018 2:15,0.5,,,,,,0,,
FWx Chris Creek,18/03/2018 2:30,0.6,,,,,,0,,
FWx Chris Creek,18/03/2018 2:45,0.7,,,,,,0,,
FWx Chris Creek,18/03/2018 3:00,1,0.5,1,0,0,,0,,0
FWx Chris Creek,18/03/2018 3:15,0.8,,,,,,0,,
FWx Chris Creek,18/03/2018 3:30,0.6,,,,,,0,,
FWx Chris Creek,18/03/2018 3:45,0.6,,,,,,0,,
FWx Chris Creek,18/03/2018 4:00,0.7,0.6,1,0,0,,0,,0
FWx Chris Creek,18/03/2018 4:15,0.8,,,,,,0,,
FWx Chris Creek,18/03/2018 4:30,0.8,,,,,,0,,
FWx Chris Creek,18/03/2018 4:45,0.8,,,,,,0,,
FWx Chris Creek,18/03/2018 5:00,0.7,0.7,0.8,0,0,,0,,0
FWx Chris Creek,18/03/2018 5:15,0.7,,,,,,0,,
FWx Chris Creek,18/03/2018 5:30,0.5,,,,,,0,,
FWx Chris Creek,18/03/2018 5:45,0.1,,,,,,0,,
FWx Chris Creek,18/03/2018 6:00,-0.1,-0.1,0.7,0,0,,0,,0
FWx Chris Creek,18/03/2018 6:15,-0.3,,,,,,0,,
FWx Chris Creek,18/03/2018 6:30,-0.2,,,,,,0,,
FWx Chris Creek,18/03/2018 6:45,-0.3,,,,,,0,,
FWx Chris Creek,18/03/2018 7:00,-0.4,-0.4,-0.1,0,0,,0,,-1
FWx Chris Creek,18/03/2018 7:15,-0.2,,,,,,0,,
FWx Chris Creek,18/03/2018 7:30,0.1,,,,,,0,,
FWx Chris Creek,18/03/2018 7:45,0.5,,,,,,0,,
FWx Chris Creek,18/03/2018 8:00,1,-0.4,1,0,0,,0,,1
FWx Chris Creek,18/03/2018 8:15,1.3,,,,,,0,,
FWx Chris Creek,18/03/2018 8:30,2.3,,,,,,0,,
FWx Chris Creek,18/03/2018 8:45,2.4,,,,,,0,,
FWx Chris Creek,18/03/2018 9:00,3.3,1,3.3,0,0,,0,,1
FWx Chris Creek,18/03/2018 9:15,3.7,,,,,,0,,
FWx Chris Creek,18/03/2018 9:30,4.5,,,,,,0,,
FWx Chris Creek,18/03/2018 9:45,4.6,,,,,,0,,
FWx Chris Creek,18/03/2018 10:00,5.2,3.3,5.2,0,0,,0,,0
FWx Chris Creek,18/03/2018 10:15,5.5,,,,,,0,,
FWx Chris Creek,18/03/2018 10:30,5.5,,,,,,0,,
FWx Chris Creek,18/03/2018 10:45,5.5,,,,,,0,,
FWx Chris Creek,18/03/2018 11:00,5.2,5.2,5.6,0,0,,0,,-1
FWx Chris Creek,18/03/2018 11:15,5.1,,,,,,0,,
FWx Chris Creek,18/03/2018 11:30,5.3,,,,,,0.25,,
FWx Chris Creek,18/03/2018 11:45,5.6,,,,,,0,,
FWx Chris Creek,18/03/2018 12:00,7.3,5.1,7.3,0,0.25,1.02,0,,1
FWx Chris Creek,18/03/2018 12:15,6.8,,,,,,0,,
FWx Chris Creek,18/03/2018 12:30,7.7,,,,,,0,,
FWx Chris Creek,18/03/2018 12:45,7.4,,,,,,0,,
FWx Chris Creek,18/03/2018 13:00,7.5,6.8,7.8,0,0,,0,,-1
FWx Chris Creek,18/03/2018 13:15,7,,,,,,0,,
FWx Chris Creek,18/03/2018 13:30,8.1,,,,,,0,,
FWx Chris Creek,18/03/2018 13:45,7.4,,,,,,0,,
FWx Chris Creek,18/03/2018 14:00,8.9,6.9,8.9,0,0,,0,,0
FWx Chris Creek,18/03/2018 14:15,7.3,,,,,,0,,
FWx Chris Creek,18/03/2018 14:30,6.9,,,,,,0,,
FWx Chris Creek,18/03/2018 14:45,7.4,,,,,,0,,
FWx Chris Creek,18/03/2018 15:00,7,6.7,8.9,0,0,,0,,0
FWx Chris Creek,18/03/2018 15:15,8.6,,,,,,0,,
FWx Chris Creek,18/03/2018 15:30,7.8,,,,,,0,,
FWx Chris Creek,18/03/2018 15:45,7.5,,,,,,0,,
FWx Chris Creek,18/03/2018 16:00,7,7,8.6,0,0,,0,,0
FWx Chris Creek,18/03/2018 16:15,6.4,,,,,,0,,
FWx Chris Creek,18/03/2018 16:30,5.9,,,,,,0,,
FWx Chris Creek,18/03/2018 16:45,5.9,,,,,,0,,
FWx Chris Creek,18/03/2018 17:00,5.6,5.6,7,0,0,,0,,-1
FWx Chris Creek,18/03/2018 17:15,5.6,,,,,,0,,
FWx Chris Creek,18/03/2018 17:30,5.4,,,,,,0,,
FWx Chris Creek,18/03/2018 17:45,5.2,,,,,,0,,
FWx Chris Creek,18/03/2018 18:00,5,5,5.6,0,0,,0,,1
FWx Chris Creek,18/03/2018 18:15,4.8,,,,,,0,,
FWx Chris Creek,18/03/2018 18:30,4.3,,,,,,0,,
FWx Chris Creek,18/03/2018 18:45,4,,,,,,0,,
FWx Chris Creek,18/03/2018 19:00,3.7,3.7,5,0,0,,0,,0
FWx Chris Creek,18/03/2018 19:15,3.5,,,,,,0,,
FWx Chris Creek,18/03/2018 19:30,3.2,,,,,,0,,
FWx Chris Creek,18/03/2018 19:45,2.7,,,,,,0,,
FWx Chris Creek,18/03/2018 20:00,2,2,3.7,0,0,,0,,-1
FWx Chris Creek,18/03/2018 20:15,1.1,,,,,,0,,
FWx Chris Creek,18/03/2018 20:30,0.4,,,,,,0,,
FWx Chris Creek,18/03/2018 20:45,0,,,,,,0,,
FWx Chris Creek,18/03/2018 21:00,0,-0.1,1.9,0,0,,0,,-1
FWx Chris Creek,18/03/2018 21:15,-0.1,,,,,,0,,
FWx Chris Creek,18/03/2018 21:30,-0.5,,,,,,0,,
FWx Chris Creek,18/03/2018 21:45,-0.6,,,,,,0,,
FWx Chris Creek,18/03/2018 22:00,-0.2,-0.7,0,0,0,,0,,1
FWx Chris Creek,18/03/2018 22:15,0,,,,,,0,,
FWx Chris Creek,18/03/2018 22:30,0.5,,,,,,0,,
FWx Chris Creek,18/03/2018 22:45,0.8,,,,,,0,,
FWx Chris Creek,18/03/2018 23:00,0.3,-0.3,0.8,0,0,,0,,0
FWx Chris Creek,18/03/2018 23:15,0.7,,,,,,0,,
FWx Chris Creek,18/03/2018 23:30,0.8,,,,,,0,,
FWx Chris Creek,18/03/2018 23:45,0.6,,,,,,0,,
FWx Chris Creek,19/03/2018 0:00,0.1,0.1,0.8,0,0,,0,,0
FWx Chris Creek,19/03/2018 0:15,-0.5,,,,,,0,,
FWx Chris Creek,19/03/2018 0:30,-0.9,,,,,,0,,
FWx Chris Creek,19/03/2018 0:45,-1.1,,,,,,0,,
FWx Chris Creek,19/03/2018 1:00,-1.1,-1.1,0,0,0,,0,,-1
FWx Chris Creek,19/03/2018 1:15,-1.1,,,,,,0,,
FWx Chris Creek,19/03/2018 1:30,-1.3,,,,,,0,,
FWx Chris Creek,19/03/2018 1:45,-1.4,,,,,,0,,
FWx Chris Creek,19/03/2018 2:00,-1.7,-1.7,-1.1,0,0,,0,,1
FWx Chris Creek,19/03/2018 2:15,-2,,,,,,0,,
FWx Chris Creek,19/03/2018 2:30,-2,,,,,,0,,
FWx Chris Creek,19/03/2018 2:45,-1.9,,,,,,0,,
FWx Chris Creek,19/03/2018 3:00,-2,-2.1,-1.8,0,0,,0,,0
FWx Chris Creek,19/03/2018 3:15,-1.8,,,,,,0,,
FWx Chris Creek,19/03/2018 3:30,-2,,,,,,0,,
FWx Chris Creek,19/03/2018 3:45,-2.2,,,,,,0,,
FWx Chris Creek,19/03/2018 4:00,-2.1,-2.3,-1.8,0,0,,0,,0
FWx Chris Creek,19/03/2018 4:15,-2,,,,,,0,,
FWx Chris Creek,19/03/2018 4:30,-2,,,,,,0,,
FWx Chris Creek,19/03/2018 4:45,-1.9,,,,,,0,,
FWx Chris Creek,19/03/2018 5:00,-2.2,-2.2,-1.9,0,0,,0,,-1
FWx Chris Creek,19/03/2018 5:15,-2.2,,,,,,0,,
FWx Chris Creek,19/03/2018 5:30,-2.1,,,,,,0,,
FWx Chris Creek,19/03/2018 5:45,-2.1,,,,,,0,,
FWx Chris Creek,19/03/2018 6:00,-2.1,-2.3,-2,0,0,,0,,1
FWx Chris Creek,19/03/2018 6:15,-2,,,,,,0,,
FWx Chris Creek,19/03/2018 6:30,-2.1,,,,,,0,,
FWx Chris Creek,19/03/2018 6:45,-1.9,,,,,,0,,
FWx Chris Creek,19/03/2018 7:00,-1.8,-2.1,-1.8,0,0,,0,,0
FWx Chris Creek,19/03/2018 7:15,-1.7,,,,,,0,,
FWx Chris Creek,19/03/2018 7:30,-0.6,,,,,,0,,
FWx Chris Creek,19/03/2018 7:45,1,,,,,,0.25,,
FWx Chris Creek,19/03/2018 8:00,2,-1.8,2,0,0.25,,0,,1
FWx Chris Creek,19/03/2018 8:15,3.4,,,,,,0,,
FWx Chris Creek,19/03/2018 8:30,3.8,,,,,,0,,
FWx Chris Creek,19/03/2018 8:45,4.6,,,,,,0,,
FWx Chris Creek,19/03/2018 9:00,4.7,2.1,5,0,0,,0,,0
FWx Chris Creek,19/03/2018 9:15,5.7,,,,,,0,,
FWx Chris Creek,19/03/2018 9:30,5.7,,,,,,0,,
FWx Chris Creek,19/03/2018 9:45,6,,,,,,0,,
FWx Chris Creek,19/03/2018 10:00,6,4.7,6,0,0,,0,,0
FWx Chris Creek,19/03/2018 10:15,6,,,,,,0,,
FWx Chris Creek,19/03/2018 10:30,7,,,,,,0,,
FWx Chris Creek,19/03/2018 10:45,8.2,,,,,,0,,
FWx Chris Creek,19/03/2018 11:00,9.1,5.9,9.1,0,0,,0,,0
FWx Chris Creek,19/03/2018 11:15,8.9,,,,,,0,,
FWx Chris Creek,19/03/2018 11:30,9.9,,,,,,0,,
FWx Chris Creek,19/03/2018 11:45,9,,,,,,0,,
FWx Chris Creek,19/03/2018 12:00,7.6,7.6,10,0,0,0.25,0,,-1
FWx Chris Creek,19/03/2018 12:15,7.5,,,,,,0,,
FWx Chris Creek,19/03/2018 12:30,7.2,,,,,,0,,
FWx Chris Creek,19/03/2018 12:45,7.2,,,,,,0,,
FWx Chris Creek,19/03/2018 13:00,6.7,6.7,7.5,0,0,,0,,0
FWx Chris Creek,19/03/2018 13:15,6.4,,,,,,0,,
FWx Chris Creek,19/03/2018 13:30,6.8,,,,,,0,,
FWx Chris Creek,19/03/2018 13:45,6.7,,,,,,0,,
FWx Chris Creek,19/03/2018 14:00,6.5,6.4,6.9,0,0,,0,,0
FWx Chris Creek,19/03/2018 14:15,6.3,,,,,,0,,
FWx Chris Creek,19/03/2018 14:30,6.5,,,,,,0,,
FWx Chris Creek,19/03/2018 14:45,7.2,,,,,,0,,
FWx Chris Creek,19/03/2018 15:00,6.9,6.2,7.2,0,0,,0,,0
FWx Chris Creek,19/03/2018 15:15,6.6,,,,,,0,,
FWx Chris Creek,19/03/2018 15:30,6.8,,,,,,0,,
FWx Chris Creek,19/03/2018 15:45,7.2,,,,,,0,,
FWx Chris Creek,19/03/2018 16:00,8,6.6,8,0,0,,0,,0
FWx Chris Creek,19/03/2018 16:15,7.6,,,,,,0,,
FWx Chris Creek,19/03/2018 16:30,6.9,,,,,,0,,
FWx Chris Creek,19/03/2018 16:45,5.9,,,,,,0,,
FWx Chris Creek,19/03/2018 17:00,5.6,5.6,8.4,0,0,,0,,-1
FWx Chris Creek,19/03/2018 17:15,5.4,,,,,,0,,
FWx Chris Creek,19/03/2018 17:30,5.1,,,,,,0,,
FWx Chris Creek,19/03/2018 17:45,4.9,,,,,,0,,
FWx Chris Creek,19/03/2018 18:00,4.8,4.8,5.6,0,0,,0,,1
FWx Chris Creek,19/03/2018 18:15,4.4,,,,,,0,,
FWx Chris Creek,19/03/2018 18:30,3.9,,,,,,0,,
FWx Chris Creek,19/03/2018 18:45,3.2,,,,,,0,,
FWx Chris Creek,19/03/2018 19:00,2.8,2.8,4.7,0,0,,0,,-1
FWx Chris Creek,19/03/2018 19:15,2.4,,,,,,0,,
FWx Chris Creek,19/03/2018 19:30,2.2,,,,,,0,,
FWx Chris Creek,19/03/2018 19:45,1.8,,,,,,0,,
FWx Chris Creek,19/03/2018 20:00,1.9,1.8,2.7,0,0,,0,,0
FWx Chris Creek,19/03/2018 20:15,1.6,,,,,,0,,
FWx Chris Creek,19/03/2018 20:30,1.6,,,,,,0,,
FWx Chris Creek,19/03/2018 20:45,2,,,,,,0,,
FWx Chris Creek,19/03/2018 21:00,2,1.5,2,0,0,,0,,0
FWx Chris Creek,19/03/2018 21:15,1.9,,,,,,0,,
FWx Chris Creek,19/03/2018 21:30,1.6,,,,,,0,,
FWx Chris Creek,19/03/2018 21:45,1.4,,,,,,0,,
FWx Chris Creek,19/03/2018 22:00,1.3,1.3,2,0,0,,0,,0
FWx Chris Creek,19/03/2018 22:15,1.3,,,,,,0,,
FWx Chris Creek,19/03/2018 22:30,1.5,,,,,,0,,
FWx Chris Creek,19/03/2018 22:45,1.7,,,,,,0,,
FWx Chris Creek,19/03/2018 23:00,1.6,1.3,1.7,0,0,,0,,0
FWx Chris Creek,19/03/2018 23:15,1.4,,,,,,0,,
FWx Chris Creek,19/03/2018 23:30,1.6,,,,,,0,,
FWx Chris Creek,19/03/2018 23:45,1.7,,,,,,0,,
FWx Chris Creek,20/03/2018 0:00,1.6,1.4,1.7,0,0,,0,,0
FWx Chris Creek,20/03/2018 0:15,1.4,,,,,,0,,
FWx Chris Creek,20/03/2018 0:30,1.2,,,,,,0,,
FWx Chris Creek,20/03/2018 0:45,1.1,,,,,,0,,
FWx Chris Creek,20/03/2018 1:00,1,1,1.6,0,0,,0,,0
FWx Chris Creek,20/03/2018 1:15,1.1,,,,,,0,,
FWx Chris Creek,20/03/2018 1:30,1.1,,,,,,0,,
FWx Chris Creek,20/03/2018 1:45,1.2,,,,,,0,,
FWx Chris Creek,20/03/2018 2:00,1.2,1,1.2,0,0,,0,,1
FWx Chris Creek,20/03/2018 2:15,1.2,,,,,,0,,
FWx Chris Creek,20/03/2018 2:30,1,,,,,,0,,
FWx Chris Creek,20/03/2018 2:45,0.8,,,,,,0,,
FWx Chris Creek,20/03/2018 3:00,0.7,0.7,1.2,0,0,,0,,-1
FWx Chris Creek,20/03/2018 3:15,0.7,,,,,,0,,
FWx Chris Creek,20/03/2018 3:30,0.7,,,,,,0,,
FWx Chris Creek,20/03/2018 3:45,0.5,,,,,,0,,
FWx Chris Creek,20/03/2018 4:00,0.2,0.2,0.8,0,0,,0,,0
FWx Chris Creek,20/03/2018 4:15,0,,,,,,0,,
FWx Chris Creek,20/03/2018 4:30,-0.1,,,,,,0,,
FWx Chris Creek,20/03/2018 4:45,-0.1,,,,,,0,,
FWx Chris Creek,20/03/2018 5:00,-0.1,-0.2,0.1,0,0,,0,,0
FWx Chris Creek,20/03/2018 5:15,0.2,,,,,,0,,
FWx Chris Creek,20/03/2018 5:30,0.3,,,,,,0,,
FWx Chris Creek,20/03/2018 5:45,0.5,,,,,,0,,
FWx Chris Creek,20/03/2018 6:00,0.7,-0.1,0.7,0,0,,0,,1
FWx Chris Creek,20/03/2018 6:15,0.9,,,,,,0,,
FWx Chris Creek,20/03/2018 6:30,1.1,,,,,,0,,
FWx Chris Creek,20/03/2018 6:45,1.1,,,,,,0,,
FWx Chris Creek,20/03/2018 7:00,1.3,0.7,1.3,0,0,,0,,0
FWx Chris Creek,20/03/2018 7:15,1.5,,,,,,0,,
FWx Chris Creek,20/03/2018 7:30,1.7,,,,,,0,,
FWx Chris Creek,20/03/2018 7:45,2,,,,,,0,,
FWx Chris Creek,20/03/2018 8:00,2.1,1.3,2.1,0,0,,0,,0
FWx Chris Creek,20/03/2018 8:15,2.2,,,,,,0,,
FWx Chris Creek,20/03/2018 8:30,2.3,,,,,,0,,
FWx Chris Creek,20/03/2018 8:45,2.5,,,,,,0,,
FWx Chris Creek,20/03/2018 9:00,2.7,2.1,2.7,0,0,,0,,0
FWx Chris Creek,20/03/2018 9:15,2.7,,,,,,0,,
FWx Chris Creek,20/03/2018 9:30,2.9,,,,,,0,,
FWx Chris Creek,20/03/2018 9:45,2.9,,,,,,0,,
FWx Chris Creek,20/03/2018 10:00,3.2,2.7,3.2,0,0,,0,,0
FWx Chris Creek,20/03/2018 10:15,3.3,,,,,,0,,
FWx Chris Creek,20/03/2018 10:30,3.9,,,,,,0,,
FWx Chris Creek,20/03/2018 10:45,3.9,,,,,,0,,
FWx Chris Creek,20/03/2018 11:00,4.4,3.3,4.4,0,0,,0,,0
FWx Chris Creek,20/03/2018 11:15,4.6,,,,,,0,,
FWx Chris Creek,20/03/2018 11:30,4.6,,,,,,0,,
FWx Chris Creek,20/03/2018 11:45,4.9,,,,,,0,,
FWx Chris Creek,20/03/2018 12:00,6.5,4.5,6.5,0,0,0,0,,0
FWx Chris Creek,20/03/2018 12:15,6.9,,,,,,0,,
FWx Chris Creek,20/03/2018 12:30,6.9,,,,,,0,,
FWx Chris Creek,20/03/2018 12:45,8.1,,,,,,0,,
FWx Chris Creek,20/03/2018 13:00,8.1,6.3,8.2,0,0,,0,,0
FWx Chris Creek,20/03/2018 13:15,8.6,,,,,,0,,
FWx Chris Creek,20/03/2018 13:30,8.9,,,,,,0,,
FWx Chris Creek,20/03/2018 13:45,8.7,,,,,,0,,
FWx Chris Creek,20/03/2018 14:00,8.6,8.2,9,0,0,,0,,0
FWx Chris Creek,20/03/2018 14:15,8.8,,,,,,0,,
FWx Chris Creek,20/03/2018 14:30,7.7,,,,,,0,,
FWx Chris Creek,20/03/2018 14:45,8.7,,,,,,0,,
FWx Chris Creek,20/03/2018 15:00,8.7,7.7,9,0,0,,0,,-2
FWx Chris Creek,20/03/2018 15:15,8.6,,,,,,0,,
FWx Chris Creek,20/03/2018 15:30,8.1,,,,,,0,,
FWx Chris Creek,20/03/2018 15:45,8.6,,,,,,0,,
FWx Chris Creek,20/03/2018 16:00,8.7,8.1,9,0,0,,0,,0
FWx Chris Creek,20/03/2018 16:15,8.1,,,,,,0,,
FWx Chris Creek,20/03/2018 16:30,7.7,,,,,,0,,
FWx Chris Creek,20/03/2018 16:45,6.4,,,,,,0,,
FWx Chris Creek,20/03/2018 17:00,5.8,5.8,9,0,0,,0,,0
FWx Chris Creek,20/03/2018 17:15,5.6,,,,,,0,,
FWx Chris Creek,20/03/2018 17:30,5.6,,,,,,0,,
FWx Chris Creek,20/03/2018 17:45,5.4,,,,,,0,,
FWx Chris Creek,20/03/2018 18:00,5.1,5.1,5.8,0,0,,0,,1
FWx Chris Creek,20/03/2018 18:15,4.8,,,,,,0,,
FWx Chris Creek,20/03/2018 18:30,4.4,,,,,,0,,
FWx Chris Creek,20/03/2018 18:45,4,,,,,,0,,
FWx Chris Creek,20/03/2018 19:00,3.6,3.6,5.1,0,0,,0,,-1
FWx Chris Creek,20/03/2018 19:15,2.6,,,,,,0,,
FWx Chris Creek,20/03/2018 19:30,1.8,,,,,,0,,
FWx Chris Creek,20/03/2018 19:45,1.2,,,,,,0,,
FWx Chris Creek,20/03/2018 20:00,0.9,0.9,3.5,0,0,,0,,-1
FWx Chris Creek,20/03/2018 20:15,0.2,,,,,,0,,
FWx Chris Creek,20/03/2018 20:30,-0.2,,,,,,0,,
FWx Chris Creek,20/03/2018 20:45,-0.3,,,,,,0,,
FWx Chris Creek,20/03/2018 21:00,-0.5,-0.5,0.9,0,0,,0,,0
FWx Chris Creek,20/03/2018 21:15,-0.6,,,,,,0,,
FWx Chris Creek,20/03/2018 21:30,-0.6,,,,,,0,,
FWx Chris Creek,20/03/2018 21:45,-0.6,,,,,,0,,
FWx Chris Creek,20/03/2018 22:00,-0.5,-0.7,-0.4,0,0,,0,,0
FWx Chris Creek,20/03/2018 22:15,-0.5,,,,,,0,,
FWx Chris Creek,20/03/2018 22:30,-0.6,,,,,,0,,
FWx Chris Creek,20/03/2018 22:45,-0.8,,,,,,0,,
FWx Chris Creek,20/03/2018 23:00,-0.7,-0.8,-0.4,0,0,,0,,1
FWx Chris Creek,20/03/2018 23:15,-0.7,,,,,,0,,
FWx Chris Creek,20/03/2018 23:30,-0.8,,,,,,0,,
FWx Chris Creek,20/03/2018 23:45,-1,,,,,,0,,
FWx Chris Creek,21/03/2018 0:00,-1,-1,-0.7,0,0,,0,,-1
FWx Chris Creek,21/03/2018 0:15,-1,,,,,,0,,
FWx Chris Creek,21/03/2018 0:30,-1.1,,,,,,0,,
FWx Chris Creek,21/03/2018 0:45,-1.1,,,,,,0,,
FWx Chris Creek,21/03/2018 1:00,-1.3,-1.3,-1,0,0,,0,,0
FWx Chris Creek,21/03/2018 1:15,-1.3,,,,,,0,,
FWx Chris Creek,21/03/2018 1:30,-1.3,,,,,,0,,
FWx Chris Creek,21/03/2018 1:45,-1.3,,,,,,0,,
FWx Chris Creek,21/03/2018 2:00,-1.3,-1.4,-1.2,0,0,,0,,1
FWx Chris Creek,21/03/2018 2:15,-1.3,,,,,,0,,
FWx Chris Creek,21/03/2018 2:30,-1.4,,,,,,0,,
FWx Chris Creek,21/03/2018 2:45,-1.5,,,,,,0,,
FWx Chris Creek,21/03/2018 3:00,-1.5,-1.6,-1.2,0,0,,0,,-1
FWx Chris Creek,21/03/2018 3:15,-1.6,,,,,,0,,
FWx Chris Creek,21/03/2018 3:30,-1.7,,,,,,0,,
FWx Chris Creek,21/03/2018 3:45,-1.4,,,,,,0,,
FWx Chris Creek,21/03/2018 4:00,-1.6,-1.7,-1.4,0,0,,0,,1
FWx Chris Creek,21/03/2018 4:15,-1.6,,,,,,0,,
FWx Chris Creek,21/03/2018 4:30,-1.4,,,,,,0,,
FWx Chris Creek,21/03/2018 4:45,-1.3,,,,,,0,,
FWx Chris Creek,21/03/2018 5:00,-1.4,-1.7,-1.3,0,0,,0,,0
FWx Chris Creek,21/03/2018 5:15,-1.5,,,,,,0,,
FWx Chris Creek,21/03/2018 5:30,-1.4,,,,,,0,,
FWx Chris Creek,21/03/2018 5:45,-1.6,,,,,,0,,
FWx Chris Creek,21/03/2018 6:00,-1.6,-1.6,-1.2,0,0,,0,,0
FWx Chris Creek,21/03/2018 6:15,-1.4,,,,,,0,,
FWx Chris Creek,21/03/2018 6:30,-1.2,,,,,,0,,
FWx Chris Creek,21/03/2018 6:45,-0.9,,,,,,0,,
FWx Chris Creek,21/03/2018 7:00,-0.7,-1.6,-0.6,0,0,,0,,0
FWx Chris Creek,21/03/2018 7:15,-0.8,,,,,,0,,
FWx Chris Creek,21/03/2018 7:30,-0.5,,,,,,0,,
FWx Chris Creek,21/03/2018 7:45,-0.1,,,,,,0,,
FWx Chris Creek,21/03/2018 8:00,0.2,-0.9,0.2,0,0,,0,,1
FWx Chris Creek,21/03/2018 8:15,0.7,,,,,,0,,
FWx Chris Creek,21/03/2018 8:30,1.5,,,,,,0,,
FWx Chris Creek,21/03/2018 8:45,2.8,,,,,,0,,
FWx Chris Creek,21/03/2018 9:00,3.7,0.2,3.7,0,0,,0,,0
FWx Chris Creek,21/03/2018 9:15,5.4,,,,,,0,,
FWx Chris Creek,21/03/2018 9:30,6.5,,,,,,0,,
FWx Chris Creek,21/03/2018 9:45,7.9,,,,,,0,,
FWx Chris Creek,21/03/2018 10:00,7.9,3.8,8.2,0,0,,0,,0
FWx Chris Creek,21/03/2018 10:15,6.7,,,,,,0,,
FWx Chris Creek,21/03/2018 10:30,6.4,,,,,,0,,
FWx Chris Creek,21/03/2018 10:45,7.4,,,,,,0,,
FWx Chris Creek,21/03/2018 11:00,8.4,6.2,8.4,0,0,,0,,1
FWx Chris Creek,21/03/2018 11:15,9.2,,,,,,0,,
FWx Chris Creek,21/03/2018 11:30,10.1,,,,,,0,,
FWx Chris Creek,21/03/2018 11:45,9.8,,,,,,0,,
FWx Chris Creek,21/03/2018 12:00,10.6,8.5,10.6,0,0,0,0,,-2
FWx Chris Creek,21/03/2018 12:15,10.6,,,,,,0,,
FWx Chris Creek,21/03/2018 12:30,9.9,,,,,,0,,
FWx Chris Creek,21/03/2018 12:45,9.7,,,,,,0,,
