StationName,DateTime,Wspd,Dir,Rn15,Temp,uDir,uWspd,Rh,sDir,sWspd,WSpd_1,Mx_Spd,Rn_1,RhMax,RhMin,TMax,TMin,PYRavg,Telem,uMx_Spd,uWSpd_1,Precip,SDist,sMx_Spd,sWSpd_1,Mx_Dir,sMx_Dir,uMx_Dir,SQual
,DateTime,kph,Degree,mm,C,,kph,%,,kph,kph,,mm,%,%,C,C,,V,,kph,mm,m,kph,kph,Degree,,,
FWx Chris Creek,2019/02/12 09:30:00,9,0,0,-4,1,10.1,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 09:45:00,9.1,357,0,-4,354,10.2,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 10:00:00,5.3,47,0,-3.8,46,6.3,92,,,7.9,16,0,92,92,-3.8,-4.2,14,13.9,16.7,9,1644,2.778,,,350,,358,262
FWx Chris Creek,2019/02/12 10:15:00,6.1,268,0,-3.7,268,7.2,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 10:30:00,3.1,239,0,-3.7,233,3.9,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 10:45:00,2.2,209,0,-3.2,224,2.6,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 11:00:00,4.4,250,0,-3.1,251,5.1,92,,,3.9,11,0,93,92,-3.1,-3.8,23,14.9,12.9,4.8,1644,2.76,,,279,,284,207
FWx Chris Creek,2019/02/12 11:15:00,4.4,236,0,-2.7,237,5,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 11:30:00,5.4,259,0,-2.5,260,6.1,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 11:45:00,5,259,0,-2.4,259,5.3,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 12:00:00,4.5,240,0,-2.1,238,5.1,92,,,4.9,9,0,92,91,-2.1,-3,47,14.8,11.5,5.5,1644,2.748,,,266,,271,220
FWx Chris Creek,2019/02/12 12:15:00,3.8,206,0,-1.7,206,4.4,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 12:30:00,4.1,233,0,-1.3,233,4.6,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 12:45:00,4.7,236,0,-1.5,234,5.3,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 13:00:00,4,228,0,-1.1,228,4.5,92,,,4.3,8,0,93,91,-1.1,-2,46,14.8,10.5,4.9,1645,2.74,,,226,,228,234
FWx Chris Creek,2019/02/12 13:15:00,3,230,0,-0.3,229,3,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 13:30:00,3.2,222,0,-0.4,218,3.1,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 13:45:00,2.2,231,0,0,254,2.3,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 14:00:00,2.1,81,0,0,102,1.7,93,,,2.8,8,0,93,91,0.1,-1,56,14.3,8.3,2.8,1645,2.735,,,252,,246,205
FWx Chris Creek,2019/02/12 14:15:00,3,162,0,-0.2,162,2.5,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 14:30:00,3.5,95,0,-0.6,96,2.7,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 14:45:00,3.3,193,0,-0.3,198,2.6,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 15:00:00,4.8,211,0,-0.4,210,4,95,,,3.8,10,0,95,93,0.2,-0.7,80,14.4,12.8,3.2,1645,2.729,,,124,,129,190
FWx Chris Creek,2019/02/12 15:15:00,3.2,117,0,-0.8,99,2.8,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 15:30:00,7.8,170,0,-0.9,171,7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 15:45:00,6.1,123,0,-1.2,124,5.5,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 16:00:00,7.6,158,0,-1.2,157,7.2,96,,,5.7,14,0,96,95,-0.5,-1.2,42,14.4,16.8,5.2,1644,2.728,,,131,,122,173
FWx Chris Creek,2019/02/12 16:15:00,10.5,133,0,-1.3,131,10.7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 16:30:00,5.3,91,0,-1.2,87,4.9,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 16:45:00,6.4,66,0,-0.7,67,5.9,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 17:00:00,4.2,259,0,-1.2,258,3.4,96,,,7,21,0,96,96,-0.7,-1.4,29,14.1,21.9,6.8,1645,2.729,,,129,,139,173
FWx Chris Creek,2019/02/12 17:15:00,3.8,193,0,-2,193,3.4,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 17:30:00,3.9,192,0,-2.5,191,3.4,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 17:45:00,4,144,0.25,-2.8,134,4,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 18:00:00,1.2,212,0,-2.9,220,1.4,95,,,3.3,9,0.25,96,95,-1.3,-2.9,4,13.1,10.4,3.1,1645,2.738,,,236,,240,171
FWx Chris Creek,2019/02/12 18:15:00,1.7,205,0,-3.1,196,1.8,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 18:30:00,2.1,341,0,-3.3,337,2,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 18:45:00,2.8,218,0,-3.4,221,2.6,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 19:00:00,2.3,127,0,-3.4,127,2.3,95,,,2.1,5,0,95,95,-2.9,-3.4,0,13,5.3,2.2,1645,2.744,,,256,,255,198
FWx Chris Creek,2019/02/12 19:15:00,1.1,47,0,-3.3,54,1.6,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 19:30:00,2.2,88,0,-3.2,89,2.2,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 19:45:00,7.6,284,0,-2.6,298,8.3,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 20:00:00,3.2,198,0,-2.6,187,2.9,96,,,3.7,19,0,96,95,-2.3,-3.4,0,12.9,22.4,3.9,1645,2.748,,,300,,306,188
FWx Chris Creek,2019/02/12 20:15:00,2.4,45,0,-3.1,46,2.6,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 20:30:00,3.4,79,0,-3,79,3.2,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 20:45:00,2.5,114,0,-3.1,120,2.4,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 21:00:00,3.1,335,0,-3,326,3.1,95,,,3,6,0,96,95,-2.6,-3.2,0,12.9,6.8,2.9,1645,2.749,,,287,,117,196
FWx Chris Creek,2019/02/12 21:15:00,2.9,113,0,-3.2,99,2.7,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 21:30:00,3.4,36,0,-2.9,32,3.9,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 21:45:00,0.9,73,0,-2.7,67,1.3,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 22:00:00,2,117,0,-2.7,113,2.3,96,,,2,6,0,96,95,-2.7,-3.3,0,12.9,6.2,2.3,1646,2.77,,,52,,31,304
FWx Chris Creek,2019/02/12 22:15:00,2.5,57,0,-2.5,56,2.6,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 22:30:00,2.5,5,0,-2.4,9,2.8,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 22:45:00,3.4,42,0,-2.7,36,3.6,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 23:00:00,3.6,87,0,-2.6,80,3.8,96,,,2.8,6,0,96,96,-2.4,-2.7,0,12.9,7.3,3,1646,2.737,,,90,,90,228
FWx Chris Creek,2019/02/12 23:15:00,4.3,81,0,-2.7,80,4.7,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 23:30:00,3,83,0,-3,82,2.8,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/12 23:45:00,3.4,33,0,-3,32,3.8,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 00:00:00,2.7,92,0,-2.8,85,2.8,96,,,3.4,7,0,96,95,-2.6,-3.1,0,12.8,8.2,3.6,1647,2.751,,,146,,140,210
FWx Chris Creek,2019/02/13 00:15:00,1.7,43,0,-2.8,42,1.9,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 00:30:00,3.8,54,0,-2.5,47,3.3,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 00:45:00,2.9,85,0,-2.5,86,2.8,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 01:00:00,3.8,270,0,-2.5,271,4.1,96,,,3,10,0,96,95,-2.4,-2.8,0,12.8,11.6,2.9,1648,2.71,,,282,,283,214
FWx Chris Creek,2019/02/13 01:15:00,1.3,245,0,-2.7,265,1.6,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 01:30:00,2.8,12,0,-2.6,16,3,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 01:45:00,0,288,0,-2.7,296,1.2,96,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 02:00:00,0.1,213,0,-3,228,1.3,96,,,1.4,5,0,96,96,-2.5,-3,0,12.8,5.5,1.8,1648,0,,,27,,11,0
FWx Chris Creek,2019/02/13 02:15:00,0,69,0,-3.1,63,1.9,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 02:30:00,0.8,292,0,-3,260,1.4,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 02:45:00,2.7,249,0,-3.3,249,3.1,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 03:00:00,1.5,32,0,-3.5,35,1.5,95,,,1.4,6,0,96,95,-3,-3.5,0,12.8,7.7,2.2,1648,0,,,292,,283,0
FWx Chris Creek,2019/02/13 03:15:00,3.3,269,0,-3.7,270,3.7,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 03:30:00,1.7,193,0,-4,197,2.9,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 03:45:00,0,113,0,-4.1,95,1,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 04:00:00,3.8,282,0,-4.2,286,4.5,94,,,1.7,5,0,95,94,-3.5,-4.2,0,12.7,6.6,2.6,1648,0,,,206,,330,0
FWx Chris Creek,2019/02/13 04:15:00,1.1,185,0,-4.2,193,2.1,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 04:30:00,0.8,287,0,-4.4,262,1.6,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 04:45:00,4.4,297,0,-4.1,296,5,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 05:00:00,3.4,242,0,-4.3,243,4.2,94,,,2.4,6,0,94,94,-4.1,-4.4,0,12.7,8.7,3.3,1648,0,,,311,,244,0
FWx Chris Creek,2019/02/13 05:15:00,0.7,75,0,-4.3,49,1.9,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 05:30:00,3.5,219,0,-4.2,226,4.7,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 05:45:00,3.9,323,0,-3.7,324,4.1,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 06:00:00,7,322,0,-3.5,322,7.7,95,,,3.9,13,0,95,94,-3.4,-4.3,0,12.7,14.6,4.7,1648,2.721,,,338,,338,295
FWx Chris Creek,2019/02/13 06:15:00,6.9,271,0,-3.8,270,8.2,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 06:30:00,7,275,0,-3.7,276,8.1,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 06:45:00,6.9,287,0,-3.7,287,8,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 07:00:00,5.9,277,0,-3.6,278,6.6,95,,,6.6,12,0,95,94,-3.5,-3.8,0,12.7,14.9,7.6,1648,2.724,,,265,,257,285
FWx Chris Creek,2019/02/13 07:15:00,6.8,273,0,-3.7,272,7.7,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 07:30:00,4.2,298,0,-3.6,301,4.6,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 07:45:00,5.8,271,0,-3.6,270,6.5,95,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 08:00:00,4.4,269,0,-3.5,271,4.8,94,,,5.1,10,0,95,94,-3.5,-3.7,2,12.9,11.7,5.7,1648,2.725,,,275,,243,233
FWx Chris Creek,2019/02/13 08:15:00,4.9,284,0,-3.4,283,5.4,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 08:30:00,5.8,297,0,-3.4,296,6.3,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 08:45:00,4.5,279,0,-3,278,4.7,94,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 09:00:00,5,271,0,-2.6,268,5.1,93,,,5.1,12,0,94,93,-2.6,-3.5,18,14.9,13,5.4,1649,2.723,,,285,,292,217
FWx Chris Creek,2019/02/13 09:15:00,6.2,336,0,-2.4,336,6.4,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 09:30:00,6.6,32,0,-1.3,25,6.3,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 09:45:00,6.1,36,0,-1,29,5.3,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 10:00:00,8.5,353,0,-0.4,350,7.9,87,,,7,18,0,93,87,-0.4,-2.7,92,14.7,19,6.7,1649,2.722,,,42,,36,212
FWx Chris Creek,2019/02/13 10:15:00,8,10,0.25,-0.4,9,7.6,87,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 10:30:00,6.9,73,0,-0.1,71,6.4,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 10:45:00,7.9,11,0.25,-0.9,13,7.5,89,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 11:00:00,11.2,344,0,-1.8,342,10.8,90,,,8.6,19,0.51,90,85,-0.1,-1.8,353,14.4,20.8,8.2,1648,2.728,,,355,,30,203
FWx Chris Creek,2019/02/13 11:15:00,7,18,0.26,-1.8,15,7.3,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 11:30:00,7.2,19,0.25,-1.7,18,7.8,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 11:45:00,6.8,56,0,-1.9,54,6.8,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 12:00:00,6.3,113,0,-2.1,108,6.3,91,,,7,14,0.51,92,90,-1.7,-2.2,142,14.4,16.1,7.3,1648,2.732,,,66,,60,204
FWx Chris Creek,2019/02/13 12:15:00,9.3,29,0,-2.5,29,10,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 12:30:00,7.5,56,0,-2.3,56,7.9,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 12:45:00,8.8,49,0.25,-2.3,47,9,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 13:00:00,8.9,20,0,-2.3,19,9.5,91,,,8.3,17,0.25,92,90,-2.1,-2.6,137,14.4,19,8.6,1648,2.735,,,40,,25,205
FWx Chris Creek,2019/02/13 13:15:00,9.7,16,0,-2.3,14,10.1,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 13:30:00,8.4,24,0,-2.3,21,9,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 13:45:00,6.1,37,0,-2.1,35,6.3,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 14:00:00,5.3,20,0,-1.8,19,5.3,91,,,7.7,15,0,92,90,-1.8,-2.4,149,14.4,16.7,7.9,1649,2.734,,,344,,340,234
FWx Chris Creek,2019/02/13 14:15:00,6.2,49,0,-1.9,46,6.2,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 14:30:00,7.8,28,0,-2.2,26,8.3,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 14:45:00,3.9,41,0,-2.2,40,3.7,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 15:00:00,5.5,85,0,-2.4,86,5.6,91,,,5.9,13,0,92,90,-1.8,-2.4,111,14.4,15.5,6,1648,2.736,,,31,,30,237
FWx Chris Creek,2019/02/13 15:15:00,7.8,20,0,-2.8,20,8.1,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 15:30:00,7.4,54,0,-2.9,51,7.3,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 15:45:00,5.2,6,0,-2.7,356,5,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 16:00:00,5.9,13,0,-3,7,5.8,92,,,6.9,15,0,92,91,-2.5,-3,68,14.4,17.6,7,1647,2.74,,,327,,326,211
FWx Chris Creek,2019/02/13 16:15:00,6.8,7,0,-3.1,6,6.7,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 16:30:00,9.3,6,0,-3.2,4,9.8,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 16:45:00,6.3,2,0,-3.2,359,6.1,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 17:00:00,4.2,322,0,-3.3,313,3.8,92,,,7.1,16,0,92,92,-3,-3.3,32,14.2,17.6,7.1,1648,2.744,,,27,,19,203
FWx Chris Creek,2019/02/13 17:15:00,3.9,71,0,-3.5,69,3.9,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 17:30:00,3.8,235,0,-3.6,237,3.8,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 17:45:00,3.9,322,0,-3.7,317,3.6,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 18:00:00,2.9,261,0,-4,249,3,93,,,3.7,14,0,93,92,-3.3,-4,5,13.2,16.4,3.7,1648,2.747,,,22,,27,201
FWx Chris Creek,2019/02/13 18:15:00,2.8,303,0,-4.3,302,2.8,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 18:30:00,5,292,0,-4.5,290,5,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 18:45:00,4,312,0,-4.7,311,3.9,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 19:00:00,4.3,308,0,-4.9,306,4.3,93,,,3.9,9,0,93,93,-4,-4.9,0,13,10.8,3.9,1647,2.76,,,312,,331,224
FWx Chris Creek,2019/02/13 19:15:00,4.4,295,0,-5.1,293,4.5,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 19:30:00,5.3,303,0,-5.4,300,5.4,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 19:45:00,4,312,0,-5.3,310,3.9,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 20:00:00,6.9,298,0,-5.2,298,7.4,93,,,5.1,10,0,93,92,-5,-5.4,0,12.9,11.3,5.3,1648,2.764,,,299,,252,198
FWx Chris Creek,2019/02/13 20:15:00,5.8,56,0,-4.9,65,5.6,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 20:30:00,8.1,313,0,-4.8,311,8.4,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 20:45:00,4.3,227,0,-4.9,231,4.3,93,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 21:00:00,6.5,342,0,-4.6,338,6.7,93,,,6.4,21,0,93,93,-4.6,-5.2,0,12.9,20.6,6.5,1648,2.759,,,45,,29,198
FWx Chris Creek,2019/02/13 21:15:00,6.4,353,0,-4.5,349,6.6,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 21:30:00,5.2,5,0,-4.6,4,4.9,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 21:45:00,4.2,351,0,-4.8,349,4.1,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 22:00:00,5.7,287,0,-5.2,290,6.1,92,,,5.8,16,0,93,92,-4.5,-5.2,0,12.9,17.1,5.8,1648,2.764,,,315,,14,200
FWx Chris Creek,2019/02/13 22:15:00,2.8,357,0,-5.6,356,2.6,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 22:30:00,2.9,243,0,-5.8,239,2.9,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 22:45:00,4.6,46,0,-5.8,42,4.5,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 23:00:00,3.7,29,0,-5.7,38,3.5,92,,,3.8,10,0,92,92,-5.2,-5.8,0,12.9,15,3.7,1648,2.769,,,74,,28,197
FWx Chris Creek,2019/02/13 23:15:00,5.7,76,0,-5.3,77,5.4,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 23:30:00,5,17,0,-5.4,13,5.1,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/13 23:45:00,3.1,42,0,-5.6,4,3.2,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 00:00:00,7.3,46,0,-5.2,45,7.1,92,,,5,15,0,92,91,-5.2,-5.7,0,12.8,17.2,4.9,1648,2.76,,,93,,93,194
FWx Chris Creek,2019/02/14 00:15:00,6.9,54,0,-5.1,55,6.9,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 00:30:00,8.5,73,0,-4.9,75,8.4,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 00:45:00,9.3,80,0,-4.8,77,9.5,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 01:00:00,8.6,79,0,-4.8,78,8.7,91,,,8.3,20,0,92,91,-4.7,-5.3,0,12.8,21.5,8.4,1648,2.765,,,80,,73,192
FWx Chris Creek,2019/02/14 01:15:00,9.9,81,0,-4.8,79,10.3,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 01:30:00,9.2,59,0,-4.9,58,9,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 01:45:00,11.4,61,0,-4.8,59,11.4,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 02:00:00,8.2,58,0,-4.9,57,8.5,91,,,9.3,22,0,91,91,-4.8,-5,0,12.8,22.7,9.4,1648,2.768,,,53,,56,198
FWx Chris Creek,2019/02/14 02:15:00,7.9,52,0,-5,50,7.8,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 02:30:00,6.2,42,0,-5,45,6.3,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 02:45:00,6.1,58,0,-5.2,62,6.2,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 03:00:00,7,40,0,-5.1,36,7.3,91,,,6.7,18,0,91,91,-4.9,-5.2,0,12.8,18.7,6.8,1648,2.769,,,26,,97,198
FWx Chris Creek,2019/02/14 03:15:00,3.8,42,0,-5.1,39,3.9,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 03:30:00,4,203,0,-5.6,209,3.9,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 03:45:00,3.5,273,0,-6.6,271,3.6,90,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 04:00:00,2.4,280,0,-7.1,239,2.5,91,,,3.5,10,0,92,90,-5,-7.1,0,12.8,12,3.5,1648,2.788,,,320,,303,197
FWx Chris Creek,2019/02/14 04:15:00,4.2,241,0,-6.9,240,4.2,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 04:30:00,5.2,275,0,-6.8,276,5.2,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 04:45:00,2.2,280,0,-7,281,2.3,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 05:00:00,3.5,195,0,-7.2,196,3.7,91,,,3.9,10,0,92,91,-6.8,-7.2,0,12.7,9.3,4,1647,2.794,,,278,,281,197
FWx Chris Creek,2019/02/14 05:15:00,4.9,227,0,-6.9,228,4.7,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 05:30:00,4.2,307,0,-6.6,293,4.3,92,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 05:45:00,5.4,286,0,-6.8,285,5.4,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 06:00:00,4.4,197,0,-6.9,201,4.2,91,,,4.6,15,0,92,91,-6.5,-7.2,0,12.7,13.6,4.6,1648,2.793,,,88,,90,192
FWx Chris Creek,2019/02/14 06:15:00,4.4,247,0,-6.9,247,4.6,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 06:30:00,4.8,234,0,-6.8,235,4.6,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 06:45:00,4.2,227,0,-7.1,224,4.4,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 07:00:00,5.6,293,0,-6.6,295,5.8,91,,,4.8,10,0,91,91,-6.6,-7.1,0,12.7,11.8,4.9,1647,2.793,,,267,,273,198
FWx Chris Creek,2019/02/14 07:15:00,6.8,278,0,-6.4,277,6.9,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 07:30:00,6.9,282,0,-6.4,281,7,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 07:45:00,9.3,273,0,-6.2,272,9.6,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 08:00:00,6.6,263,0,-6.2,263,6.7,91,,,7.7,14,0,91,91,-6.1,-6.5,6,12.8,15.7,7.9,1648,2.792,,,294,,293,200
FWx Chris Creek,2019/02/14 08:15:00,7.1,247,0,-6,244,7.2,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 08:30:00,9.9,281,0,-5.4,283,10.4,91,,,,,,,,,,,,,,,,,,,,,
FWx Chris Creek,2019/02/14 08:45:00,7.3,254,0,-5.1,257,7.5,91,,,,,,,,,,,,,,,,,,,,,
