Trip,Parameters,UNITS,MAC,AO,OG,site,metals_values,NPOC_ppm,sample_type,sample,dt_sampled.x,fillStage_cm.x,analysis,dt_sampled.y,fillStage_cm.y,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,dt_sampled,fillStage_cm,pseudo254,Abs_250,Abs_365,SlopeRatio,E2E3,trip_end,three_seasons,two_seasons,SUVA,Site,metal_parameters
7,Total Antimony (Sb),ug/L,6,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Antimony (Sb)
7,Total Antimony (Sb),ug/L,6,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Antimony (Sb)
7,Total Arsenic (As),ug/L,10,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Arsenic (As)
7,Total Arsenic (As),ug/L,10,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Arsenic (As)
7,Total Arsenic (As),ug/L,10,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Arsenic (As)
7,Total Arsenic (As),ug/L,10,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Arsenic (As)
7,Total Arsenic (As),ug/L,10,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Arsenic (As)
7,Total Arsenic (As),ug/L,10,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Arsenic (As)
7,Total Barium (Ba),ug/L,1000,NA,NA,WESTLEECH,3,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Barium (Ba)
7,Total Barium (Ba),ug/L,1000,NA,NA,WEEKSOUT,3.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Barium (Ba)
7,Total Barium (Ba),ug/L,1000,NA,NA,TUNNEL,2.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Barium (Ba)
7,Total Barium (Ba),ug/L,1000,NA,NA,LEECHHEAD,2.9,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Barium (Ba)
7,Total Barium (Ba),ug/L,1000,NA,NA,CRAGGCREEK,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Barium (Ba)
7,Total Barium (Ba),ug/L,1000,NA,NA,CHRISCREEK,1.9,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Barium (Ba)
7,Total Beryllium (Be),ug/L,NA,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Beryllium (Be)
7,Total Beryllium (Be),ug/L,NA,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Beryllium (Be)
7,Total Beryllium (Be),ug/L,NA,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Beryllium (Be)
7,Total Beryllium (Be),ug/L,NA,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Beryllium (Be)
7,Total Beryllium (Be),ug/L,NA,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Beryllium (Be)
7,Total Beryllium (Be),ug/L,NA,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Beryllium (Be)
7,Total Bismuth (Bi),ug/L,NA,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Bismuth (Bi)
7,Total Bismuth (Bi),ug/L,NA,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Bismuth (Bi)
7,Total Bismuth (Bi),ug/L,NA,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Bismuth (Bi)
7,Total Bismuth (Bi),ug/L,NA,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Bismuth (Bi)
7,Total Bismuth (Bi),ug/L,NA,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Bismuth (Bi)
7,Total Bismuth (Bi),ug/L,NA,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Bismuth (Bi)
7,Total Boron (B),ug/L,5000,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Boron (B)
7,Total Boron (B),ug/L,5000,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Boron (B)
7,Total Boron (B),ug/L,5000,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Boron (B)
7,Total Boron (B),ug/L,5000,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Boron (B)
7,Total Boron (B),ug/L,5000,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Boron (B)
7,Total Boron (B),ug/L,5000,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Boron (B)
7,Total Cadmium (Cd),ug/L,5,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Cadmium (Cd)
7,Total Cadmium (Cd),ug/L,5,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Cadmium (Cd)
7,Total Cadmium (Cd),ug/L,5,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Cadmium (Cd)
7,Total Cadmium (Cd),ug/L,5,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Cadmium (Cd)
7,Total Cadmium (Cd),ug/L,5,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Cadmium (Cd)
7,Total Cadmium (Cd),ug/L,5,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Cadmium (Cd)
7,Total Chromium (Cr),ug/L,50,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Chromium (Cr)
7,Total Chromium (Cr),ug/L,50,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Chromium (Cr)
7,Total Chromium (Cr),ug/L,50,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Chromium (Cr)
7,Total Chromium (Cr),ug/L,50,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Chromium (Cr)
7,Total Chromium (Cr),ug/L,50,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Chromium (Cr)
7,Total Chromium (Cr),ug/L,50,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Chromium (Cr)
7,Total Cobalt (Co),ug/L,NA,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Cobalt (Co)
7,Total Cobalt (Co),ug/L,NA,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Cobalt (Co)
7,Total Cobalt (Co),ug/L,NA,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Cobalt (Co)
7,Total Cobalt (Co),ug/L,NA,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Cobalt (Co)
7,Total Cobalt (Co),ug/L,NA,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Cobalt (Co)
7,Total Cobalt (Co),ug/L,NA,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Cobalt (Co)
7,Total Copper (Cu),ug/L,NA,1000,NA,WESTLEECH,0.48,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Copper (Cu)
7,Total Copper (Cu),ug/L,NA,1000,NA,WEEKSOUT,1.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Copper (Cu)
7,Total Copper (Cu),ug/L,NA,1000,NA,TUNNEL,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Copper (Cu)
7,Total Copper (Cu),ug/L,NA,1000,NA,LEECHHEAD,0.64,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Copper (Cu)
7,Total Copper (Cu),ug/L,NA,1000,NA,CRAGGCREEK,0.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Copper (Cu)
7,Total Copper (Cu),ug/L,NA,1000,NA,CHRISCREEK,0.45,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Copper (Cu)
7,Total Iron (Fe),ug/L,NA,300,NA,WESTLEECH,24.5,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Iron (Fe)
7,Total Iron (Fe),ug/L,NA,300,NA,WEEKSOUT,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Iron (Fe)
7,Total Iron (Fe),ug/L,NA,300,NA,TUNNEL,32.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Iron (Fe)
7,Total Iron (Fe),ug/L,NA,300,NA,LEECHHEAD,68.2,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Iron (Fe)
7,Total Iron (Fe),ug/L,NA,300,NA,CRAGGCREEK,14.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Iron (Fe)
7,Total Iron (Fe),ug/L,NA,300,NA,CHRISCREEK,13.2,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Iron (Fe)
7,Total Lead (Pb),ug/L,5,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Lead (Pb)
7,Total Lead (Pb),ug/L,5,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Lead (Pb)
7,Total Lead (Pb),ug/L,5,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Lead (Pb)
7,Total Lead (Pb),ug/L,5,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Lead (Pb)
7,Total Lead (Pb),ug/L,5,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Lead (Pb)
7,Total Lead (Pb),ug/L,5,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Lead (Pb)
7,Total Manganese (Mn),ug/L,NA,50,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Manganese (Mn)
7,Total Manganese (Mn),ug/L,NA,50,NA,WEEKSOUT,7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Manganese (Mn)
7,Total Manganese (Mn),ug/L,NA,50,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Manganese (Mn)
7,Total Manganese (Mn),ug/L,NA,50,NA,LEECHHEAD,3.5,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Manganese (Mn)
7,Total Manganese (Mn),ug/L,NA,50,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Manganese (Mn)
7,Total Manganese (Mn),ug/L,NA,50,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Manganese (Mn)
7,Total Molybdenum (Mo),ug/L,NA,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Molybdenum (Mo)
7,Total Molybdenum (Mo),ug/L,NA,NA,NA,WEEKSOUT,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,WEEKSOUT,Total Molybdenum (Mo)
7,Total Molybdenum (Mo),ug/L,NA,NA,NA,TUNNEL,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TUNNEL,Total Molybdenum (Mo)
7,Total Molybdenum (Mo),ug/L,NA,NA,NA,LEECHHEAD,NA,6.033,Grab,Grab,2019-04-10T18:15:00Z,118,DOC,2019-04-10T18:15:00Z,118,0,0.254,8.949,7.306,NaN,NaN,2019-04-10T18:15:00Z,118,21.490949999999998,22.2637,5.2189,1.0004103724216613,4.265975588725594,2019-04-11,late wet [Jan-May],wet,NaN,LEECHHEAD,Total Molybdenum (Mo)
7,Total Molybdenum (Mo),ug/L,NA,NA,NA,CRAGGCREEK,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CRAGGCREEK,Total Molybdenum (Mo)
7,Total Molybdenum (Mo),ug/L,NA,NA,NA,CHRISCREEK,NA,2.367,Grab,Grab,2019-04-10T20:15:00Z,25,DOC,2019-04-10T20:15:00Z,25,0,0,3.978,3.321,NaN,NaN,2019-04-10T20:15:00Z,25,9.55565,9.9271,2.373,1.0018927203102852,4.183354403708385,2019-04-11,late wet [Jan-May],wet,NaN,CHRISCREEK,Total Molybdenum (Mo)
7,Total Nickel (Ni),ug/L,NA,NA,NA,WESTLEECH,NA,3.218,Grab,Grab,2019-04-11T17:45:00Z,30,DOC,2019-04-11T17:45:00Z,30,0,0.104,5.82,4.817,NaN,NaN,2019-04-11T17:45:00Z,30,13.773700000000002,14.27,3.3472,1.0010859298010761,4.2632648183556405,2019-04-11,late wet [Jan-May],wet,NaN,WESTLEECH,Total Nickel (Ni)
