trip,NPOC_ppm,site,sample_type,sample,dt_sampled.x,fillStage_cm.x,analysis,dt_sampled.y,fillStage_cm.y,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,dt_sampled,fillStage_cm,pseudo254,Abs_250,Abs_365,SlopeRatio,E2E3,trip_end,three_seasons,two_seasons,SUVA
18,7.569,Judge-crk,Grab,Treatability,2019-11-12T23:00:00Z,NA,DOC,2019-11-12T23:00:00Z,NA,0,0.32925,10.076,8.441,20.587500000000002,0.3695,2019-11-12T23:00:00Z,NA,15.758049999999999,16.344,3.5824,1.0002137033862906,4.562304600267978,2019-11-15,early wet [Oct-Dec],wet,2.7199762187871586
18,7.438,Judge-crk,Grab,Treatability,2019-11-12T23:00:00Z,NA,DOC,2019-11-12T23:00:00Z,NA,0,0.32925,10.076,8.441,20.587500000000002,0.3695,2019-11-12T23:00:00Z,NA,15.758049999999999,16.344,3.5824,1.0002137033862906,4.562304600267978,2019-11-15,early wet [Oct-Dec],wet,2.7678811508470025
18,2.39,Rithet,Grab,Treatability,2019-11-12T22:00:00Z,NA,DOC,2019-11-12T22:00:00Z,NA,0,0,4.0135000000000005,3.4139999999999997,8.327,0.20650000000000002,2019-11-12T22:00:00Z,NA,32.565525,34.007400000000004,7.3233999999999995,0.9997648348312979,4.643662779583255,2019-11-15,early wet [Oct-Dec],wet,3.4841004184100415
18,2.283,Rithet,Grab,Treatability,2019-11-12T22:00:00Z,NA,DOC,2019-11-12T22:00:00Z,NA,0,0,4.0135000000000005,3.4139999999999997,8.327,0.20650000000000002,2019-11-12T22:00:00Z,NA,32.565525,34.007400000000004,7.3233999999999995,0.9997648348312979,4.643662779583255,2019-11-15,early wet [Oct-Dec],wet,3.647393780113885
18,2.528,Rithet,Grab,Grab,2019-11-14T08:00:00Z,NA,DOC,2019-11-14T08:00:00Z,NA,0,0.07,4.542,3.939,9.607,0.211,2019-11-14T08:00:00Z,NA,9.60605,9.9085,2.3368,1.0013813612248474,4.240200273878808,2019-11-15,early wet [Oct-Dec],wet,3.8002373417721516
18,3.102,Deception-res,Grab,Treatability,2019-11-12T18:00:00Z,NA,DOC,2019-11-12T18:00:00Z,NA,0,0,4.479,3.7969999999999997,9.261,0.20500000000000002,2019-11-12T18:00:00Z,NA,10.309199999999999,10.654900000000001,2.4078999999999997,1.0011013841107257,4.4249761202707765,2019-11-15,early wet [Oct-Dec],wet,2.985493230174081
18,3.124,Deception-res,Grab,Treatability,2019-11-12T18:00:00Z,NA,DOC,2019-11-12T18:00:00Z,NA,0,0,4.479,3.7969999999999997,9.261,0.20500000000000002,2019-11-12T18:00:00Z,NA,10.309199999999999,10.654900000000001,2.4078999999999997,1.0011013841107257,4.4249761202707765,2019-11-15,early wet [Oct-Dec],wet,2.9644686299615874
18,2.164,Deception-crk,Grab,Grab,2019-11-12T18:30:00Z,NA,DOC,2019-11-12T18:30:00Z,NA,0,0,3.593,3.156,7.698,0.195,2019-11-12T18:30:00Z,NA,10.738399999999999,11.011,2.5554,1.001536252691262,4.308914455662518,2019-11-15,early wet [Oct-Dec],wet,3.557301293900185
18,0.65,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15,early wet [Oct-Dec],wet,NA
18,6.128,Lab,QA-QC,Cal-Ver,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15,early wet [Oct-Dec],wet,NA
18,0.5701,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15,early wet [Oct-Dec],wet,NA
18,0.6102,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15,early wet [Oct-Dec],wet,NA
19,5.83,Rithet,Grab,Grab,2019-11-22T22:30:00Z,NA,DOC,2019-11-22T22:30:00Z,NA,0,0.022,4.225,3.704,9.035,0.179,2019-11-22T22:30:00Z,NA,10.16215,10.5319,2.1697,1.003450552907678,4.854081209383786,2019-11-22,early wet [Oct-Dec],wet,1.5497427101200687
19,9.512,Jarvis,Grab,Grab,2019-11-22T22:00:00Z,NA,DOC,2019-11-22T22:00:00Z,NA,0,0.775,17.302,14.257,34.773,0.585,2019-11-22T22:00:00Z,NA,41.29805,43.183,9.5697,1.0002392142448042,4.512471655328799,2019-11-22,early wet [Oct-Dec],wet,3.655698065601346
19,4.894,Lazar,Grab,Grab,2019-11-22T21:30:00Z,NA,DOC,2019-11-22T21:30:00Z,NA,0,0.18,8.116,6.963,16.984,0.3,2019-11-22T21:30:00Z,NA,19.482999999999997,20.2144,4.1927,1.000858536701128,4.821332315691559,2019-11-22,early wet [Oct-Dec],wet,3.470371883939518
19,9.016,Weeks-out,Grab,Grab,2019-11-22T20:30:00Z,NA,DOC,2019-11-22T20:30:00Z,NA,0,0.709,17.379,14.069,34.314,0.573,2019-11-22T20:30:00Z,NA,41.45525,43.455,9.8135,1.0002491038333483,4.428083762164365,2019-11-22,early wet [Oct-Dec],wet,3.8059006211180124
19,10.06,Weeks-out,Rack,L1,NA,49,DOC,NA,49,0,0.791,19.438,15.792,38.516,0.641,NA,49,46.31895,48.5729,10.9349,1.0000261374203698,4.442006785613037,2019-11-22,early wet [Oct-Dec],wet,3.8286282306163018
19,10.1,Weeks-out,Rack,L2,NA,63,DOC,NA,63,0,0.766,19.096,15.286,37.283,0.595,NA,63,45.48095,47.7882,10.8722,0.9999869054803959,4.3954489431761745,2019-11-22,early wet [Oct-Dec],wet,3.6913861386138618
19,10.62,Weeks-out,Rack,L3,NA,79,DOC,NA,79,0,0.77,20.276,16.324,39.816,0.642,NA,79,48.385400000000004,50.6851,11.559,1.0000748073176682,4.384903538368371,2019-11-22,early wet [Oct-Dec],wet,3.7491525423728818
19,2.822,Chris-crk,Grab,Grab,2019-11-22T21:00:00Z,25,DOC,2019-11-22T21:00:00Z,25,0,0,4.403,3.87,9.439,0.187,2019-11-22T21:00:00Z,25,10.6033,10.9504,2.2622,1.0035095091653343,4.840597648306958,2019-11-22,early wet [Oct-Dec],wet,3.3447909284195605
19,5.634,Chris-crk,Rack,L1,NA,28,DOC,NA,28,0,0.393,9.58,7.981,19.466,0.347,NA,28,22.9861,23.9778,5.1895,0.9993290187398762,4.620445129588592,2019-11-22,early wet [Oct-Dec],wet,3.45509407170749
19,6.746,Chris-crk,Rack,L2,NA,37,DOC,NA,37,0,0.577,11.714,9.632,23.493,0.389,NA,37,28.0665,29.3434,6.4098,0.9992244820946109,4.577896346219851,2019-11-22,early wet [Oct-Dec],wet,3.482508152979543
19,6.761,Leech-head,Grab,Grab,2019-11-22T19:50:00Z,115,DOC,2019-11-22T19:50:00Z,115,0,0.411,12.515,10.331,25.197,0.427,2019-11-22T19:50:00Z,115,30.028100000000002,31.2189,6.8889,1.0000644073065794,4.531768497147586,2019-11-22,early wet [Oct-Dec],wet,3.7268155598284274
19,7.262,Leech-head,Rack,L1,NA,105,DOC,NA,105,0,0.524,13.799,11.194,27.303,0.458,NA,105,33.06395,34.5011,7.8475,1.000149078251319,4.396444727620262,2019-11-22,early wet [Oct-Dec],wet,3.759708069402369
19,8.115,Leech-head,Rack,L2,NA,117,DOC,NA,117,0,0.711,14.425,11.904,29.034,0.489,NA,117,34.49395,36.1536,7.8083,0.9997250255313178,4.630149968623131,2019-11-22,early wet [Oct-Dec],wet,3.577818853974122
19,4.02,Cragg-crk,Grab,Grab,2019-11-22T19:00:00Z,37,DOC,2019-11-22T19:00:00Z,37,0,0.069,6.527,5.708,13.921,0.257,2019-11-22T19:00:00Z,37,15.682649999999999,16.2463,3.2831,1.0018931687005304,4.948463342572569,2019-11-22,early wet [Oct-Dec],wet,3.4629353233830846
19,3.528,Cragg-crk,Rack,L1,NA,24,DOC,NA,24,0,0.084,5.752,4.975,12.135,0.228,NA,24,13.8284,14.3386,2.9844,1.0014889247765888,4.804516820801501,2019-11-22,early wet [Oct-Dec],wet,3.439625850340136
19,4.624,Cragg-crk,Rack,L2,NA,41,DOC,NA,41,0,0.364,8.25,6.99,17.049,0.288,NA,41,19.79185,20.6121,4.2755,1.000158758536078,4.820980002338908,2019-11-22,early wet [Oct-Dec],wet,3.687067474048443
19,6.778,Cragg-crk,Rack,L3,NA,60,DOC,NA,60,0,0.635,11.603,9.773,23.835,0.394,NA,60,27.82635,29.0142,6.0896,0.9993509067626845,4.764549395691014,2019-11-22,early wet [Oct-Dec],wet,3.5165240483918563
19,3.728,West-Leech,Grab,Grab,2019-11-22T16:45:00Z,28,DOC,2019-11-22T16:45:00Z,28,0,0.06,6.559,5.691,13.879,0.28,2019-11-22T16:45:00Z,28,15.77035,16.3199,3.5073,1.0016635786680208,4.653123485302085,2019-11-22,early wet [Oct-Dec],wet,3.722907725321888
19,4.485,West-Leech,Rack,L1,NA,27,DOC,NA,27,0,0.214,8.33,6.959,16.973,0.33,NA,27,19.99935,20.7704,4.6172,1.0002313052856195,4.498483929654335,2019-11-22,early wet [Oct-Dec],wet,3.7843924191750276
19,6.391,West-Leech,Rack,L2,NA,47,DOC,NA,47,0,0.572,12.252,9.935,24.232,0.447,NA,47,29.311349999999997,30.6409,7.0325,0.9995017853781955,4.357042303590473,2019-11-22,early wet [Oct-Dec],wet,3.79158191206384
19,8.296,West-Leech,Rack,L3,NA,67,DOC,NA,67,0,0.84,15.764,12.783,31.178,0.541,NA,67,37.6819,39.4413,8.987,0.9995728146837786,4.38870590853455,2019-11-22,early wet [Oct-Dec],wet,3.7581967213114758
19,9.479,West-Leech,Rack,L4,NA,84,DOC,NA,84,1.279,0.721,16.016,12.68,30.927,0.514,NA,84,38.2868,40.0785,9.5018,NA,4.217990275526742,2019-11-22,early wet [Oct-Dec],wet,3.262685937335162
19,4.31,Tunnel,Grab,Grab,2019-11-22T18:00:00Z,23,DOC,2019-11-22T18:00:00Z,23,0,0.136,7.503,6.382,15.565,0.286,2019-11-22T18:00:00Z,23,18.0354,18.6809,4,1.0007535784542105,4.670225,2019-11-22,early wet [Oct-Dec],wet,3.6113689095127612
19,6.843,Tunnel,Rack,L1,NA,19,DOC,NA,19,0,0.505,11.777,9.723,23.716,0.411,NA,19,28.268700000000003,29.4242,6.4411,0.999951191246345,4.568194873546444,2019-11-22,early wet [Oct-Dec],wet,3.4657314043548153
19,5.372,Tunnel,Rack,L2,NA,35,DOC,NA,35,0,0.372,9.951,8.104,19.766,0.379,NA,35,23.887050000000002,24.8128,5.7875,0.9996525275879888,4.287308855291577,2019-11-22,early wet [Oct-Dec],wet,3.6794489947877884
19,6.39,Tunnel,Rack,L3,NA,54,DOC,NA,54,0,0.518,11.766,9.573,23.348,0.441,NA,54,28.194499999999998,29.3978,6.7603,0.9994439952863674,4.348593997307812,2019-11-22,early wet [Oct-Dec],wet,3.653834115805947
19,9.024,Tunnel,Rack,L4,NA,70,DOC,NA,70,0,0.669,13.811,11.165,27.232,0.482,NA,70,33.0838,34.604,7.9388,0.9992584833165211,4.358845165516199,2019-11-22,early wet [Oct-Dec],wet,3.017730496453901
19,7.584,Tunnel,Rack,L5,NA,86,DOC,NA,86,2.353,0.673,14.465,11.447,27.92,0.482,NA,86,34.606300000000005,36.1148,8.7611,NA,4.1221764390316284,2019-11-22,early wet [Oct-Dec],wet,3.6814345991561184
19,0.6061,Lab,QA-QC,tap-water,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-22,early wet [Oct-Dec],wet,NA
19,0.4427,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-22,early wet [Oct-Dec],wet,NA
2,16.81,Weeks-out,Rack,L1,NA,30,DOC,NA,30,0,0.675,19.923,15.735,NaN,NaN,NA,30,32.786699999999996,33.1768,26.7107,1.0003722062333908,1.2420790170231406,2018-11-07,early wet [Oct-Dec],wet,NaN
2,19.07,Weeks-out,Rack,L2,NA,35,DOC,NA,35,0,0.634,17.601,13.985,NaN,NaN,NA,35,47.5355,50.0763,11.5706,0.9999581564427426,4.327891379876584,2018-11-07,early wet [Oct-Dec],wet,NaN
2,11.74,Weeks-out,Rack,L3,NA,40,DOC,NA,40,0,0.749,15.616,12.323,NaN,NaN,NA,40,42.05205,44.049,10.145,1.0000420995970356,4.341941843272548,2018-11-07,early wet [Oct-Dec],wet,NaN
2,12.93,Weeks-out,Rack,L4,NA,45,DOC,NA,45,0,0.709,16.803,13.264,NaN,NaN,NA,45,37.331649999999996,39.0322,9.0442,1.0000606592259293,4.315716149576525,2018-11-07,early wet [Oct-Dec],wet,NaN
2,12.32,Weeks-out,Rack,L5,NA,50,DOC,NA,50,0,NaN,NaN,NaN,NaN,NaN,NA,50,40.1659,41.9658,9.6529,1.000007723647403,4.3474810678656155,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.66,Weeks-out,Grab,Grab,2018-11-06T21:55:00Z,NA,DOC,2018-11-06T21:55:00Z,NA,0,0.538,16.339,13.075,NaN,NaN,2018-11-06T21:55:00Z,NA,21.104300000000002,21.885,5.0228,1.000315062382503,4.357131480449152,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.305,Leech-head,Rack,L1,NA,80,DOC,NA,80,0,0.56,12.67,10.007,NaN,NaN,NA,80,62.313500000000005,67.3561,15.665,0.9998111881703611,4.299782955633578,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.335,Leech-head,Rack,L2,NA,90,DOC,NA,90,0.344,0.867,13.91,11.038,NaN,NaN,NA,90,30.3597,31.6887,7.5571,NA,4.193235500390362,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.306,Leech-head,Rack,L3,NA,100,DOC,NA,100,0,0.641,13.868,11.084,NaN,NaN,NA,100,33.269800000000004,34.8427,8.1913,0.9992882755756672,4.25362274608426,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.406,Leech-head,Rack,L4,NA,110,DOC,NA,110,0,0.621,13.978,11.256,NaN,NaN,NA,110,33.20035,34.6345,8.0087,0.9997706432462878,4.3246094871826894,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.3,Leech-head,Rack,L5,NA,120,DOC,NA,120,0,0.778,15.382,12.267,NaN,NaN,NA,120,33.47825,34.9505,8.0078,0.9998040472777628,4.364557056869552,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.702,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,DOC,2018-11-06T20:20:00Z,NA,0,0.496,13.972,11.229,NaN,NaN,2018-11-06T20:20:00Z,NA,36.773849999999996,38.4381,8.8504,0.9998424807317422,4.343091837657055,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.411,Chris-crk,Rack,L1,NA,30,DOC,NA,30,0,0.252,8.861,7.147,NaN,NaN,NA,30,33.51665,34.8218,7.9955,1.0001024515996642,4.355174785817023,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.486,Chris-crk,Rack,L2,NA,35,DOC,NA,35,0,0.344,10.014,8.04,NaN,NaN,NA,35,21.26695,22.0896,5.0748,0.9995749002762304,4.352802080870182,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.157,Chris-crk,Rack,L3,NA,45,DOC,NA,45,0,0.521,11.884,9.356,NaN,NaN,NA,45,24.01955,25.0053,5.8095,0.9994835391838296,4.3042086238058355,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.041,Chris-crk,Rack,L4,NA,55,DOC,NA,55,0,0.403,10.784,8.635,NaN,NaN,NA,55,28.472,29.7431,7.0279,0.9992210128097118,4.232146160303931,2018-11-07,early wet [Oct-Dec],wet,NaN
2,3.827,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,DOC,2018-11-06T17:05:00Z,NA,0,0.027,6.198,5.137,NaN,NaN,2018-11-06T17:05:00Z,NA,25.857999999999997,26.9426,6.1469,0.9993637704574427,4.38311994663977,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.07,Cragg-crk,Rack,L1,NA,22,DOC,NA,22,0,0.41,7.065,5.588,NaN,NaN,NA,22,14.9096,15.409,3.5268,1.0010606110620182,4.369116479528184,2018-11-07,early wet [Oct-Dec],wet,NaN
2,6.541,Cragg-crk,Rack,L2,NA,35,DOC,NA,35,0,0.696,9.076,7.292,NaN,NaN,NA,35,16.9426,17.6466,4.2515,0.9993295812645016,4.150676231918147,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.087,Cragg-crk,Rack,L3,NA,45,DOC,NA,45,0,0.625,10.915,9.02,NaN,NaN,NA,45,21.7504,22.6996,5.181,0.9989479306083021,4.3813163481953294,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.219,Cragg-crk,Rack,L4,NA,50,DOC,NA,50,0,0.657,11.478,9.407,NaN,NaN,NA,50,26.160249999999998,27.2852,5.85,0.9993905319007352,4.664136752136752,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.152,Cragg-crk,Rack,L5,NA,75,DOC,NA,75,0,0.53,12.117,9.871,NaN,NaN,NA,75,27.50815,28.6928,6.199,0.9996083822241805,4.62861751895467,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.232,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,DOC,2018-11-06T16:30:00Z,NA,0,0.149,8.044,6.621,NaN,NaN,2018-11-06T16:30:00Z,NA,29.06075,30.2647,6.7757,0.9997551458759877,4.466652891952124,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.483,West-Leech,Rack,L1,NA,40,DOC,NA,40,0.459,0.67,14.308,11.211,NaN,NaN,NA,40,19.32405,20.0043,4.4641,NA,4.481149615824018,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.36,West-Leech,Rack,L2,NA,45,DOC,NA,45,0.123,0.826,15.399,12.238,NaN,NaN,NA,45,34.24295,35.8168,8.6672,NA,4.132453387483848,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.526,West-Leech,Rack,L3,NA,56,DOC,NA,56,0,0.473,11.979,9.502,NaN,NaN,NA,56,36.81315,38.5188,9.1561,0.9997276080362906,4.206900317820906,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.95,West-Leech,Rack,L4,NA,69,DOC,NA,69,0,0.511,13.344,10.507,NaN,NaN,NA,69,28.6911,29.8814,7.0682,0.9999074950193682,4.227582694321043,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.726,West-Leech,Rack,L5,NA,75,DOC,NA,75,0.955,0.547,13.504,10.544,NaN,NaN,NA,75,31.9345,33.3139,7.967,NA,4.1814861302874355,2018-11-07,early wet [Oct-Dec],wet,NaN
2,4.635,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,DOC,2018-11-07T17:00:00Z,NA,0,0.114,8.005,6.598,NaN,NaN,2018-11-07T17:00:00Z,NA,32.35165,33.6866,8.397,0.9995681401604924,4.011742288912707,2018-11-07,early wet [Oct-Dec],wet,NaN
2,3.605,Weeks-Lake,Grab,Grab,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
2,5.573,Leech-downstreamconf,Grab,Grab,NA,NA,DOC,NA,NA,0,0.1935,8.789,7.1545000000000005,NaN,NaN,NA,NA,18.725675000000003,19.39465,4.5515,1.0002474331379558,4.261155662968252,2018-11-07,early wet [Oct-Dec],wet,NaN
2,3.609,West-Jordan,Grab,Grab,NA,NA,DOC,NA,NA,0,0.006,6.411,5.033,NaN,NaN,NA,NA,21.1019,21.8762,4.9635,1.0002851936961676,4.40741412309862,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.66,Jarvis,Grab,Grab,NA,NA,DOC,NA,NA,0,0.62,17.378,13.993,NaN,NaN,NA,NA,15.41345,15.9351,4.0424,1.0005514128375304,3.9419899069859494,2018-11-07,early wet [Oct-Dec],wet,NaN
2,15.12,W.trib-to-Weeks,Grab,Grab,NA,NA,DOC,NA,NA,0,NaN,NaN,NaN,NaN,NaN,NA,NA,41.44135,43.2584,10.0019,1.000139157659662,4.325018246533159,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.343,Boneyard,Grab,Grab,NA,NA,DOC,NA,NA,0,0.234,9.693,7.859,NaN,NaN,NA,NA,56.6896,60.2226,14.12,1.0000244123821707,4.265056657223797,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.357,Weeks-Gate,Grab,Grab,NA,NA,DOC,NA,NA,0,0.538,13.802,11.227,NaN,NaN,NA,NA,23.27735,24.1328,5.4973,1.000339453528296,4.389936878103796,2018-11-07,early wet [Oct-Dec],wet,NaN
2,6.225,Weeks-Lk-SE,Grab,Grab,NA,NA,DOC,NA,NA,0,0.346,9.889,7.81,NaN,NaN,NA,NA,33.089600000000004,34.4457,7.8234,1.0001766434775758,4.40290666462152,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.325,Leech-downstreamconf,Grab,Grab,NA,NA,DOC,NA,NA,0,0.1935,8.789,7.1545000000000005,NaN,NaN,NA,NA,18.725675000000003,19.39465,4.5515,1.0002474331379558,4.261155662968252,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.588,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
2,14.41,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
2,0.3997,Lab,QA-QC,RO_pH<2,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
2,0.5614,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
20,4.261,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,DOC,2019-11-12T08:00:00Z,NA,0,0.008,5.574,4.539,11.07,0.225,2019-11-12T08:00:00Z,NA,13.3872,13.8706,3.311,1.0002957248148174,4.1892479613409845,2019-12-16,early wet [Oct-Dec],wet,2.5979816944379253
20,1.927,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,DOC,2019-11-12T08:00:00Z,NA,0,0,3.946,3.187,7.773,0.196,2019-11-12T08:00:00Z,NA,9.477599999999999,9.8026,2.6032,1.001134041079676,3.76559618930547,2019-12-16,early wet [Oct-Dec],wet,4.033731188375714
20,1.786,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,DOC,2019-11-12T08:00:00Z,NA,0,0,3.686,2.987,7.285,0.198,2019-11-12T08:00:00Z,NA,8.8601,9.1462,2.4818,1.0009915877269646,3.68530904988315,2019-12-16,early wet [Oct-Dec],wet,4.078947368421052
20,3.13,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,DOC,2019-11-12T08:00:00Z,NA,0,0,5.761,4.676,11.404,0.264,2019-11-12T08:00:00Z,NA,13.8419,14.3447,3.5813,1.0003911566185573,4.005444950157764,2019-12-16,early wet [Oct-Dec],wet,3.643450479233227
20,1.698,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,DOC,2019-11-12T08:00:00Z,NA,0,0,3.536,2.872,7.005,0.188,2019-11-12T08:00:00Z,NA,8.500250000000001,8.7969,2.2909,1.0015068641090252,3.8399319044916846,2019-12-16,early wet [Oct-Dec],wet,4.125441696113074
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T18:25:00Z,NA,0,0.271,9.38,7.797,19.016,0.339,2019-12-13T18:25:00Z,NA,22.513550000000002,23.3864,5.2439,0.5328232827594279,4.459734167318217,2019-12-16,early wet [Oct-Dec],wet,3.5683993244511165
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T18:25:00Z,NA,0,0.271,9.38,7.797,19.016,0.339,2019-12-13T22:45:00Z,NA,21.762349999999998,22.5848,5.0038,0.5328232827594279,4.513529717414765,2019-12-16,early wet [Oct-Dec],wet,3.5683993244511165
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T18:25:00Z,NA,0,0.271,9.38,7.797,19.016,0.339,2019-12-16T19:00:00Z,36,16.94755,17.5762,3.9353,0.5328232827594279,4.466292277590019,2019-12-16,early wet [Oct-Dec],wet,3.5683993244511165
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T18:25:00Z,NA,0,0.271,9.38,7.797,19.016,0.339,2019-12-18T18:30:00Z,34,16.006050000000002,16.5429,3.6973,0.5328232827594279,4.474319097719958,2019-12-16,early wet [Oct-Dec],wet,3.5683993244511165
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T22:45:00Z,NA,0,0.243,9.065,7.551,18.416,0.321,2019-12-13T18:25:00Z,NA,22.513550000000002,23.3864,5.2439,0.5328232827594279,4.459734167318217,2019-12-16,early wet [Oct-Dec],wet,3.455807843873147
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T22:45:00Z,NA,0,0.243,9.065,7.551,18.416,0.321,2019-12-13T22:45:00Z,NA,21.762349999999998,22.5848,5.0038,0.5328232827594279,4.513529717414765,2019-12-16,early wet [Oct-Dec],wet,3.455807843873147
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T22:45:00Z,NA,0,0.243,9.065,7.551,18.416,0.321,2019-12-16T19:00:00Z,36,16.94755,17.5762,3.9353,0.5328232827594279,4.466292277590019,2019-12-16,early wet [Oct-Dec],wet,3.455807843873147
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-13T22:45:00Z,NA,0,0.243,9.065,7.551,18.416,0.321,2019-12-18T18:30:00Z,34,16.006050000000002,16.5429,3.6973,0.5328232827594279,4.474319097719958,2019-12-16,early wet [Oct-Dec],wet,3.455807843873147
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-16T19:00:00Z,36,0,0.103,7.059,5.911,14.418,0.275,2019-12-13T18:25:00Z,NA,22.513550000000002,23.3864,5.2439,0.5328232827594279,4.459734167318217,2019-12-16,early wet [Oct-Dec],wet,2.7055732782886093
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-16T19:00:00Z,36,0,0.103,7.059,5.911,14.418,0.275,2019-12-13T22:45:00Z,NA,21.762349999999998,22.5848,5.0038,0.5328232827594279,4.513529717414765,2019-12-16,early wet [Oct-Dec],wet,2.7055732782886093
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,2019-12-16T19:00:00Z,36,0,0.103,7.059,5.911,14.418,0.275,2019-12-16T19:00:00Z,36,16.94755,17.5762,3.9353,0.5328232827594279,4.466292277590019,2019-12-16,early wet [Oct-Dec],wet,2.7055732782886093
