trip,site,sample_type,sample,dt_sampled,fillStage_cm,analyte,result
2,Leech-head,Rack,L4,NA,110,SAC254_Abs.m,NaN
2,Leech-head,Rack,L4,NA,110,SAC436_Abs.m,NaN
2,Leech-head,Rack,L5,NA,120,NPOC_ppm,10.3
2,Leech-head,Rack,L5,NA,120,Turbid.FTUeq,0
2,Leech-head,Rack,L5,NA,120,NO3.Neq_ppm,0.778
2,Leech-head,Rack,L5,NA,120,TOCeq_ppm,15.382
2,Leech-head,Rack,L5,NA,120,DOCeq_ppm,12.267
2,Leech-head,Rack,L5,NA,120,SAC254_Abs.m,NaN
2,Leech-head,Rack,L5,NA,120,SAC436_Abs.m,NaN
2,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,NPOC_ppm,8.702
2,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,Turbid.FTUeq,0
2,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,NO3.Neq_ppm,0.496
2,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,TOCeq_ppm,13.972
2,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,DOCeq_ppm,11.229
2,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,SAC254_Abs.m,NaN
2,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,SAC436_Abs.m,NaN
2,Chris-crk,Rack,L1,NA,30,NPOC_ppm,5.411
2,Chris-crk,Rack,L1,NA,30,Turbid.FTUeq,0
2,Chris-crk,Rack,L1,NA,30,NO3.Neq_ppm,0.252
2,Chris-crk,Rack,L1,NA,30,TOCeq_ppm,8.861
2,Chris-crk,Rack,L1,NA,30,DOCeq_ppm,7.147
2,Chris-crk,Rack,L1,NA,30,SAC254_Abs.m,NaN
2,Chris-crk,Rack,L1,NA,30,SAC436_Abs.m,NaN
2,Chris-crk,Rack,L2,NA,35,NPOC_ppm,7.486
2,Chris-crk,Rack,L2,NA,35,Turbid.FTUeq,0
2,Chris-crk,Rack,L2,NA,35,NO3.Neq_ppm,0.344
2,Chris-crk,Rack,L2,NA,35,TOCeq_ppm,10.014
2,Chris-crk,Rack,L2,NA,35,DOCeq_ppm,8.04
2,Chris-crk,Rack,L2,NA,35,SAC254_Abs.m,NaN
2,Chris-crk,Rack,L2,NA,35,SAC436_Abs.m,NaN
2,Chris-crk,Rack,L3,NA,45,NPOC_ppm,9.157
2,Chris-crk,Rack,L3,NA,45,Turbid.FTUeq,0
2,Chris-crk,Rack,L3,NA,45,NO3.Neq_ppm,0.521
2,Chris-crk,Rack,L3,NA,45,TOCeq_ppm,11.884
2,Chris-crk,Rack,L3,NA,45,DOCeq_ppm,9.356
2,Chris-crk,Rack,L3,NA,45,SAC254_Abs.m,NaN
2,Chris-crk,Rack,L3,NA,45,SAC436_Abs.m,NaN
2,Chris-crk,Rack,L4,NA,55,NPOC_ppm,7.041
2,Chris-crk,Rack,L4,NA,55,Turbid.FTUeq,0
2,Chris-crk,Rack,L4,NA,55,NO3.Neq_ppm,0.403
2,Chris-crk,Rack,L4,NA,55,TOCeq_ppm,10.784
2,Chris-crk,Rack,L4,NA,55,DOCeq_ppm,8.635
2,Chris-crk,Rack,L4,NA,55,SAC254_Abs.m,NaN
2,Chris-crk,Rack,L4,NA,55,SAC436_Abs.m,NaN
2,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,NPOC_ppm,3.827
2,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,Turbid.FTUeq,0
2,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,NO3.Neq_ppm,0.027
2,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,TOCeq_ppm,6.198
2,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,DOCeq_ppm,5.137
2,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,SAC254_Abs.m,NaN
2,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,SAC436_Abs.m,NaN
2,Cragg-crk,Rack,L1,NA,22,NPOC_ppm,5.07
2,Cragg-crk,Rack,L1,NA,22,Turbid.FTUeq,0
2,Cragg-crk,Rack,L1,NA,22,NO3.Neq_ppm,0.41
2,Cragg-crk,Rack,L1,NA,22,TOCeq_ppm,7.065
2,Cragg-crk,Rack,L1,NA,22,DOCeq_ppm,5.588
2,Cragg-crk,Rack,L1,NA,22,SAC254_Abs.m,NaN
2,Cragg-crk,Rack,L1,NA,22,SAC436_Abs.m,NaN
2,Cragg-crk,Rack,L2,NA,35,NPOC_ppm,6.541
2,Cragg-crk,Rack,L2,NA,35,Turbid.FTUeq,0
2,Cragg-crk,Rack,L2,NA,35,NO3.Neq_ppm,0.696
2,Cragg-crk,Rack,L2,NA,35,TOCeq_ppm,9.076
2,Cragg-crk,Rack,L2,NA,35,DOCeq_ppm,7.292
2,Cragg-crk,Rack,L2,NA,35,SAC254_Abs.m,NaN
2,Cragg-crk,Rack,L2,NA,35,SAC436_Abs.m,NaN
2,Cragg-crk,Rack,L3,NA,45,NPOC_ppm,8.087
2,Cragg-crk,Rack,L3,NA,45,Turbid.FTUeq,0
2,Cragg-crk,Rack,L3,NA,45,NO3.Neq_ppm,0.625
2,Cragg-crk,Rack,L3,NA,45,TOCeq_ppm,10.915
2,Cragg-crk,Rack,L3,NA,45,DOCeq_ppm,9.02
2,Cragg-crk,Rack,L3,NA,45,SAC254_Abs.m,NaN
2,Cragg-crk,Rack,L3,NA,45,SAC436_Abs.m,NaN
2,Cragg-crk,Rack,L4,NA,50,NPOC_ppm,8.219
2,Cragg-crk,Rack,L4,NA,50,Turbid.FTUeq,0
2,Cragg-crk,Rack,L4,NA,50,NO3.Neq_ppm,0.657
2,Cragg-crk,Rack,L4,NA,50,TOCeq_ppm,11.478
2,Cragg-crk,Rack,L4,NA,50,DOCeq_ppm,9.407
2,Cragg-crk,Rack,L4,NA,50,SAC254_Abs.m,NaN
2,Cragg-crk,Rack,L4,NA,50,SAC436_Abs.m,NaN
2,Cragg-crk,Rack,L5,NA,75,NPOC_ppm,8.152
2,Cragg-crk,Rack,L5,NA,75,Turbid.FTUeq,0
2,Cragg-crk,Rack,L5,NA,75,NO3.Neq_ppm,0.53
2,Cragg-crk,Rack,L5,NA,75,TOCeq_ppm,12.117
2,Cragg-crk,Rack,L5,NA,75,DOCeq_ppm,9.871
2,Cragg-crk,Rack,L5,NA,75,SAC254_Abs.m,NaN
2,Cragg-crk,Rack,L5,NA,75,SAC436_Abs.m,NaN
2,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,NPOC_ppm,5.232
2,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,Turbid.FTUeq,0
2,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,NO3.Neq_ppm,0.149
2,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,TOCeq_ppm,8.044
2,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,DOCeq_ppm,6.621
2,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,SAC254_Abs.m,NaN
2,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,SAC436_Abs.m,NaN
2,West-Leech,Rack,L1,NA,40,NPOC_ppm,9.483
2,West-Leech,Rack,L1,NA,40,Turbid.FTUeq,0.459
2,West-Leech,Rack,L1,NA,40,NO3.Neq_ppm,0.67
2,West-Leech,Rack,L1,NA,40,TOCeq_ppm,14.308
2,West-Leech,Rack,L1,NA,40,DOCeq_ppm,11.211
2,West-Leech,Rack,L1,NA,40,SAC254_Abs.m,NaN
2,West-Leech,Rack,L1,NA,40,SAC436_Abs.m,NaN
2,West-Leech,Rack,L2,NA,45,NPOC_ppm,10.36
2,West-Leech,Rack,L2,NA,45,Turbid.FTUeq,0.123
2,West-Leech,Rack,L2,NA,45,NO3.Neq_ppm,0.826
2,West-Leech,Rack,L2,NA,45,TOCeq_ppm,15.399
2,West-Leech,Rack,L2,NA,45,DOCeq_ppm,12.238
2,West-Leech,Rack,L2,NA,45,SAC254_Abs.m,NaN
2,West-Leech,Rack,L2,NA,45,SAC436_Abs.m,NaN
2,West-Leech,Rack,L3,NA,56,NPOC_ppm,7.526
2,West-Leech,Rack,L3,NA,56,Turbid.FTUeq,0
2,West-Leech,Rack,L3,NA,56,NO3.Neq_ppm,0.473
2,West-Leech,Rack,L3,NA,56,TOCeq_ppm,11.979
2,West-Leech,Rack,L3,NA,56,DOCeq_ppm,9.502
2,West-Leech,Rack,L3,NA,56,SAC254_Abs.m,NaN
2,West-Leech,Rack,L3,NA,56,SAC436_Abs.m,NaN
2,West-Leech,Rack,L4,NA,69,NPOC_ppm,10.95
2,West-Leech,Rack,L4,NA,69,Turbid.FTUeq,0
2,West-Leech,Rack,L4,NA,69,NO3.Neq_ppm,0.511
2,West-Leech,Rack,L4,NA,69,TOCeq_ppm,13.344
2,West-Leech,Rack,L4,NA,69,DOCeq_ppm,10.507
2,West-Leech,Rack,L4,NA,69,SAC254_Abs.m,NaN
2,West-Leech,Rack,L4,NA,69,SAC436_Abs.m,NaN
2,West-Leech,Rack,L5,NA,75,NPOC_ppm,8.726
2,West-Leech,Rack,L5,NA,75,Turbid.FTUeq,0.955
2,West-Leech,Rack,L5,NA,75,NO3.Neq_ppm,0.547
2,West-Leech,Rack,L5,NA,75,TOCeq_ppm,13.504
2,West-Leech,Rack,L5,NA,75,DOCeq_ppm,10.544
2,West-Leech,Rack,L5,NA,75,SAC254_Abs.m,NaN
2,West-Leech,Rack,L5,NA,75,SAC436_Abs.m,NaN
2,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,NPOC_ppm,4.635
2,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,Turbid.FTUeq,0
2,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,NO3.Neq_ppm,0.114
2,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,TOCeq_ppm,8.005
2,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,DOCeq_ppm,6.598
2,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,SAC254_Abs.m,NaN
2,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,SAC436_Abs.m,NaN
2,Weeks-Lk-NE,Grab,Grab,NA,NA,NPOC_ppm,3.605
2,Weeks-Lk-NE,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Weeks-Lk-NE,Grab,Grab,NA,NA,NO3.Neq_ppm,0.035
2,Weeks-Lk-NE,Grab,Grab,NA,NA,TOCeq_ppm,5.71
2,Weeks-Lk-NE,Grab,Grab,NA,NA,DOCeq_ppm,4.642
2,Weeks-Lk-NE,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Weeks-Lk-NE,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,NPOC_ppm,5.573
2,Leech-downstreamconf,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Leech-downstreamconf,Grab,Grab,NA,NA,NO3.Neq_ppm,0.207
2,Leech-downstreamconf,Grab,Grab,NA,NA,TOCeq_ppm,8.789
2,Leech-downstreamconf,Grab,Grab,NA,NA,DOCeq_ppm,7.168
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,NPOC_ppm,5.573
2,Leech-downstreamconf,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Leech-downstreamconf,Grab,Grab,NA,NA,NO3.Neq_ppm,0.18
2,Leech-downstreamconf,Grab,Grab,NA,NA,TOCeq_ppm,8.789
2,Leech-downstreamconf,Grab,Grab,NA,NA,DOCeq_ppm,7.141
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,West-Jordan,Grab,Grab,NA,NA,NPOC_ppm,3.609
2,West-Jordan,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,West-Jordan,Grab,Grab,NA,NA,NO3.Neq_ppm,0.006
2,West-Jordan,Grab,Grab,NA,NA,TOCeq_ppm,6.411
2,West-Jordan,Grab,Grab,NA,NA,DOCeq_ppm,5.033
2,West-Jordan,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,West-Jordan,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Jarvis,Grab,Grab,NA,NA,NPOC_ppm,10.66
2,Jarvis,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Jarvis,Grab,Grab,NA,NA,NO3.Neq_ppm,0.62
2,Jarvis,Grab,Grab,NA,NA,TOCeq_ppm,17.378
2,Jarvis,Grab,Grab,NA,NA,DOCeq_ppm,13.993
2,Jarvis,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Jarvis,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,W.trib-to-Weeks,Grab,Grab,NA,NA,NPOC_ppm,15.12
2,W.trib-to-Weeks,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,W.trib-to-Weeks,Grab,Grab,NA,NA,NO3.Neq_ppm,NaN
2,W.trib-to-Weeks,Grab,Grab,NA,NA,TOCeq_ppm,NaN
2,W.trib-to-Weeks,Grab,Grab,NA,NA,DOCeq_ppm,NaN
2,W.trib-to-Weeks,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,W.trib-to-Weeks,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Boneyard,Grab,Grab,NA,NA,NPOC_ppm,5.343
2,Boneyard,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Boneyard,Grab,Grab,NA,NA,NO3.Neq_ppm,0.234
2,Boneyard,Grab,Grab,NA,NA,TOCeq_ppm,9.693
2,Boneyard,Grab,Grab,NA,NA,DOCeq_ppm,7.859
2,Boneyard,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Boneyard,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Weeks-Gate,Grab,Grab,NA,NA,NPOC_ppm,8.357
2,Weeks-Gate,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Weeks-Gate,Grab,Grab,NA,NA,NO3.Neq_ppm,0.538
2,Weeks-Gate,Grab,Grab,NA,NA,TOCeq_ppm,13.802
2,Weeks-Gate,Grab,Grab,NA,NA,DOCeq_ppm,11.227
2,Weeks-Gate,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Weeks-Gate,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Weeks-Lk-SE,Grab,Grab,NA,NA,NPOC_ppm,6.225
2,Weeks-Lk-SE,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Weeks-Lk-SE,Grab,Grab,NA,NA,NO3.Neq_ppm,0.346
2,Weeks-Lk-SE,Grab,Grab,NA,NA,TOCeq_ppm,9.889
2,Weeks-Lk-SE,Grab,Grab,NA,NA,DOCeq_ppm,7.81
2,Weeks-Lk-SE,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Weeks-Lk-SE,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,NPOC_ppm,5.325
2,Leech-downstreamconf,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Leech-downstreamconf,Grab,Grab,NA,NA,NO3.Neq_ppm,0.207
2,Leech-downstreamconf,Grab,Grab,NA,NA,TOCeq_ppm,8.789
2,Leech-downstreamconf,Grab,Grab,NA,NA,DOCeq_ppm,7.168
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,NPOC_ppm,5.325
2,Leech-downstreamconf,Grab,Grab,NA,NA,Turbid.FTUeq,0
2,Leech-downstreamconf,Grab,Grab,NA,NA,NO3.Neq_ppm,0.18
2,Leech-downstreamconf,Grab,Grab,NA,NA,TOCeq_ppm,8.789
2,Leech-downstreamconf,Grab,Grab,NA,NA,DOCeq_ppm,7.141
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC254_Abs.m,NaN
2,Leech-downstreamconf,Grab,Grab,NA,NA,SAC436_Abs.m,NaN
2,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,NPOC_ppm,7.588
2,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,Turbid.FTUeq,NA
2,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,NO3.Neq_ppm,NA
2,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,TOCeq_ppm,NA
2,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,DOCeq_ppm,NA
2,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,SAC254_Abs.m,NA
2,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,SAC436_Abs.m,NA
2,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,NPOC_ppm,14.41
2,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,Turbid.FTUeq,NA
2,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,NO3.Neq_ppm,NA
2,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,TOCeq_ppm,NA
2,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,DOCeq_ppm,NA
2,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,SAC254_Abs.m,NA
2,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,SAC436_Abs.m,NA
2,Lab,QA-QC,RO_pH<2,NA,NA,NPOC_ppm,0.3997
2,Lab,QA-QC,RO_pH<2,NA,NA,Turbid.FTUeq,NA
2,Lab,QA-QC,RO_pH<2,NA,NA,NO3.Neq_ppm,NA
2,Lab,QA-QC,RO_pH<2,NA,NA,TOCeq_ppm,NA
2,Lab,QA-QC,RO_pH<2,NA,NA,DOCeq_ppm,NA
2,Lab,QA-QC,RO_pH<2,NA,NA,SAC254_Abs.m,NA
2,Lab,QA-QC,RO_pH<2,NA,NA,SAC436_Abs.m,NA
2,Lab,QA-QC,RO,NA,NA,NPOC_ppm,0.5614
2,Lab,QA-QC,RO,NA,NA,Turbid.FTUeq,NA
2,Lab,QA-QC,RO,NA,NA,NO3.Neq_ppm,NA
2,Lab,QA-QC,RO,NA,NA,TOCeq_ppm,NA
2,Lab,QA-QC,RO,NA,NA,DOCeq_ppm,NA
2,Lab,QA-QC,RO,NA,NA,SAC254_Abs.m,NA
2,Lab,QA-QC,RO,NA,NA,SAC436_Abs.m,NA
20,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,NPOC_ppm,4.261
20,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,Turbid.FTUeq,0
20,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,NO3.Neq_ppm,0.008
20,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,TOCeq_ppm,5.574
20,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,DOCeq_ppm,4.539
20,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,SAC254_Abs.m,11.07
20,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,SAC436_Abs.m,0.225
20,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,NPOC_ppm,1.927
20,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,Turbid.FTUeq,0
20,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,NO3.Neq_ppm,0
20,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,TOCeq_ppm,3.946
20,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,DOCeq_ppm,3.187
20,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,SAC254_Abs.m,7.773
20,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,SAC436_Abs.m,0.196
20,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,NPOC_ppm,1.786
20,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,Turbid.FTUeq,0
20,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,NO3.Neq_ppm,0
20,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,TOCeq_ppm,3.686
20,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,DOCeq_ppm,2.987
20,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,SAC254_Abs.m,7.285
20,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,SAC436_Abs.m,0.198
20,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,NPOC_ppm,3.13
20,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,Turbid.FTUeq,0
20,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,NO3.Neq_ppm,0
20,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,TOCeq_ppm,5.761
20,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,DOCeq_ppm,4.676
20,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,SAC254_Abs.m,11.404
20,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,SAC436_Abs.m,0.264
20,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,NPOC_ppm,1.698
20,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,Turbid.FTUeq,0
20,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,NO3.Neq_ppm,0
20,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,TOCeq_ppm,3.536
20,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,DOCeq_ppm,2.872
20,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,SAC254_Abs.m,7.005
20,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,SAC436_Abs.m,0.188
20,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,NPOC_ppm,5.329
20,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,Turbid.FTUeq,0
20,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,NO3.Neq_ppm,0.271
20,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,TOCeq_ppm,9.38
20,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOCeq_ppm,7.797
20,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,SAC254_Abs.m,19.016
20,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,SAC436_Abs.m,0.339
20,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,NPOC_ppm,5.118
20,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,Turbid.FTUeq,0
20,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,NO3.Neq_ppm,0.243
20,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,TOCeq_ppm,9.065
20,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,DOCeq_ppm,7.551
20,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,SAC254_Abs.m,18.416
20,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,SAC436_Abs.m,0.321
20,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,NPOC_ppm,3.996
20,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,Turbid.FTUeq,0
20,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,NO3.Neq_ppm,0.103
20,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,TOCeq_ppm,7.059
20,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,DOCeq_ppm,5.911
20,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,SAC254_Abs.m,14.418
20,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,SAC436_Abs.m,0.275
20,Tunnel,Rack,L1,NA,33,NPOC_ppm,3.752
20,Tunnel,Rack,L1,NA,33,Turbid.FTUeq,0
20,Tunnel,Rack,L1,NA,33,NO3.Neq_ppm,0.106
20,Tunnel,Rack,L1,NA,33,TOCeq_ppm,7.266
20,Tunnel,Rack,L1,NA,33,DOCeq_ppm,5.962
20,Tunnel,Rack,L1,NA,33,SAC254_Abs.m,14.542
20,Tunnel,Rack,L1,NA,33,SAC436_Abs.m,0.294
20,Tunnel,Rack,L2,NA,53,NPOC_ppm,5.286
20,Tunnel,Rack,L2,NA,53,Turbid.FTUeq,0
20,Tunnel,Rack,L2,NA,53,NO3.Neq_ppm,0.409
20,Tunnel,Rack,L2,NA,53,TOCeq_ppm,10.085
20,Tunnel,Rack,L2,NA,53,DOCeq_ppm,8.36
20,Tunnel,Rack,L2,NA,53,SAC254_Abs.m,20.39
20,Tunnel,Rack,L2,NA,53,SAC436_Abs.m,0.388
20,Tunnel,Rack,L3,NA,69,NPOC_ppm,5.648
20,Tunnel,Rack,L3,NA,69,Turbid.FTUeq,0
20,Tunnel,Rack,L3,NA,69,NO3.Neq_ppm,0.41
20,Tunnel,Rack,L3,NA,69,TOCeq_ppm,10.608
20,Tunnel,Rack,L3,NA,69,DOCeq_ppm,8.713
20,Tunnel,Rack,L3,NA,69,SAC254_Abs.m,21.251
20,Tunnel,Rack,L3,NA,69,SAC436_Abs.m,0.37
20,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,NPOC_ppm,3.668
20,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,Turbid.FTUeq,0
20,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,NO3.Neq_ppm,0.079
20,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,TOCeq_ppm,6.656
20,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,DOCeq_ppm,5.615
20,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,SAC254_Abs.m,13.696
20,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,SAC436_Abs.m,0.271
20,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,NPOC_ppm,3.722
20,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,Turbid.FTUeq,0
20,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,NO3.Neq_ppm,0.046
20,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,TOCeq_ppm,6.425
20,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,DOCeq_ppm,5.571
20,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,SAC254_Abs.m,13.589
20,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,SAC436_Abs.m,0.26
20,Cragg-crk,Rack,L1,NA,43,NPOC_ppm,4.297
20,Cragg-crk,Rack,L1,NA,43,Turbid.FTUeq,0
20,Cragg-crk,Rack,L1,NA,43,NO3.Neq_ppm,0.14
20,Cragg-crk,Rack,L1,NA,43,TOCeq_ppm,7.492
20,Cragg-crk,Rack,L1,NA,43,DOCeq_ppm,6.398
20,Cragg-crk,Rack,L1,NA,43,SAC254_Abs.m,15.606
