trip,NPOC_ppm,site,sample_type,sample,dt_sampled,fillStage_cm,analysis,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,trip_end,three_seasons,two_seasons,SUVA
10,5.549,West-Leech,Grab,Grab,2019-06-12T17:30:00Z,NA,DOC,0,0,2.5116666666666667,2.146,5.234666666666667,0.12466666666666668,2019-06-12T08:00:00Z,summer [June-Oct],dry,1.060048395313296
10,6.369,Tunnel,Grab,Grab,2019-06-12T18:30:00Z,NA,DOC,0,0,2.586,2.205,5.378,0.13033333333333333,2019-06-12T08:00:00Z,summer [June-Oct],dry,1.1842692450725176
10,5.02,Cragg-crk,Grab,Grab,2019-06-12T19:15:00Z,NA,DOC,0,0,2.5549999999999997,2.257,5.504333333333333,0.137,2019-06-12T08:00:00Z,summer [June-Oct],dry,0.9120087204021073
10,6.842,Leech-head,Grab,Grab,2019-06-12T20:15:00Z,NA,DOC,0,0,3.8516666666666666,3.2796666666666665,7.999333333333333,0.18666666666666668,2019-06-12T08:00:00Z,summer [June-Oct],dry,0.8553212767730644
10,12.81,Weeks-out,Grab,Grab,2019-06-12T21:45:00Z,NA,DOC,0,0.562,14.369,11.367999999999999,27.7265,0.484,2019-06-12T08:00:00Z,summer [June-Oct],dry,0.46201287576866895
10,6.766,Chris-crk,Grab,Grab,2019-06-12T22:00:00Z,NA,DOC,0,0,3.094666666666667,2.6936666666666667,6.570333333333333,0.16133333333333333,2019-06-12T08:00:00Z,summer [June-Oct],dry,1.0297803257064584
10,10.26,Jarvis,Grab,Grab,2019-06-12T22:20:00Z,NA,DOC,0,0.11366666666666667,8.23,6.860333333333333,16.733,0.29066666666666663,2019-06-12T08:00:00Z,summer [June-Oct],dry,0.613159624693719
10,7.171,Lazar,Grab,Grab,2019-06-12T20:35:00Z,NA,DOC,0,0,2.965,2.562333333333333,6.249333333333333,0.158,2019-06-12T08:00:00Z,summer [June-Oct],dry,1.1474823981224664
10,12.68,Rithet,Grab,Grab,2019-06-12T23:00:00Z,NA,DOC,0,0,3.7616666666666667,3.113,7.593,0.18966666666666665,2019-06-12T08:00:00Z,summer [June-Oct],dry,1.6699591729224286
10,0.8923,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-06-12T08:00:00Z,summer [June-Oct],dry,NA
11,1.266,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-06-28T08:00:00Z,summer [June-Oct],dry,NA
11,1.082,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-06-28T08:00:00Z,summer [June-Oct],dry,NA
11,1.041,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-06-28T08:00:00Z,summer [June-Oct],dry,NA
11,6.959,Deception-res,Grab,Grab,2019-06-28T16:45:00Z,NA,DOC,0,0,4.69,3.779333333333333,9.218,0.19833333333333333,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.7549359947927967
11,4.788,West-Leech,Grab,Grab,2019-06-28T17:30:00Z,NA,DOC,0,0,2.493333333333333,2.131666666666667,5.199,0.14133333333333334,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.9209463358338142
11,6.066,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOC,0,0,2.5166666666666666,2.124833333333333,5.182333333333333,0.152,2019-06-28T08:00:00Z,summer [June-Oct],dry,1.1705152119379945
11,6.125,Tunnel,Grab,Grab,2019-06-28T18:45:00Z,NA,DOC,0,0,2.5166666666666666,2.124833333333333,5.182333333333333,0.152,2019-06-28T08:00:00Z,summer [June-Oct],dry,1.1819000450247636
11,4.184,Cragg-crk,Grab,Grab,2019-06-28T19:30:00Z,NA,DOC,0,0,2.4313333333333333,2.121,5.172666666666666,0.145,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.8088671220518109
11,6.168,Leech-head,Grab,Grab,2019-06-28T20:30:00Z,NA,DOC,0,0,3.667333333333333,3.1046666666666667,7.572666666666667,0.18533333333333332,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.8145083193943129
11,12.01,Weeks-out,Grab,Grab,2019-06-28T20:45:00Z,NA,DOC,0.104,0.482,13.668333333333333,10.386,25.332,0.5023333333333333,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.47410390020527393
11,6.55,Weeks-Lake,Grab,Grab,2019-06-28T21:15:00Z,NA,DOC,0,0.13466666666666666,7.842,6.443,15.714333333333332,0.2733333333333334,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.4168169187366099
11,6.447,Chris-crk,Grab,Grab,2019-06-28T21:20:00Z,NA,DOC,0,0,3.8213333333333335,3.344333333333333,8.157666666666668,0.20299999999999999,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.7902995137498467
11,4.479,Worley-Lake,Grab,Grab,2019-06-28T21:50:00Z,NA,DOC,0,0,4.303,3.705,9.036333333333333,0.18266666666666667,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.4956656460953927
11,5.919,Jarvis,Grab,Grab,2019-06-28T22:10:00Z,NA,DOC,0,0.07666666666666667,7.185666666666666,6.030666666666667,14.709,0.2743333333333333,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.40240668978176625
11,8.951,Jarvis-Lake,Grab,Grab,2019-06-28T22:30:00Z,NA,DOC,0,0,4.529333333333334,3.9176666666666664,9.555333333333333,0.17966666666666667,2019-06-28T08:00:00Z,summer [June-Oct],dry,0.9367543431242588
11,5.965,Lazar,Grab,Grab,2019-06-28T22:40:00Z,NA,DOC,0,0,2.8866666666666667,2.409,5.875666666666667,0.16766666666666666,2019-06-28T08:00:00Z,summer [June-Oct],dry,1.0152039484881148
11,11.55,Rithet,Grab,Grab,2019-06-28T23:15:00Z,NA,DOC,0,0,4.7523333333333335,3.8633333333333333,9.423333333333334,0.21533333333333332,2019-06-28T08:00:00Z,summer [June-Oct],dry,1.2256809338521402
11,1.048,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-06-28T08:00:00Z,summer [June-Oct],dry,NA
11,0.9395,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-06-28T08:00:00Z,summer [June-Oct],dry,NA
12,0.5333,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,5.968,Tunnel,Grab,Grab,2019-07-15T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,6.078,Tunnel,Grab,Grab,2019-07-16T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,4.443,Cragg-crk,Grab,Grab,2019-07-16T18:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,6.396,West-Leech,Grab,Grab,2019-07-17T15:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,7.684,Leech-upstreamconfluence,Grab,Grab,2019-07-17T19:45:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,5.766,W.L-Falls,Grab,Grab,2019-07-18T17:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,6.508,Leech-head,Grab,Grab,2019-07-18T21:00:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,8.515,Jarvis,Grab,Grab,2019-07-18T22:00:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,5.588,Tunnel,Grab,Grab,2019-07-19T21:15:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,0.8424,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
12,0.6792,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-19T08:00:00Z,summer [June-Oct],dry,NA
13,10.92,Rithet,Grab,Grab,2019-07-24T17:00:00Z,NA,DOC,0,0,4.305666666666667,3.506666666666667,8.552333333333333,0.19233333333333333,2019-07-26T08:00:00Z,summer [June-Oct],dry,1.2768445258603889
13,6.528,Lazar,Grab,Grab,2019-07-24T17:20:00Z,NA,DOC,0,0,2.405,2.126,5.185,0.14066666666666666,2019-07-26T08:00:00Z,summer [June-Oct],dry,1.259016393442623
13,9.178,Jarvis,Grab,Grab,2019-07-24T17:35:00Z,NA,DOC,0,0.02,6.476,5.437666666666667,13.263,0.24,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.692000301590892
13,6.042,Chris-crk,Grab,Grab,2019-07-24T18:15:00Z,NA,DOC,0,0,2.679333333333333,2.328,5.678,0.138,2019-07-26T08:00:00Z,summer [June-Oct],dry,1.0641070799577317
13,8.986,Weeks-out,Grab,Grab,2019-07-24T19:30:00Z,NA,DOC,0,0.3666666666666667,11.035666666666666,8.541,20.832,0.425,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.43135560675883255
13,6.017,Leech-head,Grab,Grab,2019-07-24T19:50:00Z,NA,DOC,0,0,3.342,2.8853333333333335,7.0376666666666665,0.179,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.8549708710273292
13,3.751,Cragg-crk,Grab,Grab,2019-07-24T21:00:00Z,NA,DOC,0,0,2.1443333333333334,1.9236666666666666,4.692,0.14133333333333334,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.7994458653026427
13,6.495,Deception-res,Lake,0m,2019-07-25T17:30:00Z,NA,DOC,0,0,4.415,3.8146666666666667,9.303666666666667,0.19,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.6981118555408262
13,5.446,Deception-res,Lake,5m,2019-07-25T17:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-07-26T08:00:00Z,summer [June-Oct],dry,NA
13,5.8,Jarvis-Lake,Lake,mid,2019-07-25T20:45:00Z,NA,DOC,0,0,3.713,3.3486666666666665,8.166333333333334,0.15566666666666668,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.710233070737581
13,6.383,Weeks-Lake,Lake,Secchi+1,2019-07-26T18:00:00Z,NA,DOC,0,0.051333333333333335,6.765,5.810333333333333,14.172,0.2583333333333333,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.45039514535704206
13,6.641,Weeks-Lake,Lake,Bottom,2019-07-26T18:00:00Z,NA,DOC,0,0.063,7.086,5.93,14.464,0.267,2019-07-26T08:00:00Z,summer [June-Oct],dry,0.45913993362831856
14,5.735,Cragg-crk,Grab,Grab,2019-08-21T16:30:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,8.265,Chris-crk,Grab,Grab,2019-08-21T20:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,8.502,Lazar,Grab,Grab,2019-08-21T16:00:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,9.807,Jarvis,Grab,Grab,2019-08-21T16:10:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,7.091,Leech-head,Grab,Grab,2019-08-22T16:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,10.25,Weeks-out,Grab,Grab,2019-08-22T17:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,6.469,Tunnel,Grab,Grab,2019-08-22T21:25:00Z,0,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,4.684,West-Leech,Grab,Grab,2019-08-23T16:20:00Z,7,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
14,7.14,Leech-head,Grab,late-FP,2019-08-22T16:20:00Z,NA,DOC,NA,NA,NA,NA,NA,NA,2019-08-23T08:00:00Z,summer [June-Oct],dry,NA
15,7.227,Cragg-crk,Grab,Grab,2019-09-20T17:10:00Z,NA,DOC,0,0.39333333333333337,4.029333333333334,3.5803333333333334,8.733,0.17133333333333334,2019-09-21T08:00:00Z,summer [June-Oct],dry,0.8275506698728959
15,9.037,Chris-crk,Grab,Grab,2019-09-20T18:25:00Z,NA,DOC,0,0.117,6.358333333333333,5.5423333333333336,13.518333333333333,0.24433333333333335,2019-09-21T08:00:00Z,summer [June-Oct],dry,0.6684995684872397
15,13.44,Weeks-out,Grab,Grab,2019-09-20T19:10:00Z,NA,DOC,0,0.7583333333333333,15.641333333333334,12.443333333333333,30.349,0.498,2019-09-21T08:00:00Z,summer [June-Oct],dry,0.44284819928168967
15,12.91,Weeks-out,Rack,L1,NA,NA,DOC,7.440666666666667,0.4033333333333333,14.898333333333333,9.632666666666667,23.494333333333334,0.5136666666666667,2019-09-21T08:00:00Z,summer [June-Oct],dry,0.5494942042762084
15,9.078,West-Leech,Grab,Grab,2019-09-20T21:30:00Z,NA,DOC,0,0.4206666666666667,9.734333333333334,8.292333333333334,20.224666666666668,0.324,2019-09-21T08:00:00Z,summer [June-Oct],dry,0.44885783037215277
15,10.01,West-Leech,Rack,L1,NA,NA,DOC,0.14466666666666667,0.579,10.347333333333333,8.443333333333333,20.592666666666666,0.349,2019-09-21T08:00:00Z,summer [June-Oct],dry,0.48609537375764833
15,8.854,Tunnel,Grab,Grab,2019-09-20T22:30:00Z,NA,DOC,0,0.44133333333333336,7.310666666666666,6.294333333333333,15.352,0.283,2019-09-21T08:00:00Z,summer [June-Oct],dry,0.5767326732673267
16,18.74,Weeks-out,Grab,Grab,2019-10-12T21:30:00Z,40,DOC,0.13933333333333334,NaN,21.651333333333334,17.329,42.266666666666666,0.6613333333333333,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.44337539432176654
16,17.86,Weeks-out,Rack,L1,NA,31,DOC,0.059666666666666666,0.6666666666666666,19.606333333333332,15.837333333333333,38.62733333333333,0.605,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.4623668904575344
16,11.64,Leech-head,Grab,Grab,2019-10-12T18:45:00Z,95,DOC,0,0.45166666666666666,12.230666666666666,10.256666666666668,25.016666666666666,0.412,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.4652898067954697
16,9.223,Leech-head,Rack,L1,NA,88,DOC,0,0.03833333333333333,4.548666666666667,3.6266666666666665,8.845333333333333,0.22833333333333333,2019-10-12T08:00:00Z,summer [June-Oct],dry,1.042696713898101
16,7.473,Cragg-crk,Grab,Grab,2019-10-12T17:00:00Z,15,DOC,0,0.06366666666666666,5.535333333333333,4.859999999999999,11.853,0.213,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.630473297899266
16,6.853,Chris-crk,Grab,Grab,2019-10-12T23:00:00Z,NA,DOC,0,0,5.1593333333333335,4.4976666666666665,10.970666666666666,0.21466666666666667,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.6246657754010695
16,6.454,West-Jordan,Grab,Grab,2019-10-12T22:00:00Z,NA,DOC,1.359,0.08533333333333333,5.099,3.965,9.671000000000001,0.19466666666666668,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.6673560128218384
16,16.73,Jarvis,Grab,Grab,2019-10-12T16:30:00Z,NA,DOC,0,NaN,20.332,17.081333333333333,41.66166666666667,0.622,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.4015681881825819
16,8.646,Lazar,Grab,Grab,2019-10-12T16:00:00Z,NA,DOC,0,0.05766666666666667,5.262,4.611,11.245666666666667,0.21666666666666667,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.7688294750570591
16,7.188,West-Leech,Grab,Grab,2019-10-12T16:00:00Z,18,DOC,0,0.183,7.966666666666667,6.827,16.651,0.28200000000000003,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.4316857846375593
16,9.442,West-Leech,Rack,L1,NA,23,DOC,2.037,0.388,12.371333333333334,9.612,23.443666666666665,0.423,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.4027526979568043
16,7.625,Tunnel,Grab,Grab,2019-10-12T18:30:00Z,0,DOC,0,0.142,7.173,6.091333333333333,14.857,0.26366666666666666,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.5132260887123915
16,7.526,Tunnel,QA-QC,HoldTime-A1,2019-10-12T18:30:00Z,NA,DOC,0,0.12766666666666668,6.971333333333333,5.982666666666667,14.591666666666667,0.267,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.5157738435179897
16,7.61,Tunnel,QA-QC,HoldTime-A2,2019-10-12T18:30:00Z,NA,DOC,0,0.13699999999999998,7.013,5.981333333333334,14.588666666666667,0.258,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.5216378010327651
16,7.527,Tunnel,QA-QC,HoldTime-A3,2019-10-12T18:30:00Z,NA,DOC,0,0.12633333333333335,7.025,5.980333333333333,14.586333333333334,0.26333333333333336,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.5160309879110583
16,7.536,Tunnel,QA-QC,HoldTime-A4,2019-10-12T18:30:00Z,NA,DOC,0,0.12933333333333333,6.999,5.985666666666667,14.599333333333334,0.26933333333333337,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.5161879537878441
16,7.503,Tunnel,QA-QC,HoldTime-A5,2019-10-12T18:30:00Z,NA,DOC,0,0.13533333333333333,7.0183333333333335,5.973333333333334,14.569666666666667,0.26466666666666666,2019-10-12T08:00:00Z,summer [June-Oct],dry,0.5149740328078886
17,9.342,Leech-head,Grab,Grab,2019-10-23T20:35:00Z,137,DOC,0,0.607,14.281,11.575,28.232,0.47,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3309011051289317
17,7.903,Leech-head,Rack,L1,NA,98,DOC,0,0.526,12.899,10.487,25.577,0.409,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.30898854439535517
17,9.808,Leech-head,Rack,L2,NA,117,DOC,0.723,1.009,17.429,14.17,34.56,0.544,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28379629629629627
17,10.57,Leech-head,Rack,L3,NA,131,DOC,0.396,0.847,17.78,14.338,34.972,0.574,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3022417934347478
17,8.292,Leech-head,Grab,Grab,2019-10-24T16:15:00Z,125,DOC,0,0.5,13.428,10.945,26.694,0.44,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3106316026073275
17,9.693,Weeks-out,Grab,Grab,2019-10-23T21:15:00Z,84,DOC,0,0.683,18.114,14.536,35.454,0.552,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2733965137925199
17,14.47,Weeks-out,Rack,L1,NA,43,DOC,1.803,NaN,NaN,NaN,NaN,0.849,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NaN
17,15.03,Weeks-out,Rack,L2,NA,58,DOC,1.365,NaN,NaN,NaN,NaN,0.863,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NaN
17,16.12,Weeks-out,Rack,L3,NA,71,DOC,1.517,NaN,NaN,NaN,NaN,0.839,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NaN
17,9.745,Weeks-out,Grab,Grab,2019-10-24T16:54:00Z,NA,DOC,0,0.824,17.53,14.115,34.426,0.548,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2830709347586126
17,3.501,Chris-crk,Grab,Grab,2019-10-23T22:10:00Z,28,DOC,0,0,5.411,4.677,11.408,0.214,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3068899018232819
17,6.001,Chris-crk,Rack,L1,NA,28,DOC,0,0.435,10.522,8.81,21.487,0.351,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2792851491599572
17,9.055,Chris-crk,Rack,L2,NA,38,DOC,0,0.753,15.197,12.594,30.717,0.467,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.29478790246443337
17,3.334,Chris-crk,Grab,Grab,2019-10-24T17:01:00Z,26,DOC,0,0,5.199,4.511,11.003,0.223,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.30300827047168954
17,5.308,Cragg-crk,Grab,Grab,2019-10-23T19:25:00Z,52,DOC,0,0.165,8.684,7.426,18.112,0.318,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.293065371024735
17,4.313,Cragg-crk,Rack,L1,NA,25,DOC,0,0.157,6.596,5.559,13.559,0.224,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3180913046684859
17,6.593,Cragg-crk,Rack,L2,NA,43,DOC,0,0.597,11.078,9.383,22.886,0.36,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28808004893821554
17,7.396,Cragg-crk,Rack,L3,NA,65,DOC,0,0.486,12.03,10.198,24.873,0.375,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.29735054074699474
17,4.99,Cragg-crk,Grab,Grab,2019-10-24T17:30:00Z,43,DOC,0,0.146,8.004,6.748,16.457,0.269,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3032144376253266
17,4.855,Tunnel,Rack,SG1,NA,0,DOC,0,0.109,7.577,6.219,15.169,0.291,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3200606500098886
17,4.692,Tunnel,Rack,SG2,NA,6,DOC,0,0.181,8.652,7.06,17.219,0.339,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2724896916197224
17,7.485,Tunnel,Rack,L1,NA,19,DOC,0,0.567,13.351,11.04,26.926,0.457,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.27798410458293105
17,7.78,Tunnel,Rack,L2,NA,39,DOC,0,0.607,13.618,11.272,27.492,0.465,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28299141568456276
17,8.12,Tunnel,Rack,L3,NA,56,DOC,3.023,0.749,14.997,11.919,29.072,0.459,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.27930654925701703
17,5.896,Tunnel,Rack,L4,NA,71,DOC,0,0.371,10.766,8.783,21.421,0.365,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2752439195182298
17,5.067,Tunnel,Grab,Grab,2019-10-24T19:11:00Z,34,DOC,0,0.168,8.627,7.283,17.762,0.332,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2852719288368427
17,4.95,Lab,QA-QC,Cal-ver1_4.562ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NA
17,6.531,Lazar,Grab,Grab,2019-10-23T17:00:00Z,NA,DOC,0,0.315,10.462,8.884,21.669,0.369,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.30139831095112835
17,3.852,Rithet,Grab,Grab,2019-10-23T16:00:00Z,NA,DOC,0,0.17,6.326,5.397,13.162,0.245,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2926606898647622
17,11.18,Jarvis,Grab,Grab,2019-10-23T18:00:00Z,NA,DOC,0,0.558,20.309,16.661,40.636,0.689,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.27512550447878725
17,4.747,West-Leech,Grab,Grab,2019-11-23T16:45:00Z,38,DOC,0,0.108,8.087,6.85,16.708,0.299,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2841153938233182
17,5.432,West-Leech,Rack,L1,NA,23,DOC,0,0.238,9.715,8.048,19.628,0.356,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2767475035663338
17,9.742,West-Leech,Rack,L2,NA,36,DOC,0.297,0.807,17.253,14.162,34.541,0.561,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28204163168408564
17,9.471,West-Leech,Rack,L3,NA,53,DOC,0.711,0.768,16.89,13.733,33.494,0.535,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2827670627575088
17,7.173,West-Leech,Rack,L4,NA,71,DOC,0.903,0.431,12.157,9.744,23.766,0.393,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.3018177227972734
17,4.371,West-Leech,Grab,Grab,2019-10-24T18:25:00Z,32,DOC,0,0.092,7.541,6.293,15.349,0.259,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2847742523942928
17,5.455,Tunnel,QA-QC,HoldTime-B1,2019-10-12T08:00:00Z,NA,DOC,0,0.222,9.35,7.806,19.04,0.333,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28650210084033617
17,5.512,Tunnel,QA-QC,HoldTime-B2,2019-10-12T08:00:00Z,NA,DOC,0,0.214,9.282,7.873,19.203,0.358,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28703848357027545
17,5.314,Tunnel,QA-QC,HoldTime-B3,2019-10-12T08:00:00Z,NA,DOC,0,0.206,9.302,7.838,19.117,0.337,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2779724852225768
17,5.297,Tunnel,QA-QC,HoldTime-B4,2019-10-12T08:00:00Z,NA,DOC,0,0.202,9.403,7.877,19.213,0.343,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.27569874564097224
17,5.287,Tunnel,QA-QC,HoldTime-B5,2019-10-12T08:00:00Z,NA,DOC,0,0.201,9.35,7.84,19.123,0.347,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.27647335669089573
17,4.103,Tunnel,QA-QC,HoldTime-A6,2019-11-23T18:12:00Z,NA,DOC,0,0.115,7.015,5.982,14.59,0.266,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2812200137080192
17,4.114,Tunnel,QA-QC,HoldTime-A7,2019-11-23T18:12:00Z,NA,DOC,0,0.11,6.894,5.922,14.444,0.267,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28482414843533643
17,4.11,Tunnel,QA-QC,HoldTime-A8,2019-11-23T18:12:00Z,NA,DOC,0,0.114,6.986,5.981,14.588,0.264,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.28173841513572806
17,4.133,Tunnel,QA-QC,HoldTime-A9,2019-11-23T18:12:00Z,NA,DOC,0,0.111,6.964,5.968,14.556,0.272,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.2839378950261061
17,4.396,Tunnel,QA-QC,HoldTime-A10,2019-11-23T18:12:00Z,NA,DOC,0,0.113,6.964,5.918,14.433,0.258,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,0.30457978244301254
17,5.987,Lab,QA-QC,Cal-ver2_5.566ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NA
17,0.6751,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NA
17,0.5814,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NA
17,0.5384,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,2019-10-24T08:00:00Z,early wet [Oct-Dec],wet,NA
