trip,NPOC_ppm,site,sample_type,sample,dt_sampled,fillStage_cm,analysis,Turbid.FTUeq,NO3.Neq_ppm,TOCeq_ppm,DOCeq_ppm,SAC254_Abs.m,SAC436_Abs.m,pseudo254,Abs_250,Abs_365,sample_slope1,sample_slope2,SlopeRatio,E2E3,trip_end,three_seasons,two_seasons,SUVA
19,4.485,West-Leech,Rack,L1,NA,27,DOC,0,0.214,8.33,6.959,16.973,0.33,19.99935,20.7704,4.6172,-0.9996358302693195,-0.9994046626883669,1.0002313052856195,4.498483929654335,2019-11-15,early wet [Oct-Dec],wet,0.26424320980380606
19,6.391,West-Leech,Rack,L2,NA,47,DOC,0,0.572,12.252,9.935,24.232,0.447,29.311349999999997,30.6409,7.0325,-0.9992867398812337,-0.9997848473108226,0.9995017853781955,4.357042303590473,2019-11-15,early wet [Oct-Dec],wet,0.26374215912842525
19,8.296,West-Leech,Rack,L3,NA,67,DOC,0,0.84,15.764,12.783,31.178,0.541,37.6819,39.4413,8.987,-0.9994200403627067,-0.9998471603880902,0.9995728146837786,4.38870590853455,2019-11-15,early wet [Oct-Dec],wet,0.2660850599781897
19,9.479,West-Leech,Rack,L4,NA,84,DOC,1.279,0.721,16.016,12.68,30.927,0.514,38.2868,40.0785,9.5018,NA,NA,NA,4.217990275526742,2019-11-15,early wet [Oct-Dec],wet,0.3064959420571022
19,4.31,Tunnel,Grab,Grab,2019-11-22T18:00:00Z,23,DOC,0,0.136,7.503,6.382,15.565,0.286,18.0354,18.6809,4,-0.9996953044219409,-0.9989425228597192,1.0007535784542105,4.670225,2019-11-15,early wet [Oct-Dec],wet,0.27690330870542884
19,6.843,Tunnel,Rack,L1,NA,19,DOC,0,0.505,11.777,9.723,23.716,0.411,28.268700000000003,29.4242,6.4411,-0.9997384015197365,-0.9997871998868831,0.999951191246345,4.568194873546444,2019-11-15,early wet [Oct-Dec],wet,0.28853938269522683
19,5.372,Tunnel,Rack,L2,NA,35,DOC,0,0.372,9.951,8.104,19.766,0.379,23.887050000000002,24.8128,5.7875,-0.999441859140734,-0.9997892583258273,0.9996525275879888,4.287308855291577,2019-11-15,early wet [Oct-Dec],wet,0.2717798239400992
19,6.39,Tunnel,Rack,L3,NA,54,DOC,0,0.518,11.766,9.573,23.348,0.441,28.194499999999998,29.3978,6.7603,-0.9992383764075186,-0.9997942667324846,0.9994439952863674,4.348593997307812,2019-11-15,early wet [Oct-Dec],wet,0.27368511221517905
19,9.024,Tunnel,Rack,L4,NA,70,DOC,0,0.669,13.811,11.165,27.232,0.482,33.0838,34.604,7.9388,-0.9991062417213636,-0.999847645431388,0.9992584833165211,4.358845165516199,2019-11-15,early wet [Oct-Dec],wet,0.3313748531139835
19,7.584,Tunnel,Rack,L5,NA,86,DOC,2.353,0.673,14.465,11.447,27.92,0.482,34.606300000000005,36.1148,8.7611,NA,NA,NA,4.1221764390316284,2019-11-15,early wet [Oct-Dec],wet,0.27163323782234955
19,0.6061,Lab,QA-QC,tap-water,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15,early wet [Oct-Dec],wet,NA
19,0.4427,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-11-15,early wet [Oct-Dec],wet,NA
2,16.81,Weeks-out,Rack,L1,NA,30,DOC,0,0.675,19.923,15.735,NaN,NaN,32.786699999999996,33.1768,26.7107,-0.9980169990258346,-0.9976456690890844,1.0003722062333908,1.2420790170231406,2018-11-07,early wet [Oct-Dec],wet,NaN
2,19.07,Weeks-out,Rack,L2,NA,35,DOC,0,0.634,17.601,13.985,NaN,NaN,47.5355,50.0763,11.5706,-0.999771801099666,-0.9998136368588267,0.9999581564427426,4.327891379876584,2018-11-07,early wet [Oct-Dec],wet,NaN
2,11.74,Weeks-out,Rack,L3,NA,40,DOC,0,0.749,15.616,12.323,NaN,NaN,42.05205,44.049,10.145,-0.9998292171558212,-0.9997871265206733,1.0000420995970356,4.341941843272548,2018-11-07,early wet [Oct-Dec],wet,NaN
2,12.93,Weeks-out,Rack,L4,NA,45,DOC,0,0.709,16.803,13.264,NaN,NaN,37.331649999999996,39.0322,9.0442,-0.9998508783132432,-0.9997902318116897,1.0000606592259293,4.315716149576525,2018-11-07,early wet [Oct-Dec],wet,NaN
2,12.32,Weeks-out,Rack,L5,NA,50,DOC,0,NaN,NaN,NaN,NaN,NaN,40.1659,41.9658,9.6529,-0.9997758668031355,-0.9997681449464991,1.000007723647403,4.3474810678656155,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.66,Weeks-out,Grab,Grab,2018-11-06T21:55:00Z,NA,DOC,0,0.538,16.339,13.075,NaN,NaN,21.104300000000002,21.885,5.0228,-0.9996407420377131,-0.9993258920412698,1.000315062382503,4.357131480449152,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.305,Leech-head,Rack,L1,NA,80,DOC,0,0.56,12.67,10.007,NaN,NaN,62.313500000000005,67.3561,15.665,-0.9996223952575717,-0.9998111714341436,0.9998111881703611,4.299782955633578,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.335,Leech-head,Rack,L2,NA,90,DOC,0.344,0.867,13.91,11.038,NaN,NaN,30.3597,31.6887,7.5571,NA,NA,NA,4.193235500390362,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.306,Leech-head,Rack,L3,NA,100,DOC,0,0.641,13.868,11.084,NaN,NaN,33.269800000000004,34.8427,8.1913,-0.9991924654693356,-0.9999041216547082,0.9992882755756672,4.25362274608426,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.406,Leech-head,Rack,L4,NA,110,DOC,0,0.621,13.978,11.256,NaN,NaN,33.20035,34.6345,8.0087,-0.9996105234298127,-0.9998398434505386,0.9997706432462878,4.3246094871826894,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.3,Leech-head,Rack,L5,NA,120,DOC,0,0.778,15.382,12.267,NaN,NaN,33.47825,34.9505,8.0078,-0.9996283136222056,-0.9998242319022055,0.9998040472777628,4.364557056869552,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.702,Leech-head,Grab,Grab,2018-11-06T20:20:00Z,NA,DOC,0,0.496,13.972,11.229,NaN,NaN,36.773849999999996,38.4381,8.8504,-0.9996887613583958,-0.9998462564090757,0.9998424807317422,4.343091837657055,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.411,Chris-crk,Rack,L1,NA,30,DOC,0,0.252,8.861,7.147,NaN,NaN,33.51665,34.8218,7.9955,-0.9997588368977882,-0.9996564204983936,1.0001024515996642,4.355174785817023,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.486,Chris-crk,Rack,L2,NA,35,DOC,0,0.344,10.014,8.04,NaN,NaN,21.26695,22.0896,5.0748,-0.999170018641586,-0.9995949461770874,0.9995749002762304,4.352802080870182,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.157,Chris-crk,Rack,L3,NA,45,DOC,0,0.521,11.884,9.356,NaN,NaN,24.01955,25.0053,5.8095,-0.9991440123115547,-0.9996602976847901,0.9994835391838296,4.3042086238058355,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.041,Chris-crk,Rack,L4,NA,55,DOC,0,0.403,10.784,8.635,NaN,NaN,28.472,29.7431,7.0279,-0.9990828199042976,-0.999861699360159,0.9992210128097118,4.232146160303931,2018-11-07,early wet [Oct-Dec],wet,NaN
2,3.827,Chris-crk,Grab,Grab,2018-11-06T17:05:00Z,NA,DOC,0,0.027,6.198,5.137,NaN,NaN,25.857999999999997,26.9426,6.1469,-0.9990786289480215,-0.9997146769596312,0.9993637704574427,4.38311994663977,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.07,Cragg-crk,Rack,L1,NA,22,DOC,0,0.41,7.065,5.588,NaN,NaN,14.9096,15.409,3.5268,-0.9995993225808993,-0.9985402597355533,1.0010606110620182,4.369116479528184,2018-11-07,early wet [Oct-Dec],wet,NaN
2,6.541,Cragg-crk,Rack,L2,NA,35,DOC,0,0.696,9.076,7.292,NaN,NaN,16.9426,17.6466,4.2515,-0.9991117080759543,-0.9997819806471939,0.9993295812645016,4.150676231918147,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.087,Cragg-crk,Rack,L3,NA,45,DOC,0,0.625,10.915,9.02,NaN,NaN,21.7504,22.6996,5.181,-0.9986543468299205,-0.9997061070258157,0.9989479306083021,4.3813163481953294,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.219,Cragg-crk,Rack,L4,NA,50,DOC,0,0.657,11.478,9.407,NaN,NaN,26.160249999999998,27.2852,5.85,-0.9991541150848456,-0.9997634390077321,0.9993905319007352,4.664136752136752,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.152,Cragg-crk,Rack,L5,NA,75,DOC,0,0.53,12.117,9.871,NaN,NaN,27.50815,28.6928,6.199,-0.9993389448110843,-0.9997304570290851,0.9996083822241805,4.62861751895467,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.232,Cragg-crk,Grab,Grab,2018-11-06T16:30:00Z,NA,DOC,0,0.149,8.044,6.621,NaN,NaN,29.06075,30.2647,6.7757,-0.9995145692940279,-0.9997593644974451,0.9997551458759877,4.466652891952124,2018-11-07,early wet [Oct-Dec],wet,NaN
2,9.483,West-Leech,Rack,L1,NA,40,DOC,0.459,0.67,14.308,11.211,NaN,NaN,19.32405,20.0043,4.4641,NA,NA,NA,4.481149615824018,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.36,West-Leech,Rack,L2,NA,45,DOC,0.123,0.826,15.399,12.238,NaN,NaN,34.24295,35.8168,8.6672,NA,NA,NA,4.132453387483848,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.526,West-Leech,Rack,L3,NA,56,DOC,0,0.473,11.979,9.502,NaN,NaN,36.81315,38.5188,9.1561,-0.9996408784959233,-0.999913246828766,0.9997276080362906,4.206900317820906,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.95,West-Leech,Rack,L4,NA,69,DOC,0,0.511,13.344,10.507,NaN,NaN,28.6911,29.8814,7.0682,-0.9997214520176929,-0.9998139397868283,0.9999074950193682,4.227582694321043,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.726,West-Leech,Rack,L5,NA,75,DOC,0.955,0.547,13.504,10.544,NaN,NaN,31.9345,33.3139,7.967,NA,NA,NA,4.1814861302874355,2018-11-07,early wet [Oct-Dec],wet,NaN
2,4.635,West-Leech,Grab,Grab,2018-11-07T17:00:00Z,NA,DOC,0,0.114,8.005,6.598,NaN,NaN,32.35165,33.6866,8.397,-0.9994756314013858,-0.9999074512728149,0.9995681401604924,4.011742288912707,2018-11-07,early wet [Oct-Dec],wet,NaN
2,3.605,Weeks-Lk-NE,Grab,Grab,NA,NA,DOC,0,0.035,5.71,4.642,NaN,NaN,19.24145,19.8849,4.5885,-0.9997452771542382,-0.9989875686623394,1.0007584763971722,4.333638443935927,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.573,Leech-downstreamconf,Grab,Grab,NA,NA,DOC,0,0.1935,8.789,7.1545000000000005,NaN,NaN,18.725675000000003,19.39465,4.5515,-0.9995893830736211,-0.9993421127187796,1.0002474331379558,4.261155662968252,2018-11-07,early wet [Oct-Dec],wet,NaN
2,3.609,West-Jordan,Grab,Grab,NA,NA,DOC,0,0.006,6.411,5.033,NaN,NaN,21.1019,21.8762,4.9635,-0.9995108635111072,-0.9992258905860645,1.0002851936961676,4.40741412309862,2018-11-07,early wet [Oct-Dec],wet,NaN
2,10.66,Jarvis,Grab,Grab,NA,NA,DOC,0,0.62,17.378,13.993,NaN,NaN,15.41345,15.9351,4.0424,-0.9996402091287037,-0.9990892984636917,1.0005514128375304,3.9419899069859494,2018-11-07,early wet [Oct-Dec],wet,NaN
2,15.12,W.trib-to-Weeks,Grab,Grab,NA,NA,DOC,0,NaN,NaN,NaN,NaN,NaN,41.44135,43.2584,10.0019,-0.999790159424633,-0.9996510503239912,1.000139157659662,4.325018246533159,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.343,Boneyard,Grab,Grab,NA,NA,DOC,0,0.234,9.693,7.859,NaN,NaN,56.6896,60.2226,14.12,-0.9997692251159881,-0.9997448189633945,1.0000244123821707,4.265056657223797,2018-11-07,early wet [Oct-Dec],wet,NaN
2,8.357,Weeks-Gate,Grab,Grab,NA,NA,DOC,0,0.538,13.802,11.227,NaN,NaN,23.27735,24.1328,5.4973,-0.9998001995406817,-0.9994609290019382,1.000339453528296,4.389936878103796,2018-11-07,early wet [Oct-Dec],wet,NaN
2,6.225,Weeks-Lk-SE,Grab,Grab,NA,NA,DOC,0,0.346,9.889,7.81,NaN,NaN,33.089600000000004,34.4457,7.8234,-0.9998133693964547,-0.9996367900775427,1.0001766434775758,4.40290666462152,2018-11-07,early wet [Oct-Dec],wet,NaN
2,5.325,Leech-downstreamconf,Grab,Grab,NA,NA,DOC,0,0.1935,8.789,7.1545000000000005,NaN,NaN,18.725675000000003,19.39465,4.5515,-0.9995893830736211,-0.9993421127187796,1.0002474331379558,4.261155662968252,2018-11-07,early wet [Oct-Dec],wet,NaN
2,7.588,Lab,QA-QC,CAL-VER_5.7ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
2,14.41,Lab,QA-QC,CAL-VER_11.4ppm,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
2,0.3997,Lab,QA-QC,RO_pH<2,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
2,0.5614,Lab,QA-QC,RO,NA,NA,DOC,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,early wet [Oct-Dec],wet,NA
20,4.261,Tunnel,QA-QC,HoldTime-C6,2019-11-12T08:00:00Z,NA,DOC,0,0.008,5.574,4.539,11.07,0.225,13.3872,13.8706,3.311,-0.9993996626625369,-0.9991042027571932,1.0002957248148174,4.1892479613409845,2019-11-22,early wet [Oct-Dec],wet,0.3849141824751581
20,1.927,Tunnel,QA-QC,HoldTime-C7,2019-11-12T08:00:00Z,NA,DOC,0,0,3.946,3.187,7.773,0.196,9.477599999999999,9.8026,2.6032,-0.9993030840685997,-0.9981711170173558,1.001134041079676,3.76559618930547,2019-11-22,early wet [Oct-Dec],wet,0.2479094300784768
20,1.786,Tunnel,QA-QC,HoldTime-C8,2019-11-12T08:00:00Z,NA,DOC,0,0,3.686,2.987,7.285,0.198,8.8601,9.1462,2.4818,-0.9994232034927986,-0.9984331694158114,1.0009915877269646,3.68530904988315,2019-11-22,early wet [Oct-Dec],wet,0.24516129032258063
20,3.13,Tunnel,QA-QC,HoldTime-C9,2019-11-12T08:00:00Z,NA,DOC,0,0,5.761,4.676,11.404,0.264,13.8419,14.3447,3.5813,-0.9996249775581016,-0.9992341205183726,1.0003911566185573,4.005444950157764,2019-11-22,early wet [Oct-Dec],wet,0.2744650999649246
20,1.698,Tunnel,QA-QC,HoldTime-C10,2019-11-12T08:00:00Z,NA,DOC,0,0,3.536,2.872,7.005,0.188,8.500250000000001,8.7969,2.2909,-0.9989557076823341,-0.9974526820353241,1.0015068641090252,3.8399319044916846,2019-11-22,early wet [Oct-Dec],wet,0.2423982869379015
20,5.329,Tunnel,Grab,Grab,2019-12-13T18:25:00Z,NA,DOC,0,0.271,9.38,7.797,19.016,0.339,22.513550000000002,23.3864,5.2439,-0.4644785105236207,-0.8717308825510443,0.5328232827594279,4.459734167318217,2019-11-22,early wet [Oct-Dec],wet,0.2802376945729912
20,5.118,Tunnel,Grab,Grab,2019-12-13T22:45:00Z,NA,DOC,0,0.243,9.065,7.551,18.416,0.321,21.762349999999998,22.5848,5.0038,-0.4644785105236207,-0.8717308825510443,0.5328232827594279,4.513529717414765,2019-11-22,early wet [Oct-Dec],wet,0.27791051259774113
20,3.996,Tunnel,Grab,Grab,2019-12-16T19:00:00Z,36,DOC,0,0.103,7.059,5.911,14.418,0.275,16.94755,17.5762,3.9353,-0.4644785105236207,-0.8717308825510443,0.5328232827594279,4.466292277590019,2019-11-22,early wet [Oct-Dec],wet,0.27715355805243447
20,3.752,Tunnel,Rack,L1,NA,33,DOC,0,0.106,7.266,5.962,14.542,0.294,17.43965,18.0876,4.2726,-0.9995345209060023,-0.9994811966161966,1.0000533519689876,4.233394186209802,2019-11-22,early wet [Oct-Dec],wet,0.2580112776784486
20,5.286,Tunnel,Rack,L2,NA,53,DOC,0,0.409,10.085,8.36,20.39,0.388,24.1933,25.1607,5.6597,-0.9993505845226819,-0.99962354492043,0.9997269368062255,4.445588988815661,2019-11-22,early wet [Oct-Dec],wet,0.2592447278077489
20,5.648,Tunnel,Rack,L3,NA,69,DOC,0,0.41,10.608,8.713,21.251,0.37,25.426650000000002,26.4976,5.9859,-0.999123786452337,-0.999722569080833,0.9994010512045891,4.426669339614761,2019-11-22,early wet [Oct-Dec],wet,0.2657757282010258
20,3.668,Tunnel,Grab,Grab,2019-12-18T18:30:00Z,34,DOC,0,0.079,6.656,5.615,13.696,0.271,16.006050000000002,16.5429,3.6973,-0.4644785105236207,-0.8717308825510443,0.5328232827594279,4.474319097719958,2019-11-22,early wet [Oct-Dec],wet,0.2678154205607477
20,3.722,Cragg-crk,Grab,Grab,2019-12-16T20:00:00Z,43,DOC,0,0.046,6.425,5.571,13.589,0.26,15.45145,15.9715,3.3441,-0.9791367090418603,-0.9977012642891288,0.9813926714220456,4.776023444274992,2019-11-22,early wet [Oct-Dec],wet,0.2738980057399367
20,4.297,Cragg-crk,Rack,L1,NA,43,DOC,0,0.14,7.492,6.398,15.606,0.291,17.992849999999997,18.6459,3.9705,-0.999557590425143,-0.9991496500466195,1.0004082875658362,4.6961088024178315,2019-11-22,early wet [Oct-Dec],wet,0.2753428168653082
20,5.346,Cragg-crk,Rack,L2,NA,59,DOC,0,0.369,9.676,8.148,19.873,0.362,23.21725,24.13,5.2979,-0.9990330093786196,-0.9996696881798552,0.9993631108267423,4.554634855320032,2019-11-22,early wet [Oct-Dec],wet,0.2690082020832285
20,6.365,Cragg-crk,Rack,L3,NA,75,DOC,0,0.42,10.587,8.791,21.442,0.368,25.3624,26.4338,5.9015,-0.9992475938159623,-0.9997823901873378,0.999465087226356,4.479166313649072,2019-11-22,early wet [Oct-Dec],wet,0.296847309019681
20,2.615,Chris-crk,Grab,Grab,2019-12-17T19:45:00Z,26,DOC,0,0,4.447,3.781,9.223,0.174,10.687100000000001,11.0652,2.4133,-0.9810640318602928,-0.9974716296001692,0.9835508126216549,4.585090954294949,2019-11-22,early wet [Oct-Dec],wet,0.28353030467309986
20,3.7,Cragg-crk,Grab,Grab,2019-12-17T22:00:00Z,NA,DOC,0,0.008,6.173,5.362,13.078,0.255,14.84755,15.3205,3.2829,-0.9791367090418603,-0.9977012642891288,0.9813926714220456,4.666758049285692,2019-11-22,early wet [Oct-Dec],wet,0.282917877351277
21,4.464,Cragg-crk,Grab,Grab,2019-12-19T20:00:00Z,63,DOC,0,0.158,7.91,6.786,16.552,0.321,18.9878,19.6733,4.2635,-0.999567713114262,-0.9989688774709696,1.0005994537535627,4.614354403658966,2019-12-16,early wet [Oct-Dec],wet,0.26969550507491546
21,3.763,Cragg-crk,Rack,L1,NA,45,DOC,0,0.066,6.469,5.517,13.457,0.247,15.5412,16.0948,3.4413,-0.9994798353071431,-0.9987749103275104,1.0007057896352258,4.676953476883735,2019-12-16,early wet [Oct-Dec],wet,0.279631418592554
21,4.395,Cragg-crk,Rack,L2,NA,63,DOC,0,0.205,8.443,7.033,17.153,0.308,20.26445,21.0392,4.6887,-0.9993656986520936,-0.9995361028178041,0.999829516747589,4.487213939898053,2019-12-16,early wet [Oct-Dec],wet,0.256223401154317
20,2.573,Chris-crk,Grab,Grab,2019-12-16T21:35:00Z,27,DOC,0,0,4.528,3.888,9.482,0.191,10.8732,11.2594,2.4821,-0.9810640318602928,-0.9974716296001692,0.9835508126216549,4.5362394746384105,2019-11-22,early wet [Oct-Dec],wet,0.27135625395486185
20,4.785,Chris-crk,Rack,L1,NA,26,DOC,0,0.31,8.761,7.266,17.721,0.316,21.0191,21.8743,4.8012,-0.998111770383552,-0.9996577613173777,0.9984534797871341,4.556006831625427,2019-11-22,early wet [Oct-Dec],wet,0.27001862197392923
20,4.565,Chris-crk,Rack,L2,NA,36,DOC,0,0.187,8.031,6.76,16.489,0.305,19.292650000000002,20.0381,4.4289,-0.9989646949307631,-0.9993011961163081,0.9996632635016822,4.524396577028156,2019-11-22,early wet [Oct-Dec],wet,0.2768512341561041
20,6.056,Leech-head,Grab,Grab,2019-12-16T21:00:00Z,124,DOC,0,0.388,11.668,9.477,23.114,0.406,27.950200000000002,29.0852,6.699,-0.9672463651086178,-0.9928488743076787,0.9742130853329378,4.341722645170921,2019-11-22,early wet [Oct-Dec],wet,0.26200571082460844
20,6.67,Leech-head,Rack,L1,NA,122,DOC,0,0.584,12.747,10.458,25.508,0.435,30.58685,31.8439,7.1912,-0.9993114966744397,-0.9998454948521153,0.9994659193041076,4.4281761041272665,2019-11-22,early wet [Oct-Dec],wet,0.26148659244158695
20,7.693,Leech-head,Rack,L2,NA,139,DOC,0,0.58,12.561,10.306,25.138,0.427,30.1018,31.3794,6.972,-0.99944447287042,-0.9997684260037516,0.9996759718301702,4.500774526678141,2019-11-22,early wet [Oct-Dec],wet,0.3060307104781605
20,5.715,Leech-head,Grab,Grab,2019-12-17T20:00:00Z,NA,DOC,0,0.395,11.212,9.119,22.242,0.368,26.87235,27.9537,6.368,-0.9672463651086178,-0.9928488743076787,0.9742130853329378,4.3897141959798995,2019-11-22,early wet [Oct-Dec],wet,0.2569463177771783
20,7.704,Weeks-out,Grab,Grab,2019-12-16T21:20:00Z,79,DOC,0,0.504,15.284,12.322,30.053,0.503,36.59305,38.1782,8.801,-0.993728141852686,-0.9991386841068499,0.9945847935424494,4.337938870582888,2019-11-22,early wet [Oct-Dec],wet,0.25634712008784477
20,0.6636,Weeks-out,Rack,L1,NA,72,DOC,0,0.777,18.983,15.242,37.176,0.605,45.29645,47.6884,10.767,-0.9997209798779733,-0.9998477277054679,0.9998732328693835,4.429126033249745,2019-11-22,early wet [Oct-Dec],wet,0.017850225952227242
20,9.025,Weeks-out,Rack,L2,NA,79,DOC,0.002,0.722,18.191,14.524,35.425,0.583,43.3689,45.4811,10.5865,NA,NA,NA,4.296141312048364,2019-11-22,early wet [Oct-Dec],wet,0.2547635850388144
20,8.482,Weeks-out,Rack,L3,NA,97,DOC,0.045,0.843,17.202,13.818,33.702,0.562,41.1599,43.0521,10.0497,NA,NA,NA,4.283918922952925,2019-11-22,early wet [Oct-Dec],wet,0.25167645837042313
20,7.415,Weeks-out,Grab,Grab,2019-12-17T18:00:00Z,NA,DOC,0,0.468,15.031,12.146,29.624,0.498,36.02045,37.5023,8.6346,-0.993728141852686,-0.9991386841068499,0.9945847935424494,4.343258518055266,2019-11-22,early wet [Oct-Dec],wet,0.2503038077234675
20,3.079,West-Leech,Grab,Grab,2019-12-16T17:45:00Z,32,DOC,0,0.02,5.857,4.984,12.157,0.242,14.06885,14.564,3.1932,-0.9996473744963327,-0.9985734624245041,1.0010754462362952,4.560942001753727,2019-11-22,early wet [Oct-Dec],wet,0.25326972114830965
20,3.744,West-Leech,Rack,L1,NA,34,DOC,0,0.092,7.274,5.957,14.53,0.295,17.4897,18.0762,4.4078,-0.9996987828865381,-0.9995046555454461,1.0001942235486498,4.100957393711148,2019-11-22,early wet [Oct-Dec],wet,0.2576737783895389
20,4.825,West-Leech,Rack,L2,NA,50,DOC,0,0.257,9.17,7.428,18.118,0.352,21.999200000000002,22.8747,5.5465,-0.9993480361193515,-0.9997560239364826,0.9995919126193162,4.124168394483007,2019-11-22,early wet [Oct-Dec],wet,0.26630974721271666
20,4.094,Deception-crk,Grab,Grab,2019-12-13T17:00:00Z,NA,DOC,0,0.268,6.991,6.024,14.694,0.273,16.7948,17.4338,3.6907,-0.9992306779920727,-0.9991810178367224,1.0000497008594675,4.72371094914244,2019-11-22,early wet [Oct-Dec],wet,0.27861712263508914
20,2.555,Rithet,Grab,Grab,2019-12-17T08:00:00Z,NA,DOC,0,0,4.306,3.749,9.143,0.191,10.3616,10.7103,2.3286,-0.9996330815946062,-0.9975780317909358,1.0020600391530083,4.599458902344757,2019-11-22,early wet [Oct-Dec],wet,0.27944875861314666
20,4.454,Lazar,Grab,Grab,2019-12-17T08:00:00Z,NA,DOC,0,0.134,7.844,6.703,16.348,0.305,18.845100000000002,19.5161,4.152,-0.9996896963141794,-0.9990493453554197,1.000640960290637,4.700409441233141,2019-11-22,early wet [Oct-Dec],wet,0.2724492292635185
20,6.846,Jarvis,Grab,Grab,2019-12-17T08:00:00Z,NA,DOC,0,0.414,13.73,11.273,27.496,0.487,32.848,34.242,7.8086,-0.9998522285656934,-0.9995714899240867,1.000280858992515,4.385165074405142,2019-11-22,early wet [Oct-Dec],wet,0.2489816700610998
20,4.421,Judge-crk,Grab,Grab,2019-12-17T08:00:00Z,NA,DOC,0,0.151,7.826,6.655,16.233,0.307,18.81475,19.4738,4.2058,-0.9996004143164273,-0.9992398763361294,1.0003608122422214,4.630224927481097,2019-11-22,early wet [Oct-Dec],wet,0.27234645475266434
22,0.9316,Lab,QA-QC,RO,NA,NA,DOC,0,0,1.13225,1.097,2.6755,0.10625,2.7305,2.7843,0.729525,-0.9991172901310956,-0.9422428992018217,1.0603606468963072,3.8165929885884653,2019-12-19,late wet [Jan-May],wet,0.3481965987665857
22,6.388,Judge-crk,Grab,Grab,NA,NA,DOC,0,0.127,7.225,6.105,14.889,0.281,17.35975,18.0098,3.9781,-0.999270010541187,-0.9993681012406355,0.9999018472779683,4.527236620497222,2019-12-19,late wet [Jan-May],wet,0.4290415743166096
22,6.29,Rithet,Grab,Grab,NA,NA,DOC,0,0.178,7.141,5.996,14.623,0.26,17.16205,17.8464,3.9159,-0.9989666819864959,-0.9992804961579226,0.9996859598754971,4.557419750248984,2019-12-19,late wet [Jan-May],wet,0.43014429323668196
22,6.372,Jarvis,Grab,Grab,NA,NA,DOC,0,0.257,9.904,8.129,19.826,0.352,23.75475,24.6409,5.6353,-0.9997053812397552,-0.9994082897222761,1.000297267413663,4.3725977321526805,2019-12-19,late wet [Jan-May],wet,0.3213961464743266
22,5.261,Cragg-crk,Grab,Grab,NA,NA,DOC,0,0.193,7.954,6.687,16.311,0.276,19.115000000000002,19.8127,4.2717,-0.9997121514781323,-0.9993358330804917,1.0003765685019825,4.638130018493808,2019-12-19,late wet [Jan-May],wet,0.3225430690944761
22,4.887,Tunnel,Grab,R1,NA,NA,DOC,0,0.134,7.752,6.255,15.255,0.263,18.6167,19.2967,4.635,-0.9997542436168355,-0.999726428046438,1.0000278231820399,4.163257820927725,2019-12-19,late wet [Jan-May],wet,0.3203539823008849
22,5.243,Tunnel,Grab,R2,NA,NA,DOC,0.028,0.145,7.708,6.244,15.229,0.27,18.5179,19.1846,4.6436,NA,NA,NA,4.131406667240934,2019-12-19,late wet [Jan-May],wet,0.3442773655525642
22,0.9323,Lab,QA-QC,RO,NA,NA,DOC,0,0,1.13225,1.097,2.6755,0.10625,2.7305,2.7843,0.729525,-0.9991172901310956,-0.9422428992018217,1.0603606468963072,3.8165929885884653,2019-12-19,late wet [Jan-May],wet,0.3484582321061484
